R1,R2,R3,ETriat,E,ENew
2.078706,1.511781,1.470464,45.937716,74.086680,74.086680
1.511781,1.602032,2.078705,45.361245,63.165038,63.165038
2.078705,1.602032,1.511781,45.361245,63.165038,63.165038
1.511781,1.732490,2.078699,44.917244,56.501708,56.501708
2.078699,1.732490,1.511781,44.917244,56.501708,56.501708
1.511781,1.861168,2.078702,44.613258,52.591262,52.591262
2.078702,1.861168,1.511781,44.613258,52.591262,52.591262
1.511781,1.987534,2.078701,44.425263,50.422926,50.422926
2.078701,1.987534,1.511781,44.425263,50.422926,50.422926
1.511781,2.078694,2.111123,43.132185,48.156544,48.156544
2.111123,2.078694,1.511781,43.132185,48.156544,48.156544
1.511781,2.078701,2.231544,39.572061,44.240721,44.240721
2.231544,2.078701,1.511781,39.572061,44.240721,44.240721
1.511781,2.078700,2.348426,37.203145,41.885442,41.885442
2.348426,2.078700,1.511781,37.203145,41.885442,41.885442
1.511781,2.078691,2.461435,34.926925,39.832932,39.832932
2.461435,2.078691,1.511781,34.926925,39.832932,39.832932
1.511781,2.078699,2.570305,33.143862,38.383270,38.383270
2.570305,2.078699,1.511781,33.143862,38.383270,38.383270
1.511781,2.078691,2.674735,31.749417,37.370848,37.370848
2.674735,2.078691,1.511781,31.749417,37.370848,37.370848
1.511781,2.078700,2.774500,30.575110,36.590857,36.590857
2.774500,2.078700,1.511781,30.575110,36.590857,36.590857
1.511781,2.078701,2.869350,29.541296,35.942737,35.942737
2.869350,2.078701,1.511781,29.541296,35.942737,35.942737
1.511781,2.078694,2.959064,28.592366,35.358666,35.358666
2.959064,2.078694,1.511781,28.592366,35.358666,35.358666
1.511781,2.078701,3.043463,27.725951,34.829190,34.829190
3.043463,2.078701,1.511781,27.725951,34.829190,34.829190
1.511781,2.078702,3.122342,27.000497,34.408948,34.408948
3.122342,2.078702,1.511781,27.000497,34.408948,34.408948
1.511781,2.078699,3.195531,26.405313,34.085539,34.085539
3.195531,2.078699,1.511781,26.405313,34.085539,34.085539
1.511781,2.078705,3.262895,25.956485,33.874919,33.874919
3.262895,2.078705,1.511781,25.956485,33.874919,33.874919
1.511781,2.078706,3.324264,25.670927,33.795043,33.795043
3.324264,2.078706,1.511781,25.670927,33.795043,33.795043
1.511781,2.078705,3.379519,25.524100,33.823229,33.823229
3.379519,2.078705,1.511781,25.524100,33.823229,33.823229
1.511781,2.078699,3.428544,25.497738,33.943565,33.943565
3.428544,2.078699,1.511781,25.497738,33.943565,33.943565
1.511781,2.078702,3.471243,25.569503,34.136145,34.136145
3.471243,2.078702,1.511781,25.569503,34.136145,34.136145
1.511781,2.078701,3.507520,25.711297,34.375428,34.375428
3.507520,2.078701,1.511781,25.711297,34.375428,34.375428
1.511781,2.078694,3.537298,25.888440,34.629021,34.629021
3.537298,2.078694,1.511781,25.888440,34.629021,34.629021
1.511781,2.078701,3.560534,26.061020,34.858895,34.858895
3.560534,2.078701,1.511781,26.061020,34.858895,34.858895
1.511781,2.078700,3.577160,26.193462,35.031137,35.031137
3.577160,2.078700,1.511781,26.193462,35.031137,35.031137
1.511781,2.078691,3.587140,26.270698,35.131828,35.131828
3.587140,2.078691,1.511781,26.270698,35.131828,35.131828
1.474957,1.511781,2.267672,42.515855,69.656689,69.656689
2.267672,1.511781,1.474957,42.515855,69.656689,69.656689
1.511781,1.606110,2.267676,41.531349,58.522432,58.522432
2.267676,1.606110,1.511781,41.531349,58.522432,58.522432
1.511781,1.737974,2.267672,40.683954,51.504904,51.504904
2.267672,1.737974,1.511781,40.683954,51.504904,51.504904
1.511781,1.869520,2.267666,40.002740,47.243079,47.243079
2.267666,1.869520,1.511781,40.002740,47.243079,47.243079
1.511781,1.999897,2.267671,39.444081,44.741750,44.741750
2.267671,1.999897,1.511781,39.444081,44.741750,44.741750
1.511781,2.128418,2.267671,38.635268,43.011912,43.011912
2.267671,2.128418,1.511781,38.635268,43.011912,43.011912
1.511781,2.254501,2.267667,37.080291,41.162172,41.162172
2.267667,2.254501,1.511781,37.080291,41.162172,41.162172
1.511781,2.267668,2.377654,34.670469,38.828185,38.828185
2.377654,2.267668,1.511781,34.670469,38.828185,38.828185
1.511781,2.267673,2.497439,32.499374,36.939158,36.939158
2.497439,2.267673,1.511781,32.499374,36.939158,36.939158
1.511781,2.267665,2.613463,30.587365,35.412698,35.412698
2.613463,2.267665,1.511781,30.587365,35.412698,35.412698
1.511781,2.267671,2.725402,29.028112,34.280894,34.280894
2.725402,2.267671,1.511781,29.028112,34.280894,34.280894
1.511781,2.267665,2.832911,27.797269,33.483515,33.483515
2.832911,2.267665,1.511781,27.797269,33.483515,33.483515
1.511781,2.267673,2.935719,26.795758,32.900961,32.900961
2.935719,2.267673,1.511781,26.795758,32.900961,32.900961
1.511781,2.267668,3.033540,26.080426,32.577985,32.577985
3.033540,2.267668,1.511781,26.080426,32.577985,32.577985
1.511781,2.267667,3.126150,25.399782,32.256137,32.256137
3.126150,2.267667,1.511781,25.399782,32.256137,32.256137
1.511781,2.267671,3.213325,24.500432,31.678223,31.678223
3.213325,2.267671,1.511781,24.500432,31.678223,31.678223
1.511781,2.267671,3.294850,23.907070,31.367520,31.367520
3.294850,2.267671,1.511781,23.907070,31.367520,31.367520
1.511781,2.267666,3.370530,23.435673,31.140508,31.140508
3.370530,2.267666,1.511781,23.435673,31.140508,31.140508
1.511781,2.267672,3.440216,23.087145,31.000095,31.000095
3.440216,2.267672,1.511781,23.087145,31.000095,31.000095
1.511781,2.267676,3.503725,22.846563,30.934182,30.934182
3.503725,2.267676,1.511781,22.846563,30.934182,30.934182
1.511781,2.267672,3.560919,22.753689,30.985959,30.985959
3.560919,2.267672,1.511781,22.753689,30.985959,30.985959
1.511781,2.267666,3.611682,22.763096,31.113579,31.113579
3.611682,2.267666,1.511781,22.763096,31.113579,31.113579
1.511781,2.267671,3.655908,22.849506,31.295188,31.295188
3.655908,2.267671,1.511781,22.849506,31.295188,31.295188
1.511781,2.267671,3.693490,22.966873,31.487812,31.487812
3.693490,2.267671,1.511781,22.966873,31.487812,31.487812
1.511781,2.267667,3.724344,23.045802,31.624712,31.624712
3.724344,2.267667,1.511781,23.045802,31.624712,31.624712
1.511781,2.267668,3.748415,23.043558,31.665344,31.665344
3.748415,2.267668,1.511781,23.043558,31.665344,31.665344
1.511781,2.267673,3.765648,22.990384,31.641624,31.641624
3.765648,2.267673,1.511781,22.990384,31.641624,31.641624
1.511781,2.267665,3.775992,22.931695,31.600125,31.600125
3.775992,2.267665,1.511781,22.931695,31.600125,31.600125
1.495353,1.511781,2.456648,40.380758,65.855261,65.855261
2.456648,1.511781,1.495353,40.380758,65.855261,65.855261
1.511781,1.621889,2.456642,38.843037,55.168001,55.168001
2.456642,1.621889,1.511781,38.843037,55.168001,55.168001
1.511781,1.751665,2.456647,37.530231,48.129528,48.129528
2.456647,1.751665,1.511781,37.530231,48.129528,48.129528
1.511781,1.883106,2.456642,36.419098,43.645765,43.645765
2.456642,1.883106,1.511781,36.419098,43.645765,43.645765
1.511781,2.014989,2.456648,35.455955,40.853897,40.853897
2.456648,2.014989,1.511781,35.455955,40.853897,40.853897
1.511781,2.146311,2.456639,34.339573,38.895053,38.895053
2.456639,2.146311,1.511781,34.339573,38.895053,38.895053
1.511781,2.276281,2.456641,33.091911,37.416987,37.416987
2.456641,2.276281,1.511781,33.091911,37.416987,37.416987
1.511781,2.404185,2.456646,30.686481,35.143753,35.143753
2.456646,2.404185,1.511781,30.686481,35.143753,35.143753
1.511781,2.456635,2.529448,28.597283,33.386119,33.386119
2.529448,2.456635,1.511781,28.597283,33.386119,33.386119
1.511781,2.456643,2.651559,26.936482,32.154058,32.154058
2.651559,2.456643,1.511781,26.936482,32.154058,32.154058
1.511781,2.456638,2.770052,25.638495,31.320816,31.320816
2.770052,2.456638,1.511781,25.638495,31.320816,31.320816
1.511781,2.456644,2.884542,24.616715,30.764672,30.764672
2.884542,2.456644,1.511781,24.616715,30.764672,30.764672
1.511781,2.456638,2.994647,23.756364,30.350241,30.350241
2.994647,2.456638,1.511781,23.756364,30.350241,30.350241
1.511781,2.456643,3.100063,23.058877,30.066813,30.066813
3.100063,2.456643,1.511781,23.058877,30.066813,30.066813
1.511781,2.456635,3.200464,22.446868,29.829438,29.829438
3.200464,2.456635,1.511781,22.446868,29.829438,29.829438
1.511781,2.456646,3.295614,21.890953,29.605028,29.605028
3.295614,2.456646,1.511781,21.890953,29.605028,29.605028
1.511781,2.456641,3.385214,21.386729,29.387861,29.387861
3.385214,2.456641,1.511781,21.386729,29.387861,29.387861
1.511781,2.456639,3.469073,20.955872,29.201048,29.201048
3.469073,2.456639,1.511781,20.955872,29.201048,29.201048
1.511781,2.456648,3.546974,20.620505,29.069698,29.069698
3.546974,2.456648,1.511781,20.620505,29.069698,29.069698
1.511781,2.456642,3.618710,20.434508,29.051659,29.051659
3.618710,2.456642,1.511781,20.434508,29.051659,29.051659
1.511781,2.456647,3.684136,20.323528,29.077287,29.077287
3.684136,2.456647,1.511781,20.323528,29.077287,29.077287
1.511781,2.456642,3.743077,20.125747,28.989258,28.989258
3.743077,2.456642,1.511781,20.125747,28.989258,28.989258
1.511781,2.456648,3.795408,19.910555,28.861334,28.861334
3.795408,2.456648,1.511781,19.910555,28.861334,28.861334
1.511781,2.456639,3.840992,19.706264,28.725517,28.725517
3.840992,2.456639,1.511781,19.706264,28.725517,28.725517
1.511781,2.456641,3.879749,19.511989,28.584237,28.584237
3.879749,2.456641,1.511781,19.511989,28.584237,28.584237
1.511781,2.456646,3.911579,19.333923,28.446253,28.446253
3.911579,2.456646,1.511781,19.333923,28.446253,28.446253
1.511781,2.456635,3.936399,19.181582,28.323055,28.323055
3.936399,2.456635,1.511781,19.181582,28.323055,28.323055
1.511781,2.456643,3.954181,19.061614,28.222927,28.222927
3.954181,2.456643,1.511781,19.061614,28.222927,28.222927
1.511781,2.456638,3.964856,18.979293,28.152070,28.152070
3.964856,2.456638,1.511781,18.979293,28.152070,28.152070
1.511781,1.652946,2.645615,35.844690,51.137480,51.137480
2.645615,1.652946,1.511781,35.844690,51.137480,51.137480
1.511781,1.776799,2.645610,34.991041,45.406782,45.406782
2.645610,1.776799,1.511781,34.991041,45.406782,45.406782
1.511781,1.904861,2.645618,33.705294,41.158833,41.158833
2.645618,1.904861,1.511781,33.705294,41.158833,41.158833
1.511781,2.035429,2.645610,32.507610,38.338561,38.338561
2.645610,2.035429,1.511781,32.507610,38.338561,38.338561
1.511781,2.167164,2.645615,31.295036,36.397627,36.397627
2.645615,2.167164,1.511781,31.295036,36.397627,36.397627
1.511781,2.298959,2.645624,29.785340,34.730233,34.730233
2.645624,2.298959,1.511781,29.785340,34.730233,34.730233
1.511781,2.429846,2.645619,27.506221,32.635963,32.635963
2.645619,2.429846,1.511781,27.506221,32.635963,32.635963
1.511781,2.559079,2.645618,25.267403,30.770439,30.770439
2.645618,2.559079,1.511781,25.267403,30.770439,30.770439
1.511781,2.645625,2.685974,23.461588,29.428103,29.428103
2.685974,2.645625,1.511781,23.461588,29.428103,29.428103
1.511781,2.645616,2.809930,22.036790,28.497769,28.497769
2.809930,2.645616,1.511781,22.036790,28.497769,28.497769
1.511781,2.645612,2.930454,20.920018,27.872112,27.872112
2.930454,2.645612,1.511781,20.920018,27.872112,27.872112
1.511781,2.645617,3.047092,19.990073,27.409330,27.409330
3.047092,2.645617,1.511781,19.990073,27.409330,27.409330
1.511781,2.645612,3.159419,19.295068,27.144462,27.144462
3.159419,2.645612,1.511781,19.295068,27.144462,27.144462
1.511781,2.645616,3.267082,18.737069,26.971656,26.971656
3.267082,2.645616,1.511781,18.737069,26.971656,26.971656
1.511781,2.645625,3.369744,18.271817,26.842517,26.842517
3.369744,2.645625,1.511781,18.271817,26.842517,26.842517
1.511781,2.645618,3.467084,17.870950,26.727863,26.727863
3.467084,2.645618,1.511781,17.870950,26.727863,26.727863
1.511781,2.645619,3.558849,17.523790,26.619322,26.619322
3.558849,2.645619,1.511781,17.523790,26.619322,26.619322
1.511781,2.645624,3.644777,17.227448,26.518154,26.518154
3.644777,2.645624,1.511781,17.227448,26.518154,26.518154
1.511781,2.645615,3.724637,16.978852,26.426569,26.426569
3.724637,2.645615,1.511781,16.978852,26.426569,26.426569
1.511781,2.645610,3.798223,16.808780,26.381167,26.381167
3.798223,2.645610,1.511781,16.808780,26.381167,26.381167
1.511781,2.645618,3.865366,16.629758,26.300119,26.300119
3.865366,2.645618,1.511781,16.629758,26.300119,26.300119
1.511781,2.645610,3.925870,16.465171,26.211700,26.211700
3.925870,2.645610,1.511781,16.465171,26.211700,26.211700
1.511781,2.645615,3.979610,16.307688,26.113046,26.113046
3.979610,2.645615,1.511781,16.307688,26.113046,26.113046
1.511781,2.645624,4.026454,16.155306,26.005677,26.005677
4.026454,2.645624,1.511781,16.155306,26.005677,26.005677
1.511781,2.645619,4.066263,16.010814,25.895142,25.895142
4.066263,2.645619,1.511781,16.010814,25.895142,25.895142
1.511781,2.645618,4.098970,15.879419,25.788943,25.788943
4.098970,2.645618,1.511781,15.879419,25.788943,25.788943
1.511781,2.645625,4.124495,15.766705,25.694322,25.694322
4.124495,2.645625,1.511781,15.766705,25.694322,25.694322
1.511781,2.645616,4.142755,15.676921,25.616614,25.616614
4.142755,2.645616,1.511781,15.676921,25.616614,25.616614
1.511781,2.645612,4.153730,15.616719,25.563363,25.563363
4.153730,2.645612,1.511781,15.616719,25.563363,25.563363
1.511781,1.816526,2.834587,31.932164,41.992985,41.992985
2.834587,1.816526,1.511781,31.932164,41.992985,41.992985
1.511781,1.937769,2.834592,31.147951,38.832479,38.832479
2.834592,1.937769,1.511781,31.147951,38.832479,38.832479
1.511781,2.063996,2.834589,30.050395,36.408858,36.408858
2.834589,2.063996,1.511781,30.050395,36.408858,36.408858
1.511781,2.193480,2.834592,28.747177,34.530195,34.530195
2.834592,2.193480,1.511781,28.747177,34.530195,34.530195
1.511781,2.324763,2.834587,27.150691,32.859549,32.859549
2.834587,2.324763,1.511781,27.150691,32.859549,32.859549
1.511781,2.456648,2.834592,25.039100,30.983270,30.983270
2.834592,2.456648,1.511781,25.039100,30.983270,30.983270
1.511781,2.588104,2.834588,22.687394,29.039257,29.039257
2.834588,2.588104,1.511781,22.687394,29.039257,29.039257
1.511781,2.718287,2.834591,20.763943,27.605813,27.605813
2.834591,2.718287,1.511781,20.763943,27.605813,27.605813
1.511781,2.834592,2.846430,19.190559,26.549159,26.549159
2.846430,2.834592,1.511781,19.190559,26.549159,26.549159
1.511781,2.834585,2.971886,17.985961,25.854596,25.854596
2.971886,2.834585,1.511781,17.985961,25.854596,25.854596
1.511781,2.834585,3.094091,17.037317,25.388432,25.388432
3.094091,2.834585,1.511781,17.037317,25.388432,25.388432
1.511781,2.834589,3.212534,16.290670,25.082845,25.082845
3.212534,2.834589,1.511781,16.290670,25.082845,25.082845
1.511781,2.834585,3.326756,15.713468,24.896379,24.896379
3.326756,2.834585,1.511781,15.713468,24.896379,24.896379
1.511781,2.834585,3.436365,15.267834,24.786928,24.786928
3.436365,2.834585,1.511781,15.267834,24.786928,24.786928
1.511781,2.834592,3.540992,14.898204,24.698682,24.698682
3.540992,2.834592,1.511781,14.898204,24.698682,24.698682
1.511781,2.834591,3.640287,14.586489,24.616594,24.616594
3.640287,2.834591,1.511781,14.586489,24.616594,24.616594
1.511781,2.834588,3.733961,14.301582,24.515079,24.515079
3.733961,2.834588,1.511781,14.301582,24.515079,24.515079
1.511781,2.834592,3.821737,14.097820,24.455149,24.455149
3.821737,2.834592,1.511781,14.097820,24.455149,24.455149
1.511781,2.834587,3.903359,13.930927,24.399340,24.399340
3.903359,2.834587,1.511781,13.930927,24.399340,24.399340
1.511781,2.834592,3.978622,13.790702,24.344007,24.344007
3.978622,2.834592,1.511781,13.790702,24.344007,24.344007
1.511781,2.834589,4.047304,13.668442,24.285986,24.285986
4.047304,2.834589,1.511781,13.668442,24.285986,24.285986
1.511781,2.834592,4.109238,13.556600,24.222501,24.222501
4.109238,2.834592,1.511781,13.556600,24.222501,24.222501
1.511781,2.834587,4.164248,13.450157,24.152208,24.152208
4.164248,2.834587,1.511781,13.450157,24.152208,24.152208
1.511781,2.834592,4.212211,13.347327,24.076321,24.076321
4.212211,2.834592,1.511781,13.347327,24.076321,24.076321
1.511781,2.834588,4.252990,13.258443,24.007285,24.007285
4.252990,2.834588,1.511781,13.258443,24.007285,24.007285
1.511781,2.834591,4.286500,13.163331,23.926628,23.926628
4.286500,2.834591,1.511781,13.163331,23.926628,23.926628
1.511781,2.834592,4.312647,13.081238,23.854730,23.854730
4.312647,2.834592,1.511781,13.081238,23.854730,23.854730
1.511781,2.834585,4.331362,13.015408,23.795625,23.795625
4.331362,2.834585,1.511781,13.015408,23.795625,23.795625
1.511781,2.834585,4.342612,12.971272,23.755339,23.755339
4.342612,2.834585,1.511781,12.971272,23.755339,23.755339
1.511781,2.156200,3.212537,25.659910,33.028365,33.028365
3.212537,2.156200,1.511781,25.659910,33.028365,33.028365
1.511781,2.272678,3.212542,24.623021,31.796738,31.796738
3.212542,2.272678,1.511781,24.623021,31.796738,31.796738
1.511781,2.395309,3.212530,23.195383,30.483412,30.483412
3.212530,2.395309,1.511781,23.195383,30.483412,30.483412
1.511781,2.522363,3.212542,21.204344,28.818924,28.818924
3.212542,2.522363,1.511781,21.204344,28.818924,28.818924
1.511781,2.652274,3.212537,18.898703,26.967016,26.967016
3.212537,2.652274,1.511781,18.898703,26.967016,26.967016
1.511781,2.783734,3.212529,16.949131,25.534699,25.534699
3.212529,2.783734,1.511781,16.949131,25.534699,25.534699
1.511781,2.915614,3.212528,15.375587,24.498167,24.498167
3.212528,2.915614,1.511781,15.375587,24.498167,24.498167
1.511781,3.046925,3.212536,14.065982,23.715401,23.715401
3.212536,3.046925,1.511781,14.065982,23.715401,23.715401
1.511781,3.176765,3.212526,13.012970,23.157218,23.157218
3.212526,3.176765,1.511781,13.012970,23.157218,23.157218
1.511781,3.212528,3.304411,12.184093,22.775484,22.775484
3.304411,3.212528,1.511781,12.184093,22.775484,22.775484
1.511781,3.212532,3.429184,11.542504,22.522714,22.522714
3.429184,3.212532,1.511781,11.542504,22.522714,22.522714
1.511781,3.212534,3.550473,11.053906,22.359752,22.359752
3.550473,3.212534,1.511781,11.053906,22.359752,22.359752
1.511781,3.212532,3.667749,10.688341,22.257369,22.257369
3.667749,3.212532,1.511781,10.688341,22.257369,22.257369
1.511781,3.212528,3.780543,10.418469,22.193407,22.193407
3.780543,3.212528,1.511781,10.418469,22.193407,22.193407
1.511781,3.212526,3.888416,10.221136,22.152602,22.152602
3.888416,3.212526,1.511781,10.221136,22.152602,22.152602
