# R1,R2,R3,E
1.889726,2.796533,3.212529,12.533683
1.889726,2.959753,3.212528,11.636078
1.889726,3.120706,3.212536,10.827433
1.889726,3.212526,3.278555,10.058390
1.889726,3.212528,3.432644,9.372978
1.889726,3.212532,3.582352,8.750897
1.889726,3.212534,3.727123,8.305180
1.889726,3.212532,3.866472,8.002712
1.889726,3.212528,3.999970,7.779675
1.889726,3.212526,4.127209,7.627896
1.889726,3.212536,4.247835,7.533904
1.889726,3.212528,4.361498,7.486590
1.889726,3.212529,4.467910,7.477737
1.889726,3.212537,4.566794,7.501598
1.889726,3.212542,4.657895,7.553199
1.889726,3.212530,4.740973,7.627813
1.889726,3.212542,4.815864,7.723223
1.889726,3.212537,4.882346,7.832513
1.889726,3.212529,4.940277,7.951361
1.889726,3.212528,4.989531,8.076386
1.889726,3.212536,5.029996,8.205227
1.889726,3.212526,5.061548,8.331201
1.889726,3.212528,5.084146,8.439309
1.889726,3.212532,5.097729,8.513506
1.889726,2.480787,3.779443,12.257884
1.889726,2.629257,3.779460,11.455770
1.889726,2.784741,3.779443,10.348966
1.889726,2.945098,3.779460,9.421482
1.889726,3.108401,3.779443,8.639402
1.889726,3.273100,3.779451,7.945467
1.889726,3.437817,3.779463,7.495020
1.889726,3.601373,3.779461,7.128872
1.889726,3.762746,3.779450,6.807012
1.889726,3.779462,3.921088,6.540106
1.889726,3.779453,4.075584,6.328205
1.889726,3.779452,4.225556,6.165164
1.889726,3.779453,4.370386,6.040490
1.889726,3.779462,4.509530,5.943430
1.889726,3.779450,4.642452,5.864924
1.889726,3.779461,4.768741,5.844377
1.889726,3.779463,4.887966,5.831564
1.889726,3.779451,4.999744,5.836185
1.889726,3.779443,5.103758,5.857647
1.889726,3.779460,5.199727,5.892951
1.889726,3.779443,5.287317,5.939430
1.889726,3.779460,5.366355,5.995126
1.889726,3.779443,5.436562,6.056763
1.889726,3.779451,5.497803,6.118888
1.889726,3.779463,5.549898,6.176235
1.889726,3.779461,5.592695,6.225352
1.889726,3.779450,5.626085,6.264316
1.889726,3.779462,5.650016,6.292202
1.889726,3.779453,5.664383,6.308944
1.889726,2.825585,4.157393,9.690393
1.889726,2.969577,4.157397,8.836192
1.889726,3.121602,4.157384,8.015677
1.889726,3.279500,4.157397,7.324667
1.889726,3.441299,4.157393,6.806385
