G1,G2,G3
5.318448e-02,1.143082e-04,1.219671e-08
8.873333e-03,1.687287e-05,1.093918e-09
1.253498e-02,7.284261e-07,5.283064e-13
6.101519e-03,5.036747e-06,2.576511e-11
1.655122e-03,2.107720e-07,4.581339e-14
6.500170e-02,4.483214e-05,6.686335e-09
1.536522e-02,3.261508e-05,4.488712e-09
2.593263e-03,1.349805e-07,6.811458e-13
3.433279e-02,3.020423e-05,8.538206e-10
5.798638e-02,3.952435e-05,2.731541e-09
1.240077e-01,7.508101e-06,6.563579e-11
1.188862e-02,1.466482e-05,5.641505e-10
5.046114e-04,6.187878e-08,9.786377e-14
8.684503e-04,1.300571e-07,2.155001e-14
1.497518e-01,4.852420e-03,3.499869e-05
3.589396e-03,1.167076e-06,1.355840e-12
5.392143e-02,9.471041e-06,1.168301e-10
8.863335e-03,1.436627e-05,2.856939e-10
2.095314e-02,3.228960e-06,3.519912e-11
1.023473e-02,2.704878e-05,6.481590e-09
5.328043e-04,2.960475e-08,2.079217e-14
4.576091e-03,6.157691e-07,3.790910e-13
4.805906e-03,9.047097e-07,1.925982e-11
2.148417e-02,1.065370e-04,9.085509e-08
6.065625e-03,1.779087e-06,5.657239e-11
1.321068e-02,2.220629e-06,7.660836e-12
3.260759e-04,1.331889e-08,1.013076e-14
2.111939e-01,7.802639e-04,4.376265e-07
5.311762e-04,6.581218e-08,9.430898e-14
1.584048e-02,9.424476e-06,1.980503e-10
8.104731e-02,5.758580e-06,5.542447e-11
7.220144e-03,4.597852e-06,1.603760e-10
3.403026e-03,2.915490e-06,4.831399e-11
2.418499e-02,1.559849e-06,9.552674e-12
2.551966e-03,1.647569e-07,1.120871e-13
2.858448e-02,2.529025e-06,2.574193e-11
5.032674e-04,5.721948e-08,5.384780e-15
1.126913e-01,2.292731e-03,9.465093e-06
4.029534e-03,4.061062e-06,1.642691e-11
7.941213e-04,1.359457e-07,1.513948e-12
6.181555e-02,5.337842e-06,4.262842e-11
3.545853e-02,3.200274e-04,1.017853e-07
9.434880e-03,6.871003e-06,4.696657e-10
1.961278e-02,6.925812e-05,1.287343e-08
6.540288e-03,1.921701e-06,1.616456e-11
4.906850e-04,5.692191e-08,5.372946e-15
7.069931e-02,3.085754e-04,8.311838e-08
1.858090e-01,6.418828e-05,3.417010e-09
4.153759e-03,2.865027e-06,1.313048e-10
1.530514e-03,1.462534e-07,2.196118e-14
3.238243e-04,2.328023e-08,5.665309e-16
1.096746e-01,3.215481e-03,1.303986e-05
5.286758e-02,6.405552e-04,3.725107e-07
1.869357e-01,1.012942e-04,1.191342e-08
1.064258e-01,4.944754e-05,2.007652e-09
1.574630e-01,2.454361e-04,5.144770e-08
5.770448e-02,1.041129e-04,1.093934e-08
1.575167e-01,3.615924e-04,9.763791e-08
2.451563e-03,3.602496e-07,1.545282e-13
5.053819e-02,1.694006e-04,3.166987e-08
1.171632e-02,3.682421e-05,1.686037e-08
2.428113e-01,1.258595e-02,1.780938e-04
1.759430e-01,6.752061e-03,4.225449e-05
9.404430e-03,2.099784e-06,6.844334e-12
