R1,R2,R3,ETriat,E,ENew
6.000000,10.149649,4.500000,9.936090,9.655960,9.655960
4.500000,11.126976,7.000000,9.911307,9.649429,9.649429
7.000000,11.126976,4.500000,9.911307,9.649429,9.649429
4.500000,12.108007,8.000000,9.906046,9.649973,9.649973
8.000000,12.108007,4.500000,9.906046,9.649973,9.649973
4.500000,13.091908,9.000000,9.904840,9.650789,9.650789
9.000000,13.091908,4.500000,9.904840,9.650789,9.650789
4.500000,14.078078,10.000000,9.904275,9.651062,9.651062
10.000000,14.078078,4.500000,9.904275,9.651062,9.651062
5.000000,9.659258,5.000000,9.956136,9.740315,9.740315
5.000000,9.659258,5.000000,9.956136,9.740315,9.740315
5.000000,10.143047,5.500000,9.907153,9.748206,9.748206
5.500000,10.143047,5.000000,9.907153,9.748206,9.748206
5.000000,10.628336,6.000000,9.880521,9.745485,9.745485
6.000000,10.628336,5.000000,9.880521,9.745485,9.745485
5.000000,11.602663,7.000000,9.858551,9.741675,9.741675
7.000000,11.602663,5.000000,9.858551,9.741675,9.741675
5.000000,12.581019,8.000000,9.853061,9.741948,9.741948
8.000000,12.581019,5.000000,9.853061,9.741948,9.741948
5.000000,13.562532,9.000000,9.851877,9.742764,9.742764
9.000000,13.562532,5.000000,9.851877,9.742764,9.742764
5.000000,14.546565,10.000000,9.851596,9.743308,9.743308
10.000000,14.546565,5.000000,9.851596,9.743308,9.743308
5.500000,10.625184,5.500000,9.870498,9.768343,9.768343
5.500000,10.625184,5.500000,9.870498,9.768343,9.768343
5.500000,11.108901,6.000000,9.851267,9.772969,9.772969
6.000000,11.108901,5.500000,9.851267,9.772969,9.772969
5.500000,12.080313,7.000000,9.833714,9.773513,9.773513
7.000000,12.080313,5.500000,9.833714,9.773513,9.773513
5.500000,13.056042,8.000000,9.828255,9.773785,9.773785
8.000000,13.056042,5.500000,9.828255,9.773785,9.773785
5.500000,14.035188,9.000000,9.827087,9.774601,9.774601
9.000000,14.035188,5.500000,9.827087,9.774601,9.774601
5.500000,15.017083,10.000000,9.826815,9.775145,9.775145
10.000000,15.017083,5.500000,9.826815,9.775145,9.775145
6.000000,11.591110,6.000000,9.836701,9.782220,9.782220
6.000000,11.591110,6.000000,9.836701,9.782220,9.782220
6.000000,12.559703,7.000000,9.823273,9.786846,9.786846
7.000000,12.559703,6.000000,9.823273,9.786846,9.786846
6.000000,13.532865,8.000000,9.818381,9.787663,9.787663
8.000000,13.532865,6.000000,9.818381,9.787663,9.787663
