R1,R2,R3
2.150000e+00,2.682496e+00,2.500000e+00
1.800000e+00,3.783505e+00,4.000000e+00
2.300000e+00,2.953774e+00,2.800000e+00
1.900000e+00,4.702299e+00,5.000000e+00
2.000000e+00,7.553500e+00,8.000000e+00
2.500000e+00,3.925506e+00,4.000000e+00
1.800000e+00,4.699323e+00,5.000000e+00
2.300000e+00,5.643602e+00,6.000000e+00
1.700000e+00,3.773397e+00,4.000000e+00
2.150000e+00,9.482385e+00,1.000000e+01
2.800000e+00,3.330775e+00,3.000000e+00
1.800000e+00,9.535579e+00,1.000000e+01
2.000000e+00,2.982576e+00,3.000000e+00
2.800000e+00,4.022282e+00,4.000000e+00
1.900000e+00,2.794800e+00,2.800000e+00
2.500000e+00,3.049872e+00,2.800000e+00
1.800000e+00,7.575607e+00,8.000000e+00
2.000000e+00,3.811519e+00,4.000000e+00
3.000000e+00,4.872309e+00,5.000000e+00
1.900000e+00,5.030973e+00,5.000000e+00
2.000000e+00,2.773524e+00,2.300000e+00
2.000000e+00,3.303971e+00,3.000000e+00
2.150000e+00,3.220524e+00,2.800000e+00
2.300000e+00,3.089182e+00,2.500000e+00
2.300000e+00,3.839826e+00,3.500000e+00
2.300000e+00,7.930936e+00,8.000000e+00
2.500000e+00,3.556020e+00,3.000000e+00
1.600000e+00,7.602913e+00,8.000000e+00
2.150000e+00,3.034871e+00,3.000000e+00
1.900000e+00,3.363203e+00,3.500000e+00
2.150000e+00,2.888698e+00,2.800000e+00
1.900000e+00,3.796221e+00,4.000000e+00
2.000000e+00,4.707398e+00,5.000000e+00
1.900000e+00,5.970831e+00,6.000000e+00
1.900000e+00,9.849435e+00,1.000000e+01
2.000000e+00,2.917793e+00,2.500000e+00
2.000000e+00,5.052429e+00,5.000000e+00
2.150000e+00,2.862712e+00,2.300000e+00
2.300000e+00,4.253807e+00,4.000000e+00
2.300000e+00,6.041300e+00,6.000000e+00
2.500000e+00,3.932068e+00,3.500000e+00
2.500000e+00,9.877631e+00,1.000000e+01
1.900000e+00,2.951435e+00,3.000000e+00
2.300000e+00,9.463460e+00,1.000000e+01
1.700000e+00,9.553079e+00,1.000000e+01
2.150000e+00,3.424193e+00,3.500000e+00
3.000000e+00,4.097745e+00,4.000000e+00
1.900000e+00,9.519098e+00,1.000000e+01
2.150000e+00,3.839239e+00,4.000000e+00
2.800000e+00,4.823218e+00,5.000000e+00
1.800000e+00,3.343732e+00,3.500000e+00
2.150000e+00,7.540359e+00,8.000000e+00
2.000000e+00,2.830084e+00,2.800000e+00
1.900000e+00,2.571149e+00,2.500000e+00
1.600000e+00,4.978115e+00,5.000000e+00
1.700000e+00,3.181004e+00,3.000000e+00
1.700000e+00,4.993794e+00,5.000000e+00
1.800000e+00,2.815522e+00,2.500000e+00
1.800000e+00,5.011420e+00,5.000000e+00
1.600000e+00,4.041943e+00,4.000000e+00
1.600000e+00,9.849023e+00,1.000000e+01
1.700000e+00,3.615742e+00,3.500000e+00
1.700000e+00,7.884591e+00,8.000000e+00
1.800000e+00,3.219410e+00,3.000000e+00
1.800000e+00,7.889166e+00,8.000000e+00
1.600000e+00,3.586801e+00,3.500000e+00
1.600000e+00,7.881282e+00,8.000000e+00
1.700000e+00,4.065512e+00,4.000000e+00
1.700000e+00,9.848145e+00,1.000000e+01
1.800000e+00,3.647195e+00,3.500000e+00
1.800000e+00,5.957281e+00,6.000000e+00
1.600000e+00,5.935146e+00,6.000000e+00
1.700000e+00,3.012784e+00,2.800000e+00
1.700000e+00,5.945383e+00,6.000000e+00
1.800000e+00,3.054444e+00,2.800000e+00
1.800000e+00,4.091389e+00,4.000000e+00
1.700000e+00,3.870117e+00,2.800000e+00
1.800000e+00,6.264184e+00,6.000000e+00
1.800000e+00,1.016071e+01,1.000000e+01
1.700000e+00,3.935734e+00,2.800000e+00
1.800000e+00,5.864841e+00,5.000000e+00
1.800000e+00,6.620306e+00,5.000000e+00
1.800000e+00,6.309531e+00,5.000000e+00
1.800000e+00,6.102459e+00,5.000000e+00
2.800000e+00,6.793730e+00,4.000000e+00
1.800000e+00,6.022588e+00,5.000000e+00
1.800000e+00,6.754751e+00,5.000000e+00
3.000000e+00,7.744725e+00,5.000000e+00
1.800000e+00,6.794962e+00,5.000000e+00
3.000000e+00,6.766433e+00,4.000000e+00
3.000000e+00,6.261745e+00,5.000000e+00
3.000000e+00,6.993474e+00,4.000000e+00
3.000000e+00,7.935854e+00,5.000000e+00
1.800000e+00,3.363937e+00,2.150000e+00
1.800000e+00,3.559494e+00,2.300000e+00
1.600000e+00,8.426470e+00,8.000000e+00
1.800000e+00,3.157183e+00,2.300000e+00
1.800000e+00,3.034228e+00,2.150000e+00
1.800000e+00,3.498571e+00,3.000000e+00
1.800000e+00,3.241872e+00,2.150000e+00
1.800000e+00,3.496358e+00,2.300000e+00
1.800000e+00,2.920616e+00,2.300000e+00
1.800000e+00,3.991719e+00,3.000000e+00
1.800000e+00,3.425274e+00,2.150000e+00
1.800000e+00,3.757047e+00,3.000000e+00
1.600000e+00,8.158431e+00,8.000000e+00
1.800000e+00,3.370746e+00,2.300000e+00
1.800000e+00,2.804015e+00,2.150000e+00
1.800000e+00,4.130247e+00,3.000000e+00
1.600000e+00,4.317479e+00,3.500000e+00
1.600000e+00,4.691399e+00,3.500000e+00
2.000000e+00,3.201562e+00,2.500000e+00
1.600000e+00,4.517743e+00,3.500000e+00
1.700000e+00,3.921557e+00,3.000000e+00
1.600000e+00,3.848376e+00,3.500000e+00
1.700000e+00,3.696108e+00,3.000000e+00
2.000000e+00,3.835620e+00,2.500000e+00
1.600000e+00,4.450552e+00,3.500000e+00
1.600000e+00,4.950705e+00,3.500000e+00
1.600000e+00,3.852712e+00,3.000000e+00
1.800000e+00,3.796393e+00,2.000000e+00
1.600000e+00,3.636897e+00,3.000000e+00
1.800000e+00,3.767581e+00,2.000000e+00
1.600000e+00,3.980389e+00,3.000000e+00
2.000000e+00,3.462150e+00,2.500000e+00
1.600000e+00,4.093270e+00,3.500000e+00
1.700000e+00,3.448188e+00,3.000000e+00
2.000000e+00,3.697324e+00,2.500000e+00
1.600000e+00,1.088853e+01,1.000000e+01
1.600000e+00,6.717647e+00,6.000000e+00
1.700000e+00,1.169447e+01,1.000000e+01
1.600000e+00,6.939741e+00,6.000000e+00
1.700000e+00,1.165038e+01,1.000000e+01
1.600000e+00,7.134530e+00,6.000000e+00
1.600000e+00,7.595192e+00,6.000000e+00
1.600000e+00,6.209670e+00,6.000000e+00
1.700000e+00,5.805544e+00,5.000000e+00
1.600000e+00,6.864911e+00,6.000000e+00
1.600000e+00,7.556836e+00,6.000000e+00
1.600000e+00,1.012719e+01,1.000000e+01
1.600000e+00,1.080918e+01,1.000000e+01
1.600000e+00,1.109636e+01,1.000000e+01
1.700000e+00,5.281098e+00,5.000000e+00
1.700000e+00,1.043044e+01,1.000000e+01
1.600000e+00,7.428842e+00,6.000000e+00
1.600000e+00,1.039792e+01,1.000000e+01
1.600000e+00,9.594925e+00,8.000000e+00
1.700000e+00,5.160864e+00,3.500000e+00
2.000000e+00,4.461979e+00,2.500000e+00
1.900000e+00,1.168413e+01,1.000000e+01
1.800000e+00,3.582970e+00,2.150000e+00
1.800000e+00,4.667976e+00,3.500000e+00
1.700000e+00,4.995827e+00,4.000000e+00
1.700000e+00,3.470904e+00,2.500000e+00
2.300000e+00,3.933603e+00,2.500000e+00
1.900000e+00,9.894156e+00,8.000000e+00
2.150000e+00,4.610445e+00,2.500000e+00
2.150000e+00,4.492468e+00,2.500000e+00
2.000000e+00,7.444925e+00,6.000000e+00
1.900000e+00,5.216321e+00,4.000000e+00
2.300000e+00,4.187508e+00,2.800000e+00
1.800000e+00,4.662675e+00,4.000000e+00
1.900000e+00,4.262572e+00,3.500000e+00
