# R1,R2,R3,ETriat,E
1.700000,4.196148,2.500000,24.354388,12.341159
2.500000,4.196148,1.700000,24.354388,12.341159
2.000000,4.348592,2.500000,21.253713,4.476426
2.500000,4.348592,2.000000,21.253713,4.476426
1.900000,7.366516,6.000000,9.203791,0.729170
6.000000,7.366516,1.900000,9.203791,0.729170
1.800000,4.014972,2.800000,18.503281,5.910984
2.800000,4.014972,1.800000,18.503281,5.910984
1.700000,6.927657,6.000000,9.124766,4.779904
6.000000,6.927657,1.700000,9.124766,4.779904
1.600000,8.678463,8.000000,9.104557,8.962511
8.000000,8.678463,1.600000,9.104557,8.962511
2.500000,4.344914,2.800000,15.682596,2.905491
2.800000,4.344914,2.500000,15.682596,2.905491
2.300000,5.095193,2.800000,18.955192,5.043296
2.800000,5.095193,2.300000,18.955192,5.043296
1.900000,4.164396,2.300000,24.873617,7.397361
2.300000,4.164396,1.900000,24.873617,7.397361
2.000000,9.783293,8.000000,9.213728,0.039117
8.000000,9.783293,2.000000,9.213728,0.039117
1.900000,3.672067,2.150000,25.325852,6.551728
2.150000,3.672067,1.900000,25.325852,6.551728
1.700000,3.282409,2.150000,28.530255,12.598247
2.150000,3.282409,1.700000,28.530255,12.598247
2.500000,4.509631,2.800000,15.647976,2.937944
2.800000,4.509631,2.500000,15.647976,2.937944
1.900000,10.498030,10.000000,9.167683,0.718222
10.000000,10.498030,1.900000,9.167683,0.718222
1.700000,6.236185,6.000000,9.134485,4.781440
6.000000,6.236185,1.700000,9.134485,4.781440
2.000000,3.047950,2.300000,28.532211,7.131457
2.300000,3.047950,2.000000,28.532211,7.131457
1.600000,5.095820,3.500000,12.583675,10.866958
3.500000,5.095820,1.600000,12.583675,10.866958
2.000000,4.760081,2.800000,19.395409,4.950085
2.800000,4.760081,2.000000,19.395409,4.950085
1.700000,9.185522,8.000000,9.089413,4.769304
8.000000,9.185522,1.700000,9.089413,4.769304
2.300000,4.812532,3.000000,15.353865,2.738424
3.000000,4.812532,2.300000,15.353865,2.738424
2.000000,11.135529,10.000000,9.212045,0.040310
10.000000,11.135529,2.000000,9.212045,0.040310
1.900000,3.754847,2.500000,21.524418,4.828789
2.500000,3.754847,1.900000,21.524418,4.828789
1.900000,4.395890,2.500000,23.393742,7.360822
2.500000,4.395890,1.900000,23.393742,7.360822
1.900000,9.692119,8.000000,9.169422,0.717201
8.000000,9.692119,1.900000,9.169422,0.717201
1.900000,9.335456,8.000000,9.169647,0.717179
8.000000,9.335456,1.900000,9.169647,0.717179
2.000000,4.358899,3.000000,16.046414,2.809383
3.000000,4.358899,2.000000,16.046414,2.809383
2.150000,3.958425,2.500000,19.832980,2.630671
2.500000,3.958425,2.150000,19.832980,2.630671
1.900000,10.798461,10.000000,9.167687,0.718314
10.000000,10.798461,1.900000,9.167687,0.718314
2.000000,3.299631,2.300000,25.471757,5.356366
2.300000,3.299631,2.000000,25.471757,5.356366
2.300000,5.503635,5.000000,9.589853,0.800204
5.000000,5.503635,2.300000,9.589853,0.800204
1.700000,3.966553,2.300000,26.069899,12.531354
2.300000,3.966553,1.700000,26.069899,12.531354
1.900000,4.252910,2.500000,21.662737,5.554883
2.500000,4.252910,1.900000,21.662737,5.554883
1.800000,5.338178,4.000000,10.415444,2.929562
4.000000,5.338178,1.800000,10.415444,2.929562
1.600000,4.044750,3.000000,16.741278,12.311515
3.000000,4.044750,1.600000,16.741278,12.311515
1.600000,4.926594,4.000000,10.365549,9.644634
4.000000,4.926594,1.600000,10.365549,9.644634
2.150000,3.784891,2.300000,21.796540,3.022474
2.300000,3.784891,2.150000,21.796540,3.022474
2.150000,3.646242,2.300000,22.297146,3.230026
2.300000,3.646242,2.150000,22.297146,3.230026
2.500000,5.494809,3.000000,16.919628,5.670799
3.000000,5.494809,2.500000,16.919628,5.670799
1.700000,4.552303,3.000000,16.749691,8.441220
3.000000,4.552303,1.700000,16.749691,8.441220
1.800000,9.035486,8.000000,9.127175,2.185211
8.000000,9.035486,1.800000,9.127175,2.185211
1.700000,4.382926,3.500000,12.550336,6.500739
3.500000,4.382926,1.700000,12.550336,6.500739
3.000000,5.762680,4.000000,10.570448,6.202019
4.000000,5.762680,3.000000,10.570448,6.202019
2.300000,4.948245,4.000000,10.621737,1.360261
4.000000,4.948245,2.300000,10.621737,1.360261
2.150000,4.541200,4.000000,10.788611,0.851208
4.000000,4.541200,2.150000,10.788611,0.851208
1.700000,3.659235,2.500000,22.743507,9.975031
2.500000,3.659235,1.700000,22.743507,9.975031
1.800000,4.595829,2.800000,20.332402,8.083931
2.800000,4.595829,1.800000,20.332402,8.083931
1.800000,4.264192,2.500000,23.485402,8.895239
2.500000,4.264192,1.800000,23.485402,8.895239
1.700000,5.537865,4.000000,10.451971,5.597716
4.000000,5.537865,1.700000,10.451971,5.597716
2.800000,5.602609,3.000000,14.658490,5.618863
3.000000,5.602609,2.800000,14.658490,5.618863
2.500000,4.805104,2.800000,15.888306,3.248058
2.800000,4.805104,2.500000,15.888306,3.248058
2.150000,3.854543,2.300000,21.633911,2.978273
2.300000,3.854543,2.150000,21.633911,2.978273
1.900000,7.055729,6.000000,9.204069,0.727655
6.000000,7.055729,1.900000,9.204069,0.727655
2.150000,5.145232,3.000000,17.351858,4.178721
3.000000,5.145232,2.150000,17.351858,4.178721
2.300000,5.752513,3.500000,12.742206,2.517500
3.500000,5.752513,2.300000,12.742206,2.517500
2.300000,10.057820,8.000000,9.351520,0.667389
8.000000,10.057820,2.300000,9.351520,0.667389
1.900000,5.420366,4.000000,10.442799,1.450601
4.000000,5.420366,1.900000,10.442799,1.450601
1.800000,5.141984,4.000000,10.407557,2.908168
4.000000,5.141984,1.800000,10.407557,2.908168
2.800000,4.933166,3.000000,13.541352,4.454627
3.000000,4.933166,2.800000,13.541352,4.454627
2.150000,4.246712,3.000000,15.746748,2.342097
3.000000,4.246712,2.150000,15.746748,2.342097
1.800000,3.324580,2.500000,24.671801,8.202703
2.500000,3.324580,1.800000,24.671801,8.202703
2.000000,5.698505,5.000000,9.426193,0.153796
5.000000,5.698505,2.000000,9.426193,0.153796
2.500000,4.064612,2.800000,16.050707,3.074029
2.800000,4.064612,2.500000,16.050707,3.074029
1.900000,6.293648,6.000000,9.214553,0.729979
6.000000,6.293648,1.900000,9.214553,0.729979
1.700000,4.695869,3.000000,17.544557,9.272165
3.000000,4.695869,1.700000,17.544557,9.272165
1.800000,3.668369,1.900000,30.434587,13.990874
1.900000,3.668369,1.800000,30.434587,13.990874
1.800000,11.593831,10.000000,9.124892,2.186456
10.000000,11.593831,1.800000,9.124892,2.186456
1.600000,4.210791,3.000000,16.586687,12.297620
3.000000,4.210791,1.600000,16.586687,12.297620
2.800000,5.717398,3.500000,12.038915,5.324732
3.500000,5.717398,2.800000,12.038915,5.324732
2.300000,4.423799,2.800000,16.531941,2.483391
2.800000,4.423799,2.300000,16.531941,2.483391
2.000000,7.121007,6.000000,9.247785,0.049356
6.000000,7.121007,2.000000,9.247785,0.049356
1.900000,4.063131,3.000000,16.544359,3.821930
3.000000,4.063131,1.900000,16.544359,3.821930
2.000000,4.795558,2.800000,20.105939,5.666800
2.800000,4.795558,2.000000,20.105939,5.666800
1.900000,7.850676,6.000000,9.204609,0.731848
6.000000,7.850676,1.900000,9.204609,0.731848
1.700000,9.510304,8.000000,9.089126,4.769273
8.000000,9.510304,1.700000,9.089126,4.769273
1.700000,5.256606,4.000000,10.391718,5.522487
4.000000,5.256606,1.700000,10.391718,5.522487
1.700000,3.341781,2.150000,28.083172,12.403689
2.150000,3.341781,1.700000,28.083172,12.403689
1.900000,10.980233,10.000000,9.167689,0.718361
10.000000,10.980233,1.900000,9.167689,0.718361
1.700000,3.258222,2.500000,25.503332,11.365273
2.500000,3.258222,1.700000,25.503332,11.365273
2.300000,4.084892,3.000000,15.598144,2.664449
3.000000,4.084892,2.300000,15.598144,2.664449
2.300000,3.780212,3.000000,16.546996,3.202628
3.000000,3.780212,2.300000,16.546996,3.202628
1.800000,5.795274,4.000000,10.535516,3.068725
4.000000,5.795274,1.800000,10.535516,3.068725
2.000000,4.114543,2.150000,25.521987,6.686365
2.150000,4.114543,2.000000,25.521987,6.686365
2.500000,5.119996,2.800000,16.706030,4.103264
2.800000,5.119996,2.500000,16.706030,4.103264
2.300000,5.058656,3.500000,12.280441,2.017075
3.500000,5.058656,2.300000,12.280441,2.017075
2.000000,5.209526,4.000000,10.462632,0.735214
4.000000,5.209526,2.000000,10.462632,0.735214
1.900000,4.980834,4.000000,10.460401,1.434804
4.000000,4.980834,1.900000,10.460401,1.434804
2.000000,6.994562,5.000000,9.422967,0.172394
5.000000,6.994562,2.000000,9.422967,0.172394
1.800000,4.761512,3.000000,17.334857,6.453578
3.000000,4.761512,1.800000,17.334857,6.453578
2.800000,6.246771,3.500000,12.657464,5.955968
3.500000,6.246771,2.800000,12.657464,5.955968
2.000000,6.805917,5.000000,9.414752,0.162659
5.000000,6.805917,2.000000,9.414752,0.162659
2.000000,5.024841,3.500000,12.413004,1.655947
3.500000,5.024841,2.000000,12.413004,1.655947
1.900000,11.072940,10.000000,9.167687,0.718381
10.000000,11.072940,1.900000,9.167687,0.718381
1.900000,3.577676,2.300000,24.030440,5.614487
2.300000,3.577676,1.900000,24.030440,5.614487
2.800000,5.176253,3.500000,11.793670,5.052043
3.500000,5.176253,2.800000,11.793670,5.052043
1.800000,6.556737,6.000000,9.165733,2.195574
6.000000,6.556737,1.800000,9.165733,2.195574
2.150000,3.982783,3.000000,16.221112,2.583713
3.000000,3.982783,2.150000,16.221112,2.583713
1.700000,3.275668,2.800000,22.767073,10.912752
2.800000,3.275668,1.700000,22.767073,10.912752
2.000000,3.440930,2.800000,20.631458,4.579272
2.800000,3.440930,2.000000,20.631458,4.579272
3.000000,5.830952,5.000000,9.832384,5.896668
5.000000,5.830952,3.000000,9.832384,5.896668
1.900000,9.847545,8.000000,9.169291,0.717157
8.000000,9.847545,1.900000,9.169291,0.717157
1.700000,7.520433,6.000000,9.125298,4.783855
6.000000,7.520433,1.700000,9.125298,4.783855
2.300000,4.636733,2.500000,19.561754,3.376144
2.500000,4.636733,2.300000,19.561754,3.376144
1.600000,4.995998,4.000000,10.355523,9.642714
4.000000,4.995998,1.600000,10.355523,9.642714
2.300000,7.422264,6.000000,9.383390,0.676933
6.000000,7.422264,2.300000,9.383390,0.676933
2.000000,9.070740,8.000000,9.214086,0.038942
8.000000,9.070740,2.000000,9.214086,0.038942
1.800000,8.780101,8.000000,9.127311,2.185058
8.000000,8.780101,1.800000,9.127311,2.185058
2.500000,5.994448,3.500000,12.793047,3.881851
3.500000,5.994448,2.500000,12.793047,3.881851
1.700000,3.866823,2.300000,25.224285,11.548404
2.300000,3.866823,1.700000,25.224285,11.548404
2.300000,5.280992,3.500000,12.350450,2.104488
3.500000,5.280992,2.300000,12.350450,2.104488
2.000000,5.291503,4.000000,10.459297,0.737390
4.000000,5.291503,2.000000,10.459297,0.737390
1.800000,8.949329,8.000000,9.127217,2.185163
8.000000,8.949329,1.800000,9.127217,2.185163
2.300000,3.679260,2.500000,19.937870,2.851106
2.500000,3.679260,2.300000,19.937870,2.851106
1.700000,3.891015,3.500000,13.441605,6.965452
3.500000,3.891015,1.700000,13.441605,6.965452
1.900000,3.551056,3.000000,18.499601,4.850862
3.000000,3.551056,1.900000,18.499601,4.850862
2.500000,3.753665,2.800000,17.061957,3.643579
2.800000,3.753665,2.500000,17.061957,3.643579
1.800000,4.795717,3.000000,17.514787,6.639459
3.000000,4.795717,1.800000,17.514787,6.639459
1.800000,4.450790,2.800000,18.857998,6.562972
2.800000,4.450790,1.800000,18.857998,6.562972
2.150000,4.216926,2.500000,19.715966,2.756554
2.500000,4.216926,2.150000,19.715966,2.756554
2.800000,5.919459,4.000000,10.615332,4.920739
4.000000,5.919459,2.800000,10.615332,4.920739
1.700000,6.772534,6.000000,9.125374,4.779191
6.000000,6.772534,1.700000,9.125374,4.779191
1.700000,7.654730,6.000000,9.125445,4.784524
6.000000,7.654730,1.700000,9.125445,4.784524
2.150000,5.107146,3.000000,17.037560,3.861218
3.000000,5.107146,2.150000,17.037560,3.861218
1.900000,5.232412,3.500000,12.588026,2.570936
3.500000,5.232412,1.900000,12.588026,2.570936
1.700000,11.168920,10.000000,9.087299,4.770498
10.000000,11.168920,1.700000,9.087299,4.770498
2.500000,5.454245,3.500000,12.271550,3.342163
3.500000,5.454245,2.500000,12.271550,3.342163
1.900000,4.206739,3.000000,16.349195,3.746207
3.000000,4.206739,1.900000,16.349195,3.746207
1.800000,4.449658,3.500000,12.517367,3.873815
3.500000,4.449658,1.800000,12.517367,3.873815
1.600000,4.558804,4.000000,10.511776,9.718924
4.000000,4.558804,1.600000,10.511776,9.718924
2.150000,10.587227,10.000000,9.279690,0.002086
10.000000,10.587227,2.150000,9.279690,0.002086
2.500000,4.640996,3.500000,12.253743,3.232726
3.500000,4.640996,2.500000,12.253743,3.232726
1.900000,2.869233,2.150000,32.884098,10.472588
2.150000,2.869233,1.900000,32.884098,10.472588
3.000000,4.609772,3.500000,11.660455,6.166913
3.500000,4.609772,3.000000,11.660455,6.166913
1.800000,11.794194,10.000000,9.124764,2.186357
10.000000,11.794194,1.800000,9.124764,2.186357
1.700000,5.659204,4.000000,10.495412,5.645891
4.000000,5.659204,1.700000,10.495412,5.645891
2.000000,5.954394,4.000000,10.580135,0.884412
4.000000,5.954394,2.000000,10.580135,0.884412
1.900000,4.741591,3.000000,16.780545,4.384806
3.000000,4.741591,1.900000,16.780545,4.384806
1.800000,4.379738,3.000000,16.339781,5.345690
3.000000,4.379738,1.800000,16.339781,5.345690
1.700000,6.032412,5.000000,9.288176,4.879869
5.000000,6.032412,1.700000,9.288176,4.879869
1.700000,4.522140,3.500000,12.459304,6.462862
3.500000,4.522140,1.700000,12.459304,6.462862
2.300000,4.083047,2.500000,18.805614,2.334936
2.500000,4.083047,2.300000,18.805614,2.334936
2.150000,4.445769,2.300000,23.439808,5.292254
2.300000,4.445769,2.150000,23.439808,5.292254
1.900000,3.912535,2.150000,25.466991,7.129305
2.150000,3.912535,1.900000,25.466991,7.129305
2.000000,4.083856,2.500000,20.525062,3.564799
2.500000,4.083856,2.000000,20.525062,3.564799
2.300000,5.521775,4.000000,10.534335,1.314803
4.000000,5.521775,2.300000,10.534335,1.314803
2.000000,4.284200,3.000000,16.080136,2.803825
3.000000,4.284200,2.000000,16.080136,2.803825
2.000000,3.526554,2.300000,23.741490,4.455794
2.300000,3.526554,2.000000,23.741490,4.455794
1.800000,2.913806,2.000000,33.862375,13.366394
2.000000,2.913806,1.800000,33.862375,13.366394
2.150000,3.814869,2.800000,18.056313,2.847037
2.800000,3.814869,2.150000,18.056313,2.847037
1.800000,4.386342,4.000000,10.743253,3.087211
4.000000,4.386342,1.800000,10.743253,3.087211
2.000000,8.246211,8.000000,9.214834,0.038501
8.000000,8.246211,2.000000,9.214834,0.038501
2.800000,6.294078,3.500000,12.728180,6.027466
3.500000,6.294078,2.800000,12.728180,6.027466
2.300000,4.759007,2.500000,20.397224,4.237360
2.500000,4.759007,2.300000,20.397224,4.237360
2.150000,4.298545,2.300000,22.076815,3.860663
2.300000,4.298545,2.150000,22.076815,3.860663
2.000000,5.503145,4.000000,10.470655,0.759960
4.000000,5.503145,2.000000,10.470655,0.759960
1.900000,3.377869,2.000000,27.929440,8.366240
2.000000,3.377869,1.900000,27.929440,8.366240
1.700000,10.865575,10.000000,9.087156,4.770286
10.000000,10.865575,1.700000,9.087156,4.770286
1.700000,3.294632,2.300000,26.958684,11.676500
2.300000,3.294632,1.700000,26.958684,11.676500
2.300000,4.795439,2.500000,20.883050,4.729545
2.500000,4.795439,2.300000,20.883050,4.729545
2.000000,5.456461,3.500000,12.723609,1.997018
3.500000,5.456461,2.000000,12.723609,1.997018
1.800000,5.138280,3.500000,12.580618,4.067194
3.500000,5.138280,1.800000,12.580618,4.067194
1.600000,5.175682,4.000000,10.350353,9.653974
4.000000,5.175682,1.600000,10.350353,9.653974
2.150000,4.033568,2.300000,21.479805,3.056912
2.300000,4.033568,2.150000,21.479805,3.056912
2.000000,6.244998,5.000000,9.405191,0.146083
5.000000,6.244998,2.000000,9.405191,0.146083
1.900000,3.446438,2.150000,26.219398,6.801052
2.150000,3.446438,1.900000,26.219398,6.801052
2.150000,4.071906,2.800000,17.384269,2.511630
2.800000,4.071906,2.150000,17.384269,2.511630
2.300000,4.509516,3.500000,12.454197,2.089065
3.500000,4.509516,2.300000,12.454197,2.089065
1.900000,8.222530,8.000000,9.170549,0.716609
8.000000,8.222530,1.900000,9.170549,0.716609
1.900000,4.196039,2.300000,25.336825,7.884065
2.300000,4.196039,1.900000,25.336825,7.884065
2.500000,5.453337,3.000000,16.321308,5.070540
3.000000,5.453337,2.500000,16.321308,5.070540
2.000000,4.154207,2.300000,23.174493,4.967839
2.300000,4.154207,2.000000,23.174493,4.967839
2.000000,3.761712,2.150000,24.252502,4.944660
2.150000,3.761712,2.000000,24.252502,4.944660
1.900000,4.279019,3.000000,16.298045,3.741173
3.000000,4.279019,1.900000,16.298045,3.741173
1.800000,4.594790,3.500000,12.442506,3.845665
3.500000,4.594790,1.800000,12.442506,3.845665
3.000000,6.883744,5.000000,9.790904,5.872045
5.000000,6.883744,3.000000,9.790904,5.872045
2.500000,4.514455,3.000000,14.527008,3.149129
3.000000,4.514455,2.500000,14.527008,3.149129
2.300000,5.295044,3.000000,17.219695,4.653280
3.000000,5.295044,2.300000,17.219695,4.653280
1.700000,3.720638,2.150000,27.233589,12.698423
2.150000,3.720638,1.700000,27.233589,12.698423
1.900000,3.810245,2.300000,23.374718,5.473978
2.300000,3.810245,1.900000,23.374718,5.473978
1.900000,4.095119,2.800000,18.134147,4.111408
2.800000,4.095119,1.900000,18.134147,4.111408
2.000000,4.743076,3.500000,12.391892,1.595329
3.500000,4.743076,2.000000,12.391892,1.595329
1.900000,3.195208,2.000000,29.473741,9.104613
2.000000,3.195208,1.900000,29.473741,9.104613
1.800000,8.499475,8.000000,9.127538,2.184882
8.000000,8.499475,1.800000,9.127538,2.184882
1.900000,6.600695,6.000000,9.207980,0.727555
6.000000,6.600695,1.900000,9.207980,0.727555
1.600000,5.249762,5.000000,9.346058,9.085683
5.000000,5.249762,1.600000,9.346058,9.085683
1.800000,5.295475,3.500000,12.740319,4.238143
3.500000,5.295475,1.800000,12.740319,4.238143
1.600000,5.560922,4.000000,10.430674,9.756014
4.000000,5.560922,1.600000,10.430674,9.756014
2.000000,7.948724,6.000000,9.248363,0.053439
6.000000,7.948724,2.000000,9.248363,0.053439
1.900000,4.545823,2.800000,18.810093,5.036625
2.800000,4.545823,1.900000,18.810093,5.036625
1.800000,4.190382,2.800000,18.375715,5.941315
2.800000,4.190382,1.800000,18.375715,5.941315
1.800000,3.204684,1.900000,31.272470,13.183441
1.900000,3.204684,1.800000,31.272470,13.183441
2.300000,5.431394,4.000000,10.534571,1.310827
4.000000,5.431394,2.300000,10.534571,1.310827
2.000000,3.958614,2.800000,18.145840,3.254183
2.800000,3.958614,2.000000,18.145840,3.254183
2.000000,4.495770,2.500000,22.738830,6.022146
2.500000,4.495770,2.000000,22.738830,6.022146
1.800000,4.646835,3.000000,16.898938,5.993879
3.000000,4.646835,1.800000,16.898938,5.993879
1.700000,7.211301,6.000000,9.124759,4.781802
6.000000,7.211301,1.700000,9.124759,4.781802
1.600000,5.963221,5.000000,9.288966,9.057696
5.000000,5.963221,1.600000,9.288966,9.057696
2.300000,4.158125,2.500000,18.751322,2.345061
2.500000,4.158125,2.300000,18.751322,2.345061
2.000000,6.158243,5.000000,9.406088,0.145423
5.000000,6.158243,2.000000,9.406088,0.145423
1.900000,3.620662,2.500000,22.066620,5.071263
2.500000,3.620662,1.900000,22.066620,5.071263
1.700000,3.088354,2.300000,29.212498,12.899132
2.300000,3.088354,1.700000,29.212498,12.899132
1.800000,10.463811,10.000000,9.124970,2.186271
10.000000,10.463811,1.800000,9.124970,2.186271
2.150000,3.569204,2.500000,21.266119,3.305483
2.500000,3.569204,2.150000,21.266119,3.305483
1.900000,3.383785,2.800000,21.357063,5.818565
2.800000,3.383785,1.900000,21.357063,5.818565
1.700000,6.695171,5.000000,9.307313,4.909093
5.000000,6.695171,1.700000,9.307313,4.909093
1.700000,4.662879,3.000000,17.149126,8.869505
3.000000,4.662879,1.700000,17.149126,8.869505
2.800000,6.743644,4.000000,10.786948,5.105593
4.000000,6.743644,2.800000,10.786948,5.105593
2.000000,4.836559,3.000000,16.639025,3.537011
3.000000,4.836559,2.000000,16.639025,3.537011
1.900000,4.940554,3.500000,12.423623,2.379587
3.500000,4.940554,1.900000,12.423623,2.379587
1.600000,8.830779,8.000000,9.103737,8.961888
8.000000,8.830779,1.600000,9.103737,8.961888
2.300000,7.321548,6.000000,9.383696,0.676750
6.000000,7.321548,2.300000,9.383696,0.676750
1.900000,8.832180,8.000000,9.169913,0.716951
8.000000,8.832180,1.900000,9.169913,0.716951
1.900000,7.894507,6.000000,9.204750,0.732118
6.000000,7.894507,1.900000,9.204750,0.732118
1.800000,7.752677,6.000000,9.162544,2.200250
6.000000,7.752677,1.800000,9.162544,2.200250
1.700000,4.355980,2.800000,19.059851,9.345773
2.800000,4.355980,1.700000,19.059851,9.345773
2.300000,8.074175,6.000000,9.383731,0.679469
6.000000,8.074175,2.300000,9.383731,0.679469
2.000000,6.469602,5.000000,9.406121,0.150374
5.000000,6.469602,2.000000,9.406121,0.150374
2.000000,4.176123,2.800000,17.835427,3.157304
2.800000,4.176123,2.000000,17.835427,3.157304
1.900000,4.668451,3.500000,12.419068,2.329561
3.500000,4.668451,1.900000,12.419068,2.329561
1.900000,3.448080,2.300000,24.766881,5.950271
2.300000,3.448080,1.900000,24.766881,5.950271
2.000000,3.180546,2.150000,27.889293,6.618355
2.150000,3.180546,2.000000,27.889293,6.618355
1.800000,5.314132,5.000000,9.271088,2.214469
5.000000,5.314132,1.800000,9.271088,2.214469
2.150000,10.228514,10.000000,9.279729,0.002000
10.000000,10.228514,2.150000,9.279729,0.002000
1.800000,7.794729,6.000000,9.162648,2.200489
6.000000,7.794729,1.800000,9.162648,2.200489
1.600000,5.062447,3.500000,12.544975,10.825187
3.500000,5.062447,1.600000,12.544975,10.825187
2.300000,5.255452,3.000000,16.792074,4.223111
3.000000,5.255452,2.300000,16.792074,4.223111
2.150000,4.494626,2.800000,17.275591,2.657474
2.800000,4.494626,2.150000,17.275591,2.657474
2.000000,3.594788,2.150000,24.677777,4.989636
2.150000,3.594788,2.000000,24.677777,4.989636
1.900000,6.089972,5.000000,9.364472,0.824903
5.000000,6.089972,1.900000,9.364472,0.824903
1.900000,6.885351,6.000000,9.204913,0.727228
6.000000,6.885351,1.900000,9.204913,0.727228
2.000000,4.295927,2.300000,24.680896,6.569013
2.300000,4.295927,2.000000,24.680896,6.569013
1.700000,11.503689,10.000000,9.087041,4.770301
10.000000,11.503689,1.700000,9.087041,4.770301
1.700000,3.494464,2.150000,27.291479,12.165125
2.150000,3.494464,1.700000,27.291479,12.165125
1.700000,3.596204,2.500000,23.008088,10.081681
2.500000,3.596204,1.700000,23.008088,10.081681
2.300000,4.521894,3.000000,15.176530,2.494087
3.000000,4.521894,2.300000,15.176530,2.494087
2.000000,6.943233,6.000000,9.248683,0.049014
6.000000,6.943233,2.000000,9.248683,0.049014
1.700000,6.514017,6.000000,9.128325,4.779358
6.000000,6.514017,1.700000,9.128325,4.779358
2.150000,4.858935,4.000000,10.597428,0.728088
4.000000,4.858935,2.150000,10.597428,0.728088
2.800000,4.847010,3.500000,11.826078,5.048975
3.500000,4.847010,2.800000,11.826078,5.048975
2.000000,10.198039,10.000000,9.212100,0.040088
10.000000,10.198039,2.000000,9.212100,0.040088
1.700000,5.695459,4.000000,10.510385,5.662128
4.000000,5.695459,1.700000,10.510385,5.662128
1.700000,6.656631,5.000000,9.305159,4.906542
5.000000,6.656631,1.700000,9.305159,4.906542
2.000000,4.958942,3.000000,17.199729,4.114111
3.000000,4.958942,2.000000,17.199729,4.114111
1.900000,3.767200,2.000000,27.251817,8.782620
2.000000,3.767200,1.900000,27.251817,8.782620
1.800000,11.241902,10.000000,9.125009,2.186511
10.000000,11.241902,1.800000,9.125009,2.186511
1.700000,8.971622,8.000000,9.089524,4.769205
8.000000,8.971622,1.700000,9.089524,4.769205
2.300000,6.464519,5.000000,9.534175,0.768703
5.000000,6.464519,2.300000,9.534175,0.768703
2.000000,3.529844,2.150000,25.047932,5.176056
2.150000,3.529844,2.000000,25.047932,5.176056
2.150000,4.692537,3.500000,12.378563,1.466149
3.500000,4.692537,2.150000,12.378563,1.466149
2.150000,4.945370,2.800000,19.658204,5.134674
2.800000,4.945370,2.150000,19.658204,5.134674
1.900000,4.363060,2.500000,22.637707,6.589843
2.500000,4.363060,1.900000,22.637707,6.589843
2.300000,6.101219,4.000000,10.624120,1.421997
4.000000,6.101219,2.300000,10.624120,1.421997
1.800000,3.675021,2.500000,22.254088,6.900548
2.500000,3.675021,1.800000,22.254088,6.900548
1.900000,3.320663,2.150000,27.112311,7.212995
2.150000,3.320663,1.900000,27.112311,7.212995
1.700000,8.462460,8.000000,9.089733,4.768727
8.000000,8.462460,1.700000,9.089733,4.768727
2.150000,4.414284,3.500000,12.572902,1.576264
3.500000,4.414284,2.150000,12.572902,1.576264
2.150000,4.107615,3.500000,13.043870,1.856080
3.500000,4.107615,2.150000,13.043870,1.856080
1.700000,9.652108,8.000000,9.088875,4.769115
8.000000,9.652108,1.700000,9.088875,4.769115
2.000000,9.945332,8.000000,9.213628,0.039102
8.000000,9.945332,2.000000,9.213628,0.039102
1.800000,3.816482,2.150000,26.350076,9.374782
2.150000,3.816482,1.800000,26.350076,9.374782
1.900000,3.534853,2.000000,27.241176,8.212418
2.000000,3.534853,1.900000,27.241176,8.212418
1.900000,3.509630,2.150000,25.873852,6.662736
2.150000,3.509630,1.900000,25.873852,6.662736
1.900000,4.895571,3.000000,17.482082,5.110957
3.000000,4.895571,1.900000,17.482082,5.110957
1.900000,4.860201,3.000000,17.275559,4.899503
3.000000,4.860201,1.900000,17.275559,4.899503
1.800000,5.631231,4.000000,10.476901,3.004648
4.000000,5.631231,1.800000,10.476901,3.004648
2.300000,7.683159,6.000000,9.383114,0.677709
6.000000,7.683159,2.300000,9.383114,0.677709
1.900000,9.100000,8.000000,9.169765,0.717092
8.000000,9.100000,1.900000,9.169765,0.717092
1.800000,3.233052,2.000000,30.110989,11.436530
2.000000,3.233052,1.800000,30.110989,11.436530
1.700000,8.728857,8.000000,9.089632,4.769024
8.000000,8.728857,1.700000,9.089632,4.769024
2.800000,4.752467,3.000000,13.485248,4.371098
3.000000,4.752467,2.800000,13.485248,4.371098
2.000000,6.645868,6.000000,9.251837,0.049465
6.000000,6.645868,2.000000,9.251837,0.049465
1.700000,3.023243,2.500000,28.428225,13.042498
2.500000,3.023243,1.700000,28.428225,13.042498
2.000000,3.605551,3.000000,18.050341,3.828890
3.000000,3.605551,2.000000,18.050341,3.828890
1.800000,4.296016,2.500000,24.094397,9.522748
2.500000,4.296016,1.800000,24.094397,9.522748
1.800000,9.749803,8.000000,9.126619,2.185204
8.000000,9.749803,1.800000,9.126619,2.185204
1.600000,4.458009,3.000000,16.802165,12.640781
3.000000,4.458009,1.600000,16.802165,12.640781
2.150000,4.979380,3.000000,16.375921,3.186920
3.000000,4.979380,2.150000,16.375921,3.186920
1.900000,11.315296,10.000000,9.167665,0.718408
10.000000,11.315296,1.900000,9.167665,0.718408
1.800000,3.292416,2.000000,29.625510,11.221595
2.000000,3.292416,1.800000,29.625510,11.221595
1.700000,4.054777,3.000000,16.674847,8.076617
3.000000,4.054777,1.700000,16.674847,8.076617
2.300000,4.972302,3.500000,12.273108,2.000713
