# R1,R2,R3,E
1.800000,3.582970,2.150000,27.706234
1.800000,4.667976,3.500000,13.449616
1.700000,4.995827,4.000000,11.399430
1.700000,3.470904,2.500000,25.130490
2.300000,3.933603,2.500000,20.031591
1.900000,9.894156,8.000000,9.855085
2.150000,4.610445,2.500000,22.249417
2.150000,4.492468,2.500000,21.392597
2.000000,7.444925,6.000000,9.862690
1.900000,5.216321,4.000000,11.282272
2.300000,4.187508,2.800000,17.512828
1.800000,4.662675,4.000000,11.503640
1.900000,4.262572,3.500000,13.719207
2.150000,3.297347,2.500000,24.534651
1.700000,7.694958,6.000000,9.965107
1.600000,6.558568,5.000000,10.187445
2.150000,4.411973,2.300000,23.987094
1.600000,4.019873,2.800000,20.250446
2.300000,9.640777,8.000000,9.803525
1.900000,4.744470,3.500000,13.341306
1.800000,3.146743,1.900000,33.512111
2.300000,4.800680,3.500000,12.990706
1.900000,4.695691,2.800000,21.287574
3.000000,6.279851,3.500000,12.720029
2.300000,4.351098,2.500000,19.746779
2.000000,9.165151,8.000000,9.822937
1.700000,4.851956,4.000000,11.436153
2.300000,6.177092,5.000000,10.030469
1.900000,3.392589,2.500000,24.936822
2.500000,4.225485,3.000000,15.533993
1.900000,2.758623,2.000000,38.040238
1.600000,4.596028,3.000000,18.491640
1.800000,3.916474,2.150000,28.617244
1.800000,7.612237,6.000000,9.936503
1.700000,4.104795,2.800000,20.179065
2.500000,4.989170,3.000000,15.469958
2.150000,4.299128,2.800000,18.111514
2.000000,3.659921,2.300000,24.335555
2.000000,3.400570,2.150000,27.175578
2.000000,4.146055,2.150000,27.351229
2.500000,5.254804,2.800000,18.230163
2.000000,4.641065,2.800000,19.487606
1.900000,3.995808,2.500000,22.328484
1.900000,6.173330,5.000000,10.088869
1.800000,3.946856,2.800000,19.848516
3.000000,6.652864,5.000000,10.097483
1.900000,4.716933,4.000000,11.435960
1.900000,5.348832,5.000000,10.156732
2.500000,3.905125,3.000000,16.326360
1.700000,9.694663,8.000000,9.922208
1.600000,4.564306,3.000000,18.338521
1.600000,5.444734,4.000000,11.400092
2.300000,5.610972,3.500000,13.246437
2.300000,6.713726,5.000000,10.023790
1.900000,7.142129,6.000000,9.896574
1.600000,5.747375,5.000000,10.204372
2.000000,5.994924,4.000000,11.350165
1.900000,4.015484,2.150000,27.796176
2.000000,4.008780,2.150000,25.926723
2.000000,3.899185,2.300000,23.788989
2.000000,3.726929,2.300000,24.101521
2.000000,4.103342,2.800000,18.941515
1.900000,5.925233,5.000000,10.095811
1.900000,2.988265,2.000000,33.630765
1.800000,8.200000,8.000000,9.896085
2.150000,3.690867,3.000000,18.275901
1.600000,6.595386,5.000000,10.188951
1.600000,9.554460,8.000000,9.954204
2.500000,5.950101,3.500000,13.320046
1.900000,5.724822,4.000000,11.340859
1.800000,3.445007,2.000000,30.331110
2.500000,4.592385,2.800000,16.434640
2.000000,11.038474,10.000000,9.820553
1.800000,10.749545,10.000000,9.892582
3.000000,6.941341,4.000000,11.207068
1.800000,7.288636,6.000000,9.936392
1.800000,4.200000,3.000000,17.553360
1.800000,5.066088,4.000000,11.351311
1.800000,6.828443,6.000000,9.938288
1.800000,4.204517,3.500000,13.860298
2.000000,3.712797,2.800000,20.056889
1.800000,3.935734,3.500000,14.446361
1.900000,3.982462,3.500000,14.286094
2.800000,4.482187,3.500000,12.655845
1.900000,3.896291,2.000000,30.228872
2.000000,9.411121,8.000000,9.822800
1.900000,3.822303,2.500000,22.565904
1.900000,4.024617,2.800000,19.362690
1.900000,4.517618,3.500000,13.443538
2.800000,5.794486,3.000000,16.567471
1.800000,9.601121,8.000000,9.894744
1.900000,4.276594,2.800000,19.320394
1.700000,3.164280,2.150000,31.238506
1.700000,5.553559,5.000000,10.187623
1.800000,3.080584,2.500000,28.993769
1.700000,5.195644,3.500000,13.780099
1.700000,4.463812,2.800000,20.952515
1.800000,3.962410,2.300000,25.865113
1.600000,9.111277,8.000000,9.955122
2.300000,4.626997,2.800000,17.508654
2.000000,7.211103,6.000000,9.863155
1.900000,3.316791,2.000000,29.867601
1.800000,4.915800,4.000000,11.385977
2.000000,5.495155,3.500000,13.586189
2.150000,4.908385,2.800000,19.759077
1.700000,3.821478,2.500000,23.723868
1.700000,3.477068,2.300000,27.144540
2.800000,5.467175,3.500000,12.395525
2.300000,4.360032,3.000000,16.044864
1.800000,5.600506,5.000000,10.052724
1.900000,3.227644,2.300000,28.152604
1.700000,8.178631,8.000000,9.923909
1.900000,4.428318,4.000000,11.673650
2.300000,4.188078,3.500000,13.645782
1.800000,9.794407,8.000000,9.894490
1.700000,3.817515,2.150000,29.432990
1.700000,4.062169,2.500000,24.062629
2.500000,5.314168,3.000000,16.217205
2.000000,11.389096,10.000000,9.820513
1.800000,7.073896,6.000000,9.936746
1.700000,5.956120,5.000000,10.163360
1.700000,3.739790,2.800000,21.085445
2.500000,5.294972,2.800000,18.765575
1.600000,9.419674,8.000000,9.954645
2.300000,4.927921,2.800000,18.259969
2.000000,4.551203,3.000000,17.048469
1.900000,3.642801,2.300000,25.077027
1.800000,10.922597,10.000000,9.892595
1.800000,3.114891,2.000000,32.686142
1.700000,3.518967,2.800000,22.191651
1.900000,8.537500,8.000000,9.856120
1.600000,4.308132,4.000000,11.832594
2.300000,3.397058,2.500000,22.848089
1.700000,3.996279,2.300000,27.997214
2.000000,6.951152,5.000000,10.066012
1.900000,4.058209,2.300000,25.220602
1.700000,10.949429,10.000000,9.920351
1.600000,3.794461,2.800000,20.705707
2.150000,4.645599,2.500000,22.731229
1.600000,6.151797,5.000000,10.179219
2.150000,4.681288,3.000000,16.591524
2.000000,3.905125,2.500000,21.810709
1.900000,5.137335,4.000000,11.290267
1.800000,3.811504,2.800000,20.241465
1.600000,6.472561,6.000000,9.720355
1.900000,3.819632,3.000000,18.307696
1.800000,3.328663,2.800000,23.339529
2.300000,3.623534,2.800000,19.369505
1.900000,4.046160,2.150000,28.574754
2.000000,4.263393,2.300000,25.247178
1.700000,3.634088,2.300000,26.523634
1.700000,4.592385,3.500000,13.541978
3.000000,7.000000,5.000000,10.093542
2.300000,4.344770,2.800000,17.389295
2.000000,4.135727,3.000000,17.237654
2.000000,4.995432,3.000000,18.350627
1.800000,11.747907,10.000000,9.892364
2.800000,5.750439,3.000000,15.996937
2.150000,4.784292,2.800000,18.880257
1.700000,5.068530,4.000000,11.389329
2.500000,5.220153,3.500000,12.769673
1.600000,3.669401,2.800000,21.201585
1.900000,3.106639,2.150000,30.796989
2.150000,3.148412,2.300000,27.629769
1.700000,4.495973,2.800000,21.330713
1.800000,5.259341,3.500000,13.682279
2.300000,5.056790,2.800000,19.111157
1.900000,7.704244,6.000000,9.896300
1.800000,3.908336,2.500000,23.027464
2.150000,4.030819,2.500000,20.774758
1.900000,9.009684,8.000000,9.855711
1.800000,3.545163,2.500000,24.386760
2.000000,9.993910,8.000000,9.822444
1.800000,4.065448,2.300000,26.766129
1.900000,4.465174,3.000000,17.344765
1.800000,11.010904,10.000000,9.892598
1.700000,8.889690,8.000000,9.922889
2.800000,5.369868,3.500000,12.357855
2.150000,3.814344,2.500000,21.234286
2.000000,4.322161,3.500000,13.577873
1.900000,2.983287,2.300000,31.385645
2.500000,4.301163,3.500000,13.295708
1.700000,4.196148,2.500000,25.687318
2.000000,4.348592,2.500000,22.343645
1.900000,7.366516,6.000000,9.896155
1.800000,4.014972,2.800000,19.714727
1.700000,6.927657,6.000000,9.965515
1.600000,8.678463,8.000000,9.956174
2.500000,4.344914,2.800000,16.469879
2.300000,5.095193,2.800000,19.741187
1.900000,4.164396,2.300000,26.131486
2.000000,9.783293,8.000000,9.822585
1.900000,3.672067,2.150000,26.705105
1.700000,3.282409,2.150000,30.103355
2.500000,4.509631,2.800000,16.415900
1.900000,10.498030,10.000000,9.853184
1.700000,6.236185,6.000000,9.977890
2.000000,3.047950,2.300000,29.850116
1.600000,5.095820,3.500000,13.659077
2.000000,4.760081,2.800000,20.363130
1.700000,9.185522,8.000000,9.922873
2.300000,4.812532,3.000000,16.120990
2.000000,11.135529,10.000000,9.820545
1.900000,3.754847,2.500000,22.759758
1.900000,4.395890,2.500000,24.554995
1.900000,9.692119,8.000000,9.855269
1.900000,9.335456,8.000000,9.855517
2.000000,4.358899,3.000000,17.018804
2.150000,3.958425,2.500000,20.878528
1.900000,10.798461,10.000000,9.853180
2.000000,3.299631,2.300000,26.751565
2.300000,5.503635,5.000000,10.089844
1.700000,3.966553,2.300000,27.498420
1.900000,4.252910,2.500000,22.841226
1.800000,5.338178,4.000000,11.341672
1.600000,4.044750,3.000000,17.993949
1.600000,4.926594,4.000000,11.397207
2.150000,3.784891,2.300000,22.929756
2.150000,3.646242,2.300000,23.445175
2.500000,5.494809,3.000000,17.582427
1.700000,4.552303,3.000000,17.924184
1.800000,9.035486,8.000000,9.895163
1.700000,4.382926,3.500000,13.673104
3.000000,5.762680,4.000000,10.985883
2.300000,4.948245,4.000000,11.252155
2.150000,4.541200,4.000000,11.523137
1.700000,3.659235,2.500000,24.136632
1.800000,4.595829,2.800000,21.475588
1.800000,4.264192,2.500000,24.744615
1.700000,5.537865,4.000000,11.438006
2.800000,5.602609,3.000000,15.241511
2.500000,4.805104,2.800000,16.626296
2.150000,3.854543,2.300000,22.759626
1.900000,7.055729,6.000000,9.896954
2.150000,5.145232,3.000000,18.162634
2.300000,5.752513,3.500000,13.397487
2.300000,10.057820,8.000000,9.803355
1.900000,5.420366,4.000000,11.284301
1.800000,5.141984,4.000000,11.342195
2.800000,4.933166,3.000000,14.152788
2.150000,4.246712,3.000000,16.642072
1.800000,3.324580,2.500000,26.038651
2.000000,5.698505,5.000000,10.079316
2.500000,4.064612,2.800000,16.871621
1.900000,6.293648,6.000000,9.910059
1.700000,4.695869,3.000000,18.704022
1.800000,3.668369,1.900000,32.063940
1.800000,11.593831,10.000000,9.892461
1.600000,4.210791,3.000000,17.819642
2.800000,5.717398,3.500000,12.548633
2.300000,4.423799,2.800000,17.378508
2.000000,7.121007,6.000000,9.863556
1.900000,4.063131,3.000000,17.629220
2.000000,4.795558,2.800000,21.070472
1.900000,7.850676,6.000000,9.896517
1.700000,9.510304,8.000000,9.922561
1.700000,5.256606,4.000000,11.386537
1.700000,3.341781,2.150000,29.648329
1.900000,10.980233,10.000000,9.853178
1.700000,3.258222,2.500000,26.944708
2.300000,4.084892,3.000000,16.446461
2.300000,3.780212,3.000000,17.429330
1.800000,5.795274,4.000000,11.451601
2.000000,4.114543,2.150000,26.775198
2.500000,5.119996,2.800000,17.421968
2.300000,5.058656,3.500000,12.958326
2.000000,5.209526,4.000000,11.234927
1.900000,4.980834,4.000000,11.322545
2.000000,6.994562,5.000000,10.068037
1.800000,4.761512,3.000000,18.422603
2.800000,6.246771,3.500000,13.162175
2.000000,6.805917,5.000000,10.060298
2.000000,5.024841,3.500000,13.249979
1.900000,11.072940,10.000000,9.853174
1.900000,3.577676,2.300000,25.353546
2.800000,5.176253,3.500000,12.319134
1.800000,6.556737,6.000000,9.942138
2.150000,3.982783,3.000000,17.147607
1.700000,3.275668,2.800000,24.128638
2.000000,3.440930,2.800000,21.747190
3.000000,5.830952,5.000000,10.141657
1.900000,9.847545,8.000000,9.855130
1.700000,7.520433,6.000000,9.965055
2.300000,4.636733,2.500000,20.461922
1.600000,4.995998,4.000000,11.382321
2.300000,7.422264,6.000000,9.841687
2.000000,9.070740,8.000000,9.822994
1.800000,8.780101,8.000000,9.895332
2.500000,5.994448,3.500000,13.376927
1.700000,3.866823,2.300000,26.663854
2.300000,5.280992,3.500000,13.017416
2.000000,5.291503,4.000000,11.228162
1.800000,8.949329,8.000000,9.895215
2.300000,3.679260,2.500000,20.947276
1.700000,3.891015,3.500000,14.622221
1.900000,3.551056,3.000000,19.640662
2.500000,3.753665,2.800000,17.917347
1.800000,4.795717,3.000000,18.599462
1.800000,4.450790,2.800000,20.017483
2.150000,4.216926,2.500000,20.731198
2.800000,5.919459,4.000000,11.067829
1.700000,6.772534,6.000000,9.966539
1.700000,7.654730,6.000000,9.965074
2.150000,5.107146,3.000000,17.850355
1.900000,5.232412,3.500000,13.490994
1.700000,11.168920,10.000000,9.920361
2.500000,5.454245,3.500000,12.864102
1.900000,4.206739,3.000000,17.416968
1.800000,4.449658,3.500000,13.566759
1.600000,4.558804,4.000000,11.577638
2.150000,10.587227,10.000000,9.797575
