G1,G2,G3
2.158685e-01,3.250301e-02,3.782296e-03
2.159143e-01,3.252480e-02,3.783900e-03
2.158685e-01,3.250301e-02,3.782296e-03
2.157323e-01,3.243830e-02,3.777530e-03
2.155099e-01,3.233258e-02,3.769745e-03
2.152077e-01,3.218893e-02,3.759167e-03
2.148344e-01,3.201153e-02,3.746102e-03
2.144008e-01,3.180543e-02,3.730927e-03
2.139188e-01,3.157634e-02,3.714061e-03
2.134015e-01,3.133049e-02,3.695962e-03
2.128626e-01,3.107436e-02,3.677109e-03
2.123159e-01,3.081451e-02,3.657983e-03
2.117749e-01,3.055740e-02,3.639060e-03
2.112528e-01,3.030922e-02,3.620796e-03
2.107615e-01,3.007573e-02,3.603612e-03
2.103123e-01,2.986225e-02,3.587904e-03
2.099151e-01,2.967344e-02,3.574010e-03
2.095782e-01,2.951335e-02,3.562230e-03
2.093089e-01,2.938534e-02,3.552812e-03
2.091125e-01,2.929201e-02,3.545945e-03
2.089931e-01,2.923526e-02,3.541769e-03
1.994904e-01,2.419161e-02,2.498654e-03
1.995235e-01,2.420717e-02,2.499579e-03
1.996222e-01,2.425356e-02,2.502337e-03
1.997845e-01,2.432983e-02,2.506873e-03
2.000070e-01,2.443442e-02,2.513092e-03
2.002851e-01,2.456513e-02,2.520863e-03
2.006128e-01,2.471920e-02,2.530021e-03
2.009832e-01,2.489331e-02,2.540370e-03
2.013880e-01,2.508358e-02,2.551680e-03
2.018179e-01,2.528567e-02,2.563689e-03
2.022629e-01,2.549484e-02,2.576117e-03
2.027123e-01,2.570606e-02,2.588666e-03
2.031548e-01,2.591407e-02,2.601023e-03
2.035792e-01,2.611356e-02,2.612873e-03
2.039744e-01,2.629929e-02,2.623905e-03
2.043296e-01,2.646627e-02,2.633821e-03
2.046352e-01,2.660988e-02,2.642350e-03
2.048824e-01,2.672610e-02,2.649252e-03
2.050643e-01,2.681161e-02,2.654330e-03
2.051756e-01,2.686393e-02,2.657436e-03
2.052131e-01,2.688155e-02,2.658482e-03
2.051756e-01,2.686393e-02,2.657436e-03
2.050643e-01,2.681161e-02,2.654330e-03
2.048824e-01,2.672610e-02,2.649252e-03
2.046352e-01,2.660988e-02,2.642350e-03
2.043296e-01,2.646627e-02,2.633821e-03
2.039744e-01,2.629929e-02,2.623905e-03
2.035792e-01,2.611356e-02,2.612873e-03
2.031548e-01,2.591407e-02,2.601023e-03
2.027123e-01,2.570606e-02,2.588666e-03
2.022629e-01,2.549484e-02,2.576117e-03
2.018179e-01,2.528567e-02,2.563689e-03
2.013880e-01,2.508358e-02,2.551680e-03
2.009832e-01,2.489331e-02,2.540370e-03
2.006128e-01,2.471920e-02,2.530021e-03
2.002851e-01,2.456513e-02,2.520863e-03
2.000070e-01,2.443442e-02,2.513092e-03
1.997845e-01,2.432983e-02,2.506873e-03
1.996222e-01,2.425356e-02,2.502337e-03
1.995235e-01,2.420717e-02,2.499579e-03
1.915290e-01,2.006813e-02,1.762442e-03
1.915564e-01,2.008091e-02,1.763056e-03
1.916380e-01,2.011895e-02,1.764884e-03
1.917723e-01,2.018150e-02,1.767889e-03
1.919563e-01,2.026724e-02,1.772008e-03
1.921862e-01,2.037436e-02,1.777153e-03
1.924570e-01,2.050056e-02,1.783213e-03
1.927630e-01,2.064309e-02,1.790056e-03
1.930970e-01,2.079874e-02,1.797527e-03
1.934517e-01,2.096396e-02,1.805454e-03
1.938185e-01,2.113486e-02,1.813652e-03
1.941886e-01,2.130730e-02,1.821922e-03
1.945528e-01,2.147699e-02,1.830056e-03
1.949019e-01,2.163962e-02,1.837852e-03
1.952266e-01,2.179092e-02,1.845101e-03
1.955184e-01,2.192686e-02,1.851613e-03
1.957693e-01,2.204372e-02,1.857212e-03
1.959721e-01,2.213824e-02,1.861738e-03
1.961214e-01,2.220776e-02,1.865067e-03
1.962126e-01,2.225029e-02,1.867103e-03
1.962434e-01,2.226461e-02,1.867789e-03
1.962126e-01,2.225029e-02,1.867103e-03
1.961214e-01,2.220776e-02,1.865067e-03
1.959721e-01,2.213824e-02,1.861738e-03
1.957693e-01,2.204372e-02,1.857212e-03
1.955184e-01,2.192686e-02,1.851613e-03
1.952266e-01,2.179092e-02,1.845101e-03
1.949019e-01,2.163962e-02,1.837852e-03
1.945528e-01,2.147699e-02,1.830056e-03
1.941886e-01,2.130730e-02,1.821922e-03
1.938185e-01,2.113486e-02,1.813652e-03
1.934517e-01,2.096396e-02,1.805454e-03
1.930970e-01,2.079874e-02,1.797527e-03
1.927630e-01,2.064309e-02,1.790056e-03
1.924570e-01,2.050056e-02,1.783213e-03
1.921862e-01,2.037436e-02,1.777153e-03
1.919563e-01,2.026724e-02,1.772008e-03
1.917723e-01,2.018150e-02,1.767889e-03
1.916380e-01,2.011895e-02,1.764884e-03
1.915564e-01,2.008091e-02,1.763056e-03
1.848342e-01,1.667433e-02,1.242566e-03
1.848570e-01,1.668484e-02,1.242974e-03
1.849246e-01,1.671614e-02,1.244189e-03
1.850358e-01,1.676758e-02,1.246186e-03
1.851881e-01,1.683806e-02,1.248922e-03
1.853784e-01,1.692611e-02,1.252339e-03
1.856026e-01,1.702980e-02,1.256362e-03
1.858556e-01,1.714684e-02,1.260901e-03
1.861317e-01,1.727460e-02,1.265854e-03
1.864247e-01,1.741013e-02,1.271105e-03
1.867275e-01,1.755023e-02,1.276532e-03
1.870329e-01,1.769151e-02,1.282002e-03
1.873332e-01,1.783045e-02,1.287379e-03
1.876209e-01,1.796353e-02,1.292527e-03
1.878884e-01,1.808728e-02,1.297312e-03
1.881286e-01,1.819840e-02,1.301608e-03
1.883350e-01,1.829388e-02,1.305298e-03
1.885019e-01,1.837108e-02,1.308281e-03
1.886246e-01,1.842785e-02,1.310474e-03
1.886997e-01,1.846256e-02,1.311814e-03
1.887250e-01,1.847425e-02,1.312266e-03
1.886997e-01,1.846256e-02,1.311814e-03
1.886246e-01,1.842785e-02,1.310474e-03
1.885019e-01,1.837108e-02,1.308281e-03
1.883350e-01,1.829388e-02,1.305298e-03
1.881286e-01,1.819840e-02,1.301608e-03
1.878884e-01,1.808728e-02,1.297312e-03
1.876209e-01,1.796353e-02,1.292527e-03
1.873332e-01,1.783045e-02,1.287379e-03
1.870329e-01,1.769151e-02,1.282002e-03
1.867275e-01,1.755023e-02,1.276532e-03
1.864247e-01,1.741013e-02,1.271105e-03
1.861317e-01,1.727460e-02,1.265854e-03
1.858556e-01,1.714684e-02,1.260901e-03
1.856026e-01,1.702980e-02,1.256362e-03
1.853784e-01,1.692611e-02,1.252339e-03
1.851881e-01,1.683806e-02,1.248922e-03
1.850358e-01,1.676758e-02,1.246186e-03
1.849246e-01,1.671614e-02,1.244189e-03
1.848570e-01,1.668484e-02,1.242974e-03
1.792072e-01,1.387379e-02,8.756974e-04
1.792261e-01,1.388245e-02,8.759693e-04
1.792821e-01,1.390826e-02,8.767791e-04
1.793743e-01,1.395066e-02,8.781097e-04
1.795006e-01,1.400876e-02,8.799328e-04
1.796583e-01,1.408130e-02,8.822082e-04
1.798439e-01,1.416670e-02,8.848858e-04
1.800534e-01,1.426307e-02,8.879062e-04
1.802820e-01,1.436821e-02,8.911993e-04
1.805243e-01,1.447969e-02,8.946898e-04
1.807747e-01,1.459488e-02,8.982937e-04
1.810271e-01,1.471097e-02,9.019243e-04
1.812752e-01,1.482509e-02,9.054907e-04
1.815127e-01,1.493433e-02,9.089032e-04
1.817334e-01,1.503586e-02,9.120735e-04
1.819315e-01,1.512700e-02,9.149176e-04
1.821017e-01,1.520527e-02,9.173596e-04
1.822393e-01,1.526854e-02,9.193327e-04
1.823404e-01,1.531505e-02,9.207827e-04
1.824022e-01,1.534350e-02,9.216698e-04
1.824230e-01,1.535307e-02,9.219680e-04
1.824022e-01,1.534350e-02,9.216698e-04
1.823404e-01,1.531505e-02,9.207827e-04
1.822393e-01,1.526854e-02,9.193327e-04
1.821017e-01,1.520527e-02,9.173596e-04
1.819315e-01,1.512700e-02,9.149176e-04
1.817334e-01,1.503586e-02,9.120735e-04
1.815127e-01,1.493433e-02,9.089032e-04
1.812752e-01,1.482509e-02,9.054907e-04
1.810271e-01,1.471097e-02,9.019243e-04
1.807747e-01,1.459488e-02,8.982937e-04
1.805243e-01,1.447969e-02,8.946898e-04
1.802820e-01,1.436821e-02,8.911993e-04
1.800534e-01,1.426307e-02,8.879062e-04
1.798439e-01,1.416670e-02,8.848858e-04
1.796583e-01,1.408130e-02,8.822082e-04
1.795006e-01,1.400876e-02,8.799328e-04
1.793743e-01,1.395066e-02,8.781097e-04
1.792821e-01,1.390826e-02,8.767791e-04
1.792261e-01,1.388245e-02,8.759693e-04
1.744793e-01,1.155744e-02,6.169436e-04
1.744949e-01,1.156459e-02,6.171250e-04
1.745415e-01,1.158591e-02,6.176664e-04
1.746180e-01,1.162094e-02,6.185556e-04
1.747227e-01,1.166892e-02,6.197732e-04
1.748535e-01,1.172882e-02,6.212922e-04
1.750075e-01,1.179931e-02,6.230798e-04
1.751811e-01,1.187882e-02,6.250943e-04
1.753705e-01,1.196554e-02,6.272904e-04
1.755712e-01,1.205746e-02,6.296166e-04
1.757785e-01,1.215238e-02,6.320172e-04
1.759873e-01,1.224801e-02,6.344342e-04
1.761925e-01,1.234197e-02,6.368073e-04
1.763889e-01,1.243189e-02,6.390768e-04
1.765713e-01,1.251542e-02,6.411837e-04
1.767350e-01,1.259036e-02,6.430732e-04
1.768755e-01,1.265471e-02,6.446951e-04
1.769891e-01,1.270671e-02,6.460049e-04
1.770725e-01,1.274493e-02,6.469672e-04
1.771236e-01,1.276830e-02,6.475559e-04
1.771407e-01,1.277616e-02,6.477537e-04
1.771236e-01,1.276830e-02,6.475559e-04
1.770725e-01,1.274493e-02,6.469672e-04
1.769891e-01,1.270671e-02,6.460049e-04
1.768755e-01,1.265471e-02,6.446951e-04
1.767350e-01,1.259036e-02,6.430732e-04
1.765713e-01,1.251542e-02,6.411837e-04
1.763889e-01,1.243189e-02,6.390768e-04
1.761925e-01,1.234197e-02,6.368073e-04
1.759873e-01,1.224801e-02,6.344342e-04
1.757785e-01,1.215238e-02,6.320172e-04
1.755712e-01,1.205746e-02,6.296166e-04
1.753705e-01,1.196554e-02,6.272904e-04
1.751811e-01,1.187882e-02,6.250943e-04
1.750075e-01,1.179931e-02,6.230798e-04
1.748535e-01,1.172882e-02,6.212922e-04
1.747227e-01,1.166892e-02,6.197732e-04
1.746180e-01,1.162094e-02,6.185556e-04
1.745415e-01,1.158591e-02,6.176664e-04
1.744949e-01,1.156459e-02,6.171250e-04
1.705080e-01,9.637693e-03,4.345259e-04
1.705210e-01,9.643613e-03,4.346474e-04
1.705596e-01,9.661257e-03,4.350100e-04
1.706232e-01,9.690237e-03,4.356053e-04
1.707101e-01,9.729932e-03,4.364204e-04
1.708187e-01,9.779470e-03,4.374372e-04
1.709465e-01,9.837758e-03,4.386328e-04
1.710905e-01,9.903485e-03,4.399801e-04
1.712476e-01,9.975149e-03,4.414484e-04
1.714140e-01,1.005108e-02,4.430028e-04
1.715858e-01,1.012946e-02,4.446062e-04
1.717588e-01,1.020840e-02,4.462195e-04
1.719287e-01,1.028592e-02,4.478028e-04
1.720913e-01,1.036008e-02,4.493165e-04
1.722422e-01,1.042895e-02,4.507210e-04
1.723776e-01,1.049073e-02,4.519803e-04
1.724939e-01,1.054376e-02,4.530604e-04
1.725878e-01,1.058660e-02,4.539330e-04
1.726568e-01,1.061807e-02,4.545735e-04
1.726990e-01,1.063732e-02,4.549653e-04
1.727131e-01,1.064379e-02,4.550970e-04
1.726990e-01,1.063732e-02,4.549653e-04
1.726568e-01,1.061807e-02,4.545735e-04
1.725878e-01,1.058660e-02,4.539330e-04
1.724939e-01,1.054376e-02,4.530604e-04
1.723776e-01,1.049073e-02,4.519803e-04
1.722422e-01,1.042895e-02,4.507210e-04
1.720913e-01,1.036008e-02,4.493165e-04
1.719287e-01,1.028592e-02,4.478028e-04
1.717588e-01,1.020840e-02,4.462195e-04
1.715858e-01,1.012946e-02,4.446062e-04
1.714140e-01,1.005108e-02,4.430028e-04
1.712476e-01,9.975149e-03,4.414484e-04
1.710905e-01,9.903485e-03,4.399801e-04
1.709465e-01,9.837758e-03,4.386328e-04
1.708187e-01,9.779470e-03,4.374372e-04
1.707101e-01,9.729932e-03,4.364204e-04
1.706232e-01,9.690237e-03,4.356053e-04
1.705596e-01,9.661257e-03,4.350100e-04
1.705210e-01,9.643613e-03,4.346474e-04
1.671730e-01,8.043839e-03,3.059723e-04
1.671838e-01,8.048745e-03,3.060538e-04
