R1,R2,R3,ETriat,E,ENew
1.511781,2.078701,2.869350,20.670213,27.071653,27.071653
2.869350,2.078701,1.511781,20.670213,27.071653,27.071653
1.511781,2.078694,2.959064,20.033460,26.799760,26.799760
2.959064,2.078694,1.511781,20.033460,26.799760,26.799760
1.511781,2.078701,3.043463,19.437161,26.540400,26.540400
3.043463,2.078701,1.511781,19.437161,26.540400,26.540400
1.511781,2.078702,3.122342,18.531962,25.940414,25.940414
3.122342,2.078702,1.511781,18.531962,25.940414,25.940414
1.511781,2.078699,3.195531,17.742984,25.423210,25.423210
3.195531,2.078699,1.511781,17.742984,25.423210,25.423210
1.511781,2.078705,3.262895,17.154957,25.073392,25.073392
3.262895,2.078705,1.511781,17.154957,25.073392,25.073392
1.511781,2.078706,3.324264,16.756132,24.880248,24.880248
3.324264,2.078706,1.511781,16.756132,24.880248,24.880248
1.511781,2.078705,3.379519,16.525526,24.824655,24.824655
3.379519,2.078705,1.511781,16.525526,24.824655,24.824655
1.511781,2.078699,3.428544,16.441403,24.887230,24.887230
3.428544,2.078699,1.511781,16.441403,24.887230,24.887230
1.511781,2.078702,3.471243,16.483637,25.050279,25.050279
3.471243,2.078702,1.511781,16.483637,25.050279,25.050279
1.511781,2.078701,3.507520,16.583541,25.247672,25.247672
3.507520,2.078701,1.511781,16.583541,25.247672,25.247672
1.511781,2.078694,3.537298,16.865061,25.605643,25.605643
3.537298,2.078694,1.511781,16.865061,25.605643,25.605643
1.511781,2.078701,3.560534,17.234774,26.032649,26.032649
3.560534,2.078701,1.511781,17.234774,26.032649,26.032649
1.511781,2.078700,3.577160,17.618512,26.456187,26.456187
3.577160,2.078700,1.511781,17.618512,26.456187,26.456187
1.511781,2.078691,3.587140,17.972411,26.833541,26.833541
3.587140,2.078691,1.511781,17.972411,26.833541,26.833541
1.345858,1.511781,2.267666,32.655671,75.712097,75.712097
2.267666,1.511781,1.345858,32.655671,75.712097,75.712097
1.474957,1.511781,2.267672,32.401218,59.542053,59.542053
2.267672,1.511781,1.474957,32.401218,59.542053,59.542053
1.511781,1.606110,2.267676,32.107373,49.098456,49.098456
2.267676,1.606110,1.511781,32.107373,49.098456,49.098456
1.511781,1.737974,2.267672,31.729134,42.550084,42.550084
2.267672,1.737974,1.511781,31.729134,42.550084,42.550084
1.511781,1.869520,2.267666,31.508967,38.749306,38.749306
2.267666,1.869520,1.511781,31.508967,38.749306,38.749306
1.511781,1.999897,2.267671,31.179878,36.477547,36.477547
2.267671,1.999897,1.511781,31.179878,36.477547,36.477547
1.511781,2.128418,2.267671,30.197001,34.573645,34.573645
2.267671,2.128418,1.511781,30.197001,34.573645,34.573645
1.511781,2.254501,2.267667,29.097304,33.179186,33.179186
2.267667,2.254501,1.511781,29.097304,33.179186,33.179186
1.511781,2.267668,2.377654,26.908639,31.066356,31.066356
2.377654,2.267668,1.511781,26.908639,31.066356,31.066356
1.511781,2.267673,2.497439,24.505286,28.945070,28.945070
2.497439,2.267673,1.511781,24.505286,28.945070,28.945070
1.511781,2.267665,2.613463,22.411885,27.237218,27.237218
2.613463,2.267665,1.511781,22.411885,27.237218,27.237218
1.511781,2.267671,2.725402,20.756450,26.009233,26.009233
2.725402,2.267671,1.511781,20.756450,26.009233,26.009233
1.511781,2.267665,2.832911,19.441264,25.127510,25.127510
