# R1,R2,R3,E
1.511781,3.779460,4.890319,6.685978
1.511781,3.779443,4.964881,6.668758
1.511781,3.779460,5.032266,6.646067
1.511781,3.779443,5.092193,6.619374
1.511781,3.779451,5.144526,6.590437
1.511781,3.779463,5.189084,6.561426
1.511781,3.779461,5.225713,6.534406
1.511781,3.779450,5.254307,6.511210
1.511781,3.779462,5.274812,6.493378
1.511781,3.779453,5.287123,6.482144
1.511781,3.045087,4.157393,11.240784
1.511781,3.152797,4.157397,10.289540
1.511781,3.268167,4.157384,9.394404
1.511781,3.389619,4.157397,8.585886
1.511781,3.515600,4.157393,7.885785
1.511781,3.644779,4.157404,7.305487
1.511781,3.775858,4.157402,6.845903
1.511781,3.907702,4.157388,6.498514
1.511781,4.039318,4.157402,6.248889
1.511781,4.157404,4.169734,6.080410
1.511781,4.157400,4.298129,5.976890
1.511781,4.157397,4.423735,5.918431
1.511781,4.157400,4.545878,5.890519
1.511781,4.157404,4.663936,5.881273
1.511781,4.157402,4.777328,5.882020
1.511781,4.157388,4.885548,5.886768
1.511781,4.157402,4.988171,5.891292
1.511781,4.157404,5.084738,5.893014
1.511781,4.157393,5.174876,5.890492
1.511781,4.157397,5.258265,5.883135
1.511781,4.157384,5.334579,5.871292
1.511781,4.157397,5.403586,5.855665
1.511781,4.157393,5.465001,5.837475
1.511781,4.157404,5.518658,5.818033
1.511781,4.157402,5.564343,5.798738
1.511781,4.157388,5.601911,5.780970
1.511781,4.157402,5.631281,5.765826
1.511781,4.157404,5.652317,5.754367
1.511781,4.157400,5.664961,5.747194
1.511781,3.959990,5.102264,6.212550
1.511781,4.062120,5.102265,6.032283
1.511781,4.172535,5.102265,5.873174
1.511781,4.289788,5.102265,5.740233
1.511781,4.412481,5.102264,5.634294
1.511781,4.539281,5.102263,5.551870
1.511781,4.668918,5.102259,5.485265
1.511781,4.800229,5.102258,5.437456
1.511781,4.932114,5.102260,5.413481
1.511781,5.063562,5.102259,5.400619
1.511781,5.102269,5.193657,5.392259
1.511781,5.102261,5.321517,5.388456
1.511781,5.102269,5.446391,5.393598
1.511781,5.102259,5.567531,5.404851
1.511781,5.102260,5.684306,5.412893
1.511781,5.102258,5.796105,5.417436
1.511781,5.102259,5.902395,5.419612
1.511781,5.102263,6.002672,5.419851
1.511781,5.102264,6.096488,5.418270
1.511781,5.102265,6.183437,5.415065
1.511781,5.102265,6.263157,5.410432
1.511781,5.102265,6.335326,5.404784
1.511781,5.102264,6.399659,5.398536
1.511781,5.102263,6.455908,5.392016
1.511781,5.102259,6.503855,5.385774
1.511781,5.102258,6.543329,5.380059
1.511781,5.102260,6.574183,5.375339
1.511781,5.102259,6.596298,5.371737
1.511781,5.102269,6.609610,5.369551
1.511781,4.886299,6.047124,5.442631
1.511781,4.984668,6.047120,5.432053
1.511781,5.091611,6.047119,5.420457
1.511781,5.205815,6.047120,5.408651
1.511781,5.325977,6.047124,5.397324
1.511781,5.450801,6.047121,5.387207
1.511781,5.579068,6.047116,5.378898
1.511781,5.709624,6.047127,5.372651
1.511781,5.841311,6.047118,5.368304
1.511781,5.973117,6.047113,5.365685
1.511781,6.047118,6.104062,5.364038
1.511781,6.047124,6.233232,5.363067
1.511781,6.047118,6.359770,5.362889
1.511781,6.047113,6.482900,5.363052
1.511781,6.047118,6.601918,5.363356
1.511781,6.047127,6.716148,5.363472
1.511781,6.047116,6.824969,5.363290
1.511781,6.047121,6.927849,5.362658
1.511781,6.047124,7.024269,5.361644
1.511781,6.047120,7.113773,5.360191
1.511781,6.047119,7.195954,5.358373
1.511781,6.047120,7.270445,5.356308
1.511781,6.047124,7.336925,5.354076
1.511781,6.047121,7.395095,5.351888
1.511781,6.047116,7.444721,5.349737
1.511781,6.047127,7.485616,5.347879
1.511781,6.047118,7.517576,5.346269
1.511781,6.047113,7.540498,5.345121
1.511781,6.047118,7.554295,5.344389
1.446337,1.889726,1.889735,52.402420
1.597256,1.889723,1.889726,53.265831
1.745150,1.889726,1.889727,53.924211
1.889726,1.889734,1.889734,53.892761
1.889726,1.889731,2.030700,49.918355
1.889721,1.889726,2.167801,45.811760
1.889726,1.889734,2.300790,41.737853
1.889726,1.889731,2.429386,38.164126
1.889718,1.889726,2.553349,35.177591
1.889726,1.889726,2.672476,32.739761
1.889718,1.889726,2.786504,30.774869
1.889726,1.889731,2.895234,29.205274
1.889726,1.889734,2.998447,27.963883
1.889721,1.889726,3.095943,26.996869
1.889726,1.889731,3.187563,26.260861
1.889726,1.889734,3.273106,25.702351
1.889726,1.889727,3.352419,25.326985
1.889723,1.889726,3.425348,25.091752
1.889726,1.889735,3.491767,24.972912
1.889723,1.889726,3.551517,24.946881
1.889726,1.889727,3.604526,24.976218
1.889726,1.889734,3.650679,25.085995
1.889726,1.889731,3.689869,25.188798
1.889721,1.889726,3.722029,25.299876
