G1,G2,G3
2.467162e-02,5.224647e-04,1.007101e-05
1.111913e-01,9.910662e-03,7.918014e-04
1.037843e-02,1.062091e-04,1.073968e-06
2.388129e-02,5.267092e-04,1.106803e-05
8.136446e-02,2.262312e-03,5.004190e-05
8.782513e-02,1.608213e-03,2.291085e-05
5.745299e-02,1.132936e-03,1.785370e-05
3.144176e-02,8.691661e-04,1.899566e-05
3.841047e-02,8.514567e-04,1.557724e-05
3.645295e-02,1.115773e-03,2.865737e-05
1.028880e-01,1.028812e-02,9.892633e-04
4.613235e-02,1.626983e-03,4.955884e-05
4.317537e-02,1.271827e-03,3.119197e-05
6.015108e-02,1.440213e-03,2.710073e-05
1.666187e-02,2.713615e-04,4.303853e-06
2.925309e-02,4.326878e-04,5.124129e-06
3.868705e-02,1.450935e-03,5.201388e-05
1.521797e-01,2.283098e-02,3.365765e-03
1.772166e-01,2.950247e-02,4.608744e-03
6.344250e-02,9.265424e-04,1.052244e-05
2.779512e-02,5.349065e-04,8.250803e-06
9.506123e-02,1.694879e-03,2.335966e-05
2.277840e-02,4.529322e-04,6.830245e-06
2.902514e-02,7.224902e-04,1.622918e-05
8.858884e-02,7.531974e-03,6.180446e-04
1.551723e-02,1.966653e-04,2.267687e-06
2.872249e-02,6.436236e-04,1.275994e-05
1.289459e-01,1.657748e-02,2.125496e-03
1.663768e-01,2.620828e-02,3.895240e-03
4.827398e-02,2.024484e-03,7.733608e-05
4.980654e-02,2.259795e-03,9.572797e-05
2.249352e-02,4.694030e-04,8.546404e-06
5.107759e-02,2.562913e-03,1.257016e-04
5.992575e-02,1.186763e-03,1.874282e-05
1.856226e-02,3.258833e-04,5.458972e-06
3.912500e-02,6.412790e-04,8.485515e-06
5.315901e-02,2.809699e-03,1.477705e-04
2.181603e-02,3.621714e-04,5.335916e-06
1.564459e-02,2.295240e-04,3.220094e-06
5.569835e-02,2.753908e-03,1.223041e-04
7.736741e-02,3.793866e-03,1.536628e-04
1.262640e-02,1.566991e-04,1.914795e-06
1.246182e-01,5.875285e-03,2.218631e-04
3.636097e-02,1.062876e-03,2.813489e-05
3.981817e-02,1.102274e-03,2.661062e-05
1.046743e-01,1.908126e-03,2.673733e-05
3.231636e-02,9.073725e-04,2.285936e-05
7.672286e-02,5.345575e-03,3.254180e-04
2.967257e-02,8.799841e-04,2.608370e-05
1.282566e-01,8.769757e-03,4.994266e-04
1.820856e-02,3.143991e-04,4.958040e-06
9.651762e-02,8.739296e-03,7.492784e-04
2.936316e-02,7.542041e-04,1.770435e-05
2.310395e-02,4.421936e-04,7.701080e-06
8.425873e-02,6.163262e-03,4.172813e-04
1.810800e-01,3.165148e-02,5.391940e-03
3.051330e-02,4.700673e-04,5.910087e-06
8.557602e-02,6.707361e-03,4.823696e-04
1.726689e-01,2.274412e-02,2.674347e-03
3.945853e-02,1.383155e-03,4.135985e-05
2.376937e-02,3.566183e-04,4.556754e-06
5.782730e-02,8.290455e-04,9.192708e-06
4.775196e-02,1.415374e-03,3.454319e-05
7.193054e-02,3.956940e-03,1.940199e-04
2.941783e-02,6.631931e-04,1.140795e-05
1.035139e-01,9.943446e-03,8.928875e-04
5.221700e-02,8.986989e-04,1.186699e-05
2.507630e-01,5.951758e-02,1.354958e-02
5.450313e-02,1.015745e-03,1.462322e-05
2.777286e-01,7.572584e-02,2.019339e-02
3.729138e-02,8.989167e-04,1.790823e-05
2.878183e-02,7.900157e-04,2.049561e-05
4.179609e-02,9.688458e-04,1.824262e-05
1.445878e-01,1.301087e-02,1.001056e-03
1.823105e-01,3.204382e-02,5.414093e-03
2.088504e-02,2.897905e-04,3.464127e-06
2.867850e-02,5.731376e-04,8.885854e-06
7.103024e-02,3.945465e-03,1.959600e-04
3.452359e-02,4.846853e-04,5.472637e-06
1.899303e-01,3.076230e-02,4.596547e-03
6.878296e-02,4.212829e-03,2.224407e-04
1.261490e-01,1.008308e-02,6.910489e-04
5.477200e-02,8.437364e-04,1.014936e-05
8.295606e-02,4.872176e-03,2.426113e-04
1.313421e-01,1.626498e-02,1.936157e-03
4.049323e-02,1.559886e-03,5.698913e-05
9.668615e-02,8.620399e-03,7.141268e-04
1.239151e-01,1.489302e-02,1.717132e-03
1.088717e-02,1.184233e-04,1.286996e-06
2.732271e-02,6.203083e-04,1.219420e-05
2.232914e-02,4.244762e-04,7.422460e-06
2.053086e-02,3.259825e-04,4.637431e-06
7.806045e-02,5.815554e-03,4.097760e-04
2.917311e-02,8.391287e-04,2.371032e-05
3.055634e-02,8.387399e-04,1.934648e-05
3.594012e-02,5.600997e-04,7.056933e-06
4.345641e-02,1.485489e-03,4.569599e-05
1.256164e-02,1.480844e-04,1.662730e-06
1.506117e-02,2.093878e-04,2.489198e-06
2.673164e-02,6.390247e-04,1.395392e-05
1.334137e-01,3.518751e-03,7.186652e-05
7.597388e-02,4.672330e-03,2.564056e-04
4.348890e-02,5.446894e-04,5.393317e-06
1.028302e-01,1.034523e-02,1.018474e-03
5.798295e-02,2.372405e-03,8.238559e-05
1.440516e-01,1.965820e-02,2.507799e-03
3.409349e-02,1.031819e-03,2.573522e-05
2.196897e-01,4.780371e-02,1.030269e-02
1.879167e-01,3.485010e-02,6.357310e-03
1.515159e-01,6.503576e-03,2.202274e-04
6.287429e-02,3.631885e-03,1.859468e-04
6.700165e-02,2.781724e-03,9.865319e-05
7.818478e-02,5.315791e-03,3.326732e-04
3.107202e-02,9.142830e-04,2.523194e-05
4.207638e-02,6.453854e-04,7.780422e-06
1.560679e-02,2.308460e-04,3.116032e-06
2.711287e-02,5.876942e-04,1.147259e-05
8.947013e-02,6.875840e-03,4.789808e-04
2.442790e-02,5.822038e-04,1.361961e-05
5.051191e-02,7.916272e-04,9.835621e-06
4.357297e-02,1.624706e-03,5.290303e-05
4.266831e-02,1.390808e-03,3.743891e-05
3.736071e-02,1.284176e-03,3.907804e-05
8.637377e-02,6.531562e-03,4.513805e-04
4.000337e-02,1.438270e-03,4.457667e-05
5.364135e-02,2.539528e-03,1.019682e-04
4.496141e-02,1.043000e-03,1.902608e-05
1.067723e-01,5.173109e-03,2.052873e-04
8.285990e-02,6.447190e-03,4.565100e-04
8.372096e-02,6.545287e-03,4.793642e-04
1.399250e-02,1.764919e-04,2.025285e-06
2.853542e-02,7.056805e-04,1.586096e-05
2.124554e-01,4.457535e-02,9.249831e-03
4.778310e-02,1.873621e-03,6.683725e-05
1.515663e-02,1.871194e-04,2.043902e-06
2.325145e-02,4.782234e-04,7.621023e-06
2.573071e-02,4.640219e-04,7.018577e-06
3.814386e-02,7.186090e-04,1.105420e-05
9.596369e-02,6.933221e-03,4.447937e-04
5.496869e-02,1.133949e-03,1.835424e-05
8.822183e-02,4.730915e-03,2.146289e-04
8.410864e-02,4.440638e-03,1.966077e-04
1.796904e-01,3.114203e-02,5.159838e-03
7.810443e-02,5.842840e-03,4.167183e-04
9.318369e-02,6.309901e-03,3.768739e-04
1.117308e-02,1.134337e-04,1.087205e-06
2.443086e-02,3.310450e-04,3.763166e-06
6.612426e-02,3.992980e-03,2.108950e-04
7.064335e-02,3.949418e-03,1.971886e-04
6.260535e-02,1.981859e-03,5.009447e-05
5.651812e-02,2.482166e-03,9.614049e-05
6.086537e-02,2.373204e-03,7.825014e-05
1.249576e-01,1.543264e-02,1.886183e-03
1.159984e-01,1.344945e-02,1.558705e-03
3.137705e-02,6.763885e-04,1.266523e-05
7.437206e-02,4.315115e-03,2.208338e-04
6.912869e-02,4.580840e-03,2.837690e-04
3.535360e-02,1.149840e-03,3.305790e-05
2.095873e-02,3.272783e-04,4.528590e-06
4.903584e-02,2.382445e-03,1.148539e-04
1.328694e-01,1.595382e-02,1.805261e-03
4.827201e-02,1.560736e-03,4.368525e-05
5.583134e-02,2.894502e-03,1.418486e-04
9.755751e-02,2.749851e-03,6.085297e-05
1.455318e-01,1.876174e-02,2.204400e-03
7.207149e-02,1.416498e-03,2.167719e-05
7.145317e-02,2.265586e-03,5.836174e-05
1.432890e-01,1.769911e-02,2.010443e-03
5.036957e-02,9.102033e-04,1.311899e-05
4.572179e-02,8.399509e-04,1.212247e-05
9.870531e-02,4.467807e-03,1.634587e-04
5.084229e-02,1.294622e-03,2.666257e-05
1.249407e-01,7.188548e-03,3.394276e-04
9.578693e-02,4.740923e-03,1.940781e-04
9.829888e-02,9.593120e-03,9.301637e-04
5.282886e-02,2.267317e-03,8.677431e-05
6.584331e-02,3.774936e-03,1.995092e-04
1.217604e-01,7.562839e-03,3.892262e-04
1.243270e-01,1.275288e-02,1.194354e-03
8.501179e-02,3.937632e-03,1.527818e-04
2.394738e-02,4.977410e-04,8.621082e-06
1.677854e-01,9.942602e-03,4.714960e-04
5.605090e-02,2.897304e-03,1.425454e-04
6.899488e-02,2.445353e-03,7.139377e-05
9.598595e-02,7.273469e-03,4.923848e-04
7.687296e-02,3.836946e-03,1.645576e-04
1.439629e-02,1.783394e-04,1.963366e-06
3.866428e-01,1.492989e-01,5.757597e-02
2.971261e-02,8.040805e-04,2.059319e-05
3.249765e-02,7.592136e-04,1.456848e-05
5.094935e-02,1.212588e-03,2.282966e-05
2.338337e-02,4.367017e-04,7.146770e-06
1.316989e-02,1.571078e-04,1.754196e-06
1.770841e-02,2.813183e-04,4.010478e-06
3.230014e-02,7.086676e-04,1.340209e-05
4.398846e-02,1.636808e-03,5.385582e-05
4.884583e-02,9.447827e-04,1.458598e-05
4.071044e-02,1.627402e-03,6.358710e-05
6.621153e-02,3.876548e-03,1.990708e-04
2.814072e-02,7.387599e-04,1.743554e-05
5.977187e-02,2.762905e-03,1.133931e-04
9.377337e-03,8.755370e-05,8.135569e-07
6.093443e-02,2.832029e-03,1.172561e-04
1.658304e-02,2.748664e-04,4.553793e-06
