R1,R2,R3,ETriat,E,ENew
5.500000,15.017083,10.000000,9.813149,9.775145,9.761480
10.000000,15.017083,5.500000,9.813149,9.775145,9.761480
6.000000,11.591110,6.000000,9.824552,9.782220,9.770072
6.000000,11.591110,6.000000,9.824552,9.782220,9.770072
6.000000,12.559703,7.000000,9.815635,9.786846,9.779209
7.000000,12.559703,6.000000,9.815635,9.786846,9.779209
6.000000,13.532865,8.000000,9.811928,9.787663,9.781210
8.000000,13.532865,6.000000,9.811928,9.787663,9.781210
6.000000,14.509678,9.000000,9.810750,9.788207,9.782004
9.000000,14.509678,6.000000,9.810750,9.788207,9.782004
6.000000,15.489450,10.000000,9.810555,9.788751,9.782619
10.000000,15.489450,6.000000,9.810555,9.788751,9.782619
7.000000,13.522962,7.000000,9.811665,9.796370,9.793239
7.000000,13.522962,7.000000,9.811665,9.796370,9.793239
7.000000,14.491199,8.000000,9.809345,9.798547,9.796598
8.000000,14.491199,7.000000,9.809345,9.798547,9.796598
7.000000,15.463480,9.000000,9.808454,9.799364,9.797662
9.000000,15.463480,7.000000,9.808454,9.799364,9.797662
7.000000,16.439086,10.000000,9.807996,9.799636,9.798004
10.000000,16.439086,7.000000,9.807996,9.799636,9.798004
8.000000,16.422779,9.000000,9.806974,9.802357,9.801836
9.000000,16.422779,8.000000,9.806974,9.802357,9.801836
3.000000,5.994289,3.000000,15.346128,7.648848,7.109963
3.000000,5.994289,3.000000,15.346128,7.648848,7.109963
3.000000,6.244061,3.250000,14.099699,7.758510,7.260901
3.250000,6.244061,3.000000,14.099699,7.758510,7.260901
3.000000,6.493850,3.500000,12.703199,7.335917,6.871329
3.500000,6.493850,3.000000,12.703199,7.335917,6.871329
3.000000,6.743655,3.750000,11.625671,6.894276,6.457874
3.750000,6.743655,3.000000,11.625671,6.894276,6.457874
3.000000,6.993474,4.000000,10.901741,6.553045,6.144705
4.000000,6.993474,3.000000,10.901741,6.553045,6.144705
3.000000,7.493147,4.500000,10.166956,6.152766,5.804590
4.500000,7.493147,3.000000,10.166956,6.152766,5.804590
3.000000,7.992862,5.000000,9.894044,5.980518,5.678646
5.000000,7.992862,3.000000,9.894044,5.980518,5.678646
3.000000,8.492610,5.500000,9.789610,5.912217,5.632021
5.500000,8.492610,3.000000,9.789610,5.912217,5.632021
3.000000,8.992386,6.000000,9.747454,5.886911,5.614326
6.000000,8.992386,3.000000,9.747454,5.886911,5.614326
3.000000,9.992006,7.000000,9.723509,5.877115,5.609099
7.000000,9.992006,3.000000,9.723509,5.877115,5.609099
3.000000,10.991694,8.000000,9.718986,5.877387,5.610580
8.000000,10.991694,3.000000,9.718986,5.877387,5.610580
3.000000,11.991435,9.000000,9.718220,5.878475,5.611930
9.000000,11.991435,3.000000,9.718220,5.878475,5.611930
3.000000,12.991216,10.000000,9.717957,5.879020,5.612552
10.000000,12.991216,3.000000,9.717957,5.879020,5.612552
3.250000,6.493813,3.250000,13.402317,8.415937,7.959051
3.250000,6.493813,3.250000,13.402317,8.415937,7.959051
3.250000,6.743584,3.500000,12.441036,8.427638,8.003442
3.500000,6.743584,3.250000,12.441036,8.427638,8.003442
3.250000,6.993372,3.750000,11.543235,8.165048,7.768805
3.750000,6.993372,3.250000,11.543235,8.165048,7.768805
3.250000,7.243173,4.000000,10.890555,7.894567,7.526205
4.000000,7.243173,3.250000,10.890555,7.894567,7.526205
3.250000,7.742816,4.500000,10.203491,7.541363,7.232919
4.500000,7.742816,3.250000,10.203491,7.541363,7.232919
3.250000,8.242501,5.000000,9.944277,7.382448,7.120181
5.000000,8.242501,3.250000,9.944277,7.382448,7.120181
3.250000,8.742223,5.500000,9.844681,7.318774,7.078128
5.500000,8.742223,3.250000,9.844681,7.318774,7.078128
3.250000,9.241975,6.000000,9.804559,7.295372,7.062316
6.000000,9.241975,3.250000,9.804559,7.295372,7.062316
3.250000,10.241551,7.000000,9.781287,7.286120,7.057618
7.000000,10.241551,3.250000,9.781287,7.286120,7.057618
3.250000,11.241202,8.000000,9.777363,7.286937,7.059639
8.000000,11.241202,3.250000,9.777363,7.286937,7.059639
3.250000,12.240910,9.000000,9.776350,7.287753,7.060714
9.000000,12.240910,3.250000,9.776350,7.287753,7.060714
3.250000,13.240663,10.000000,9.776371,7.288569,7.061607
10.000000,13.240663,3.250000,9.776371,7.288569,7.061607
