#R1,R2,R3,E
5.000000e+00,1.665311e+00,6.534660e+00,-1.967464e+00
5.000000e+00,1.906547e+00,6.784207e+00,-2.959764e+00
5.000000e+00,2.394420e+00,7.283394e+00,-2.701207e+00
5.000000e+00,2.886447e+00,7.782686e+00,-1.643455e+00
5.000000e+00,3.380813e+00,8.282062e+00,-7.765885e-01
5.000000e+00,4.373391e+00,9.281018e+00,-1.533699e-01
5.000000e+00,4.870819e+00,9.780575e+00,-9.398565e-02
5.000000e+00,5.368724e+00,1.028018e+01,-1.029789e-01
5.000000e+00,6.365521e+00,1.127948e+01,-1.463560e-01
3.200000e+00,8.568771e-01,3.962619e+00,3.559906e+01
3.200000e+00,1.336850e+00,4.461689e+00,-1.760421e+00
3.200000e+00,1.729020e+00,4.861082e+00,-6.828447e+00
3.200000e+00,2.124112e+00,5.260567e+00,-7.520499e+00
3.200000e+00,2.520753e+00,5.660125e+00,-6.850460e+00
3.200000e+00,3.117324e+00,6.259568e+00,-5.384030e+00
3.200000e+00,3.715000e+00,6.859109e+00,-4.217720e+00
3.200000e+00,4.313321e+00,7.458723e+00,-3.528165e+00
3.200000e+00,4.812241e+00,7.958446e+00,-3.247400e+00
3.200000e+00,5.311365e+00,8.458201e+00,-3.271938e+00
3.200000e+00,5.810639e+00,8.957984e+00,-3.287727e+00
3.200000e+00,6.310028e+00,9.457790e+00,-3.294539e+00
3.200000e+00,7.309057e+00,1.045746e+01,-3.296900e+00
3.800000e+00,2.510008e+00,6.234438e+00,-4.246827e+00
3.800000e+00,3.005806e+00,6.733886e+00,-3.081856e+00
3.800000e+00,3.502799e+00,7.233410e+00,-2.095134e+00
3.800000e+00,4.000541e+00,7.732995e+00,-1.461507e+00
3.800000e+00,4.299437e+00,8.032771e+00,-1.261622e+00
3.800000e+00,4.797905e+00,8.532433e+00,-1.249298e+00
3.800000e+00,4.997377e+00,8.732308e+00,-1.265858e+00
3.800000e+00,5.496227e+00,9.232021e+00,-1.296214e+00
3.800000e+00,5.995268e+00,9.731763e+00,-1.310889e+00
3.800000e+00,6.993761e+00,1.073132e+01,-1.318645e+00
4.500000e+00,7.439430e-01,5.057999e+00,4.810132e+01
4.500000e+00,1.861675e+00,6.255531e+00,-3.224489e+00
4.500000e+00,2.647154e+00,7.054351e+00,-2.514004e+00
4.500000e+00,3.637913e+00,8.053206e+00,-7.051426e-01
4.500000e+00,4.632645e+00,9.052314e+00,-2.491629e-01
4.500000e+00,5.629244e+00,1.005160e+01,-3.355274e-01
4.500000e+00,6.626867e+00,1.105101e+01,-3.613509e-01
5.200000e+00,1.522026e+00,6.576474e+00,-5.215499e-01
5.200000e+00,2.294380e+00,7.375041e+00,-2.802914e+00
5.200000e+00,3.278520e+00,8.373634e+00,-8.718770e-01
5.200000e+00,4.270037e+00,9.372527e+00,-1.582928e-01
5.200000e+00,5.264763e+00,1.037163e+01,-6.391180e-02
5.200000e+00,6.261170e+00,1.137090e+01,-1.024779e-01
6.000000e+00,5.898571e-01,5.746986e+00,8.353946e+01
6.000000e+00,1.162372e+00,6.943505e+00,8.576387e+00
6.000000e+00,1.902602e+00,7.741783e+00,-2.749772e+00
6.000000e+00,2.873304e+00,8.740073e+00,-1.499567e+00
6.000000e+00,3.858997e+00,9.738714e+00,-2.637719e-01
6.000000e+00,4.850551e+00,1.073761e+01,-5.771911e-02
6.000000e+00,5.844983e+00,1.173669e+01,-2.516855e-02
9.000000e+00,6.283603e+00,1.510748e+01,-6.897764e-04
9.000000e+00,7.275826e+00,1.610641e+01,4.831476e-03
6.500000e+00,1.437639e+00,7.721663e+00,8.757397e-01
6.500000e+00,1.667549e+00,7.971111e+00,-1.740793e+00
6.500000e+00,2.140921e+00,8.470105e+00,-2.819346e+00
6.500000e+00,2.624189e+00,8.969212e+00,-2.006804e+00
6.500000e+00,2.916858e+00,9.268722e+00,-1.386597e+00
6.500000e+00,3.407475e+00,9.767972e+00,-6.045371e-01
6.500000e+00,3.604443e+00,9.967693e+00,-4.131193e-01
6.500000e+00,4.098150e+00,1.046704e+01,-1.604941e-01
6.500000e+00,4.593219e+00,1.096645e+01,-7.230202e-02
