# R1,R2,R3
6.000000,2.703588,3.303231
6.000000,2.656085,3.352058
6.000000,2.608675,3.400919
6.000000,2.561364,3.449812
6.000000,2.514157,3.498737
6.000000,2.467060,3.547691
6.000000,2.373223,3.645686
6.000000,2.279909,3.743786
6.000000,2.049387,3.989450
6.000000,1.824003,4.235622
9.000000,4.317733,4.686776
9.000000,4.269914,4.735457
9.000000,4.222146,4.784166
9.000000,4.174430,4.832900
9.000000,4.126769,4.881660
9.000000,4.079163,4.930445
9.000000,3.984127,5.028087
9.000000,3.889340,5.125819
9.000000,3.653590,5.370516
9.000000,3.419864,5.615679
2.000000,3.171939,5.097119
2.000000,3.769987,5.696529
2.000000,4.368569,6.296052
2.000000,4.967494,6.895657
2.000000,5.466778,7.395378
2.000000,5.966182,7.895133
2.000000,6.465679,8.394918
2.000000,6.965247,8.894727
2.000000,7.964546,9.894402
2.000000,8.964002,10.894140
2.000000,9.963567,11.893920
1.800000,2.078894,3.808440
1.800000,2.476441,4.207863
1.800000,2.874669,4.607385
1.800000,3.273328,5.006984
1.800000,3.871837,5.606490
1.800000,4.470745,6.206092
1.800000,5.069911,6.805763
1.800000,5.569354,7.305531
1.800000,6.068888,7.805328
1.800000,6.568493,8.305150
1.800000,7.068154,8.804992
1.800000,8.067602,9.804724
1.800000,9.067172,10.804510
1.800000,10.066830,11.804320
2.400000,1.100472,1.301776
2.400000,0.911964,1.497515
2.400000,1.008681,3.282363
2.400000,1.199199,3.481643
2.400000,1.783255,4.079905
2.400000,2.771858,5.077920
2.400000,3.268761,5.577194
2.400000,3.766484,6.076587
2.400000,4.264739,6.576073
2.400000,4.763360,7.075631
2.400000,5.062663,7.375395
2.400000,5.561669,7.875041
2.400000,5.761319,8.074912
2.400000,6.260543,8.574615
2.400000,6.759882,9.074351
2.400000,7.758814,10.073900
1.800000,1.092886,2.810601
1.800000,1.288363,3.010054
1.800000,1.534350,3.259465
1.800000,1.682510,3.409152
1.800000,1.830969,3.558866
1.800000,1.979661,3.708604
1.800000,2.178196,3.908284
1.800000,2.376977,4.107996
3.800000,0.896535,4.417265
3.800000,1.064482,4.616252
3.800000,1.241962,4.815323
3.800000,1.425418,5.014468
3.800000,1.707582,5.313306
3.800000,1.994958,5.612268
4.000000,1.128064,2.922355
4.000000,1.042302,3.021054
