# R1,R2,R3,E
1.511781,5.063562,5.102259,19.837175
1.511781,5.102269,5.193657,19.848449
1.511781,5.102261,5.321517,19.848406
1.511781,5.102269,5.446391,19.841424
1.511781,5.102259,5.567531,19.830844
1.511781,5.102260,5.684306,19.819612
1.511781,5.102258,5.796105,19.810202
1.511781,5.102259,5.902395,19.804435
1.511781,5.102263,6.002672,19.803351
1.511781,5.102264,6.096488,19.807210
1.511781,5.102265,6.183437,19.815666
1.511781,5.102265,6.263157,19.827895
1.511781,5.102265,6.335326,19.842769
1.511781,5.102264,6.399659,19.859030
1.511781,5.102263,6.455908,19.875422
1.511781,5.102259,6.503855,19.890903
1.511781,5.102258,6.543329,19.904606
1.511781,5.102260,6.574183,19.915837
1.511781,5.102259,6.596298,19.924163
1.511781,5.102269,6.609610,19.929280
1.511781,4.886299,6.047124,19.773299
1.511781,4.984668,6.047120,19.782709
1.511781,5.091611,6.047119,19.802267
1.511781,5.205815,6.047120,19.827418
1.511781,5.325977,6.047124,19.853740
1.511781,5.450801,6.047121,19.877894
1.511781,5.579068,6.047116,19.897841
1.511781,5.709624,6.047127,19.912888
1.511781,5.841311,6.047118,19.923079
1.511781,5.973117,6.047113,19.928977
1.511781,6.047118,6.104062,19.931405
1.511781,6.047124,6.233232,19.931188
1.511781,6.047118,6.359770,19.929280
1.511781,6.047113,6.482900,19.926461
1.511781,6.047118,6.601918,19.923426
1.511781,6.047127,6.716148,19.920651
1.511781,6.047116,6.824969,19.918656
1.511781,6.047121,6.927849,19.917572
1.511781,6.047124,7.024269,19.917528
1.511781,6.047120,7.113773,19.918439
1.511781,6.047119,7.195954,19.920260
1.511781,6.047120,7.270445,19.922689
1.511781,6.047124,7.336925,19.925594
1.511781,6.047121,7.395095,19.928630
1.511781,6.047116,7.444721,19.931665
1.511781,6.047127,7.485616,19.934440
1.511781,6.047118,7.517576,19.936825
1.511781,6.047113,7.540498,19.938603
1.511781,6.047118,7.554295,19.939731
1.292656,1.889723,1.889726,74.888526
1.446337,1.889726,1.889735,52.521489
1.597256,1.889723,1.889726,39.786836
1.745150,1.889726,1.889727,32.596068
1.889726,1.889734,1.889734,28.890431
1.889726,1.889731,2.030700,25.291773
