Variables = "r1", "r2", "r3", "E"
   7.281600E+00,   8.458800E+00,   2.160000E+00,   5.582285E-04
   1.694600E+00,   6.785400E+00,   6.868100E+00,  -1.288843E-02
   2.483300E+00,   1.090800E+01,   8.901500E+00,  -1.148768E-04
   3.731000E+00,   8.569400E+00,   4.843200E+00,   5.844228E-02
   4.856500E+00,   7.667600E+00,   2.914400E+00,   1.854066E-01
   4.975700E+00,   1.156700E+01,   9.575700E+00,   8.019053E-07
   2.620800E+00,   6.688700E+00,   5.657400E+00,   9.426445E-02
   5.312400E+00,   8.248200E+00,   3.898900E+00,   2.248993E-02
   2.376200E+00,   1.091700E+01,   8.543400E+00,  -2.077116E-04
   1.668800E+00,   5.218800E+00,   4.989700E+00,   2.213920E-01
   8.890200E+00,   1.282100E+01,   6.405400E+00,   6.958214E-11
   4.070400E+00,   9.252000E+00,   6.672300E+00,   4.954764E-04
   7.287100E+00,   1.489300E+01,   9.286200E+00,   2.840375E-15
   7.200000E+00,   1.181900E+01,   6.989500E+00,   1.646405E-08
   2.849200E+00,   7.899100E+00,   7.496700E+00,   3.859971E-03
   7.256600E+00,   1.085600E+01,   3.604400E+00,  -5.313694E-04
   3.824400E+00,   1.098200E+01,   7.210700E+00,  -3.529481E-04
   8.533600E+00,   9.805300E+00,   6.302500E+00,   1.030740E-06
   6.172200E+00,   1.346000E+01,   7.288100E+00,   2.574295E-10
   5.314000E+00,   7.627000E+00,   5.333800E+00,   1.009757E-02
   7.492100E+00,   1.355000E+01,   7.191400E+00,   4.472759E-11
   6.229600E+00,   1.123800E+01,   5.278500E+00,   8.745842E-06
   8.240500E+00,   1.185000E+01,   4.118600E+00,  -7.342069E-05
   9.284300E+00,   1.598700E+01,   7.573500E+00,  -3.480342E-17
   3.453800E+00,   7.903400E+00,   4.558900E+00,   2.175230E-01
   9.745600E+00,   1.662900E+01,   8.404100E+00,   1.648296E-19
   5.723200E+00,   1.474600E+01,   9.066700E+00,  -1.357462E-08
   6.209600E+00,   1.266900E+01,   7.750400E+00,   1.595962E-09
   3.008200E+00,   3.379000E+00,   1.739700E+00,   1.080025E+01
   4.532200E+00,   9.510400E+00,   5.171400E+00,   4.466577E-03
   7.061200E+00,   7.801300E+00,   4.570600E+00,   3.126104E-03
   2.902400E+00,   8.810300E+00,   8.862000E+00,   4.695170E-04
   5.117200E+00,   9.230000E+00,   6.123100E+00,   4.386191E-04
   6.050500E+00,   1.304500E+01,   7.331200E+00,   8.103881E-10
   1.766100E+00,   6.857200E+00,   5.300500E+00,   1.004580E-01
   7.891800E+00,   7.104700E+00,   3.738600E+00,   5.014153E-03
   8.514000E+00,   1.619100E+01,   7.676800E+00,   3.482983E-16
   2.996000E+00,   6.189800E+00,   3.195300E+00,   4.902699E+00
   1.799700E+00,   5.197200E+00,   3.504400E+00,   3.405242E+00
   7.453200E+00,   1.057200E+01,   4.213500E+00,  -4.754314E-05
   3.268500E+00,   4.836200E+00,   2.318300E+00,   4.110599E+00
   4.902000E+00,   1.175200E+01,   7.035500E+00,  -6.354312E-06
   3.392200E+00,   9.591200E+00,   6.234900E+00,  -6.918267E-05
   2.459200E+00,   9.670400E+00,   7.257300E+00,  -3.797418E-04
   4.877100E+00,   6.072300E+00,   3.513200E+00,   1.724587E-01
   4.913800E+00,   1.389800E+01,   9.478300E+00,  -1.562087E-06
   8.198800E+00,   1.380000E+01,   7.433600E+00,   2.426122E-12
   3.853000E+00,   8.032300E+00,   5.120000E+00,   3.936386E-02
   4.859200E+00,   4.382400E+00,   1.592300E+00,   7.240566E-01
   5.296100E+00,   1.310100E+01,   8.289700E+00,  -3.396304E-07
   2.568400E+00,   6.976800E+00,   4.408500E+00,   5.906391E-01
   6.465300E+00,   9.149800E+00,   2.718100E+00,   6.561982E-04
   5.135700E+00,   1.121200E+01,   6.737800E+00,   1.660448E-06
   2.812900E+00,   6.096700E+00,   3.317200E+00,   4.151448E+00
   9.148600E+00,   8.010900E+00,   5.271900E+00,   3.714862E-05
   6.220700E+00,   1.362300E+01,   9.606100E+00,  -5.318028E-11
   4.678000E+00,   1.103700E+01,   6.414000E+00,  -8.659112E-06
   7.168800E+00,   1.582100E+01,   8.734500E+00,  -1.597820E-14
   9.359900E+00,   1.325500E+01,   5.876800E+00,  -1.232450E-09
   3.108800E+00,   8.415000E+00,   5.306400E+00,   3.721711E-02
   1.882300E+00,   2.946700E+00,   2.946500E+00,   1.595621E+01
   7.596900E+00,   1.111200E+01,   6.614400E+00,   1.112161E-07
   1.711400E+00,   3.682500E+00,   2.181400E+00,   1.755498E+01
   7.885900E+00,   1.487000E+01,   7.656200E+00,   1.170080E-13
   3.813000E+00,   7.960200E+00,   5.685600E+00,   1.759459E-02
   9.927400E+00,   1.476000E+01,   4.838000E+00,  -2.187999E-06
   5.589500E+00,   1.067800E+01,   8.426700E+00,   3.700713E-07
   1.830900E+00,   5.743000E+00,   6.279500E+00,   3.236791E-02
   1.752800E+00,   4.796400E+00,   3.214800E+00,   5.575259E+00
   4.723100E+00,   5.325700E+00,   4.986900E+00,   1.642917E-01
   8.269700E+00,   1.030700E+01,   2.070100E+00,  -1.183816E-04
   2.833100E+00,   9.675600E+00,   8.110400E+00,   5.467296E-05
   4.675500E+00,   7.982800E+00,   4.176100E+00,   5.904427E-02
   4.264300E+00,   1.027900E+01,   7.451200E+00,  -1.225586E-05
   5.828300E+00,   1.506400E+01,   9.282200E+00,  -5.490188E-09
   5.281200E+00,   1.122500E+01,   7.457300E+00,   2.667713E-07
   7.089900E+00,   8.345300E+00,   6.776800E+00,   1.162816E-04
   4.934400E+00,   9.070600E+00,   4.264600E+00,   1.758624E-02
   5.880100E+00,   1.478700E+01,   9.454100E+00,  -2.991587E-09
   4.598800E+00,   7.053600E+00,   3.182000E+00,   3.037355E-01
   8.964700E+00,   1.147300E+01,   3.592700E+00,  -7.002583E-05
   7.557000E+00,   7.204900E+00,   4.467600E+00,   4.131170E-03
   8.972300E+00,   1.349500E+01,   5.879400E+00,  -2.737526E-09
   2.282900E+00,   8.321900E+00,   8.999200E+00,   1.505379E-04
   4.466500E+00,   6.575900E+00,   2.346400E+00,   5.974806E-01
   9.852200E+00,   1.235600E+01,   9.952300E+00,   6.653691E-14
   3.397500E+00,   8.749300E+00,   9.473000E+00,   3.234812E-04
   1.911600E+00,   4.898000E+00,   3.865000E+00,   1.591967E+00
   4.294300E+00,   9.185800E+00,   8.271400E+00,   1.243828E-04
   7.612400E+00,   1.004400E+01,   7.913300E+00,   2.514960E-07
   1.534100E+00,   3.744100E+00,   4.247900E+00,   2.316158E+00
   6.145100E+00,   7.824800E+00,   4.794200E+00,   6.112441E-03
   2.896200E+00,   6.543100E+00,   3.901200E+00,   1.498745E+00
   9.453200E+00,   8.981100E+00,   3.750800E+00,   2.236735E-04
   2.259700E+00,   9.993200E+00,   7.877900E+00,  -2.030668E-04
   1.666300E+00,   6.773100E+00,   5.239100E+00,   1.261694E-01
   9.298200E+00,   9.252900E+00,   5.948500E+00,   1.241658E-06
   8.853700E+00,   7.883100E+00,   3.922700E+00,   4.720646E-04
   4.079300E+00,   7.966500E+00,   4.872900E+00,   4.762410E-02
   3.043600E+00,   3.852600E+00,   2.553300E+00,   6.016409E+00
   8.607200E+00,   1.110000E+01,   2.493100E+00,  -2.446761E-04
   2.987100E+00,   8.946300E+00,   7.244200E+00,   6.553579E-04
   9.445600E+00,   1.066800E+01,   4.243600E+00,   3.133066E-05
   3.081100E+00,   7.715500E+00,   5.462700E+00,   5.242471E-02
   9.550100E+00,   1.466200E+01,   5.446700E+00,  -6.972060E-08
   2.535200E+00,   9.716000E+00,   7.281800E+00,  -4.212472E-04
   6.122100E+00,   1.137600E+01,   8.235200E+00,   3.549922E-08
   4.627800E+00,   6.470400E+00,   3.377300E+00,   2.257929E-01
   4.861000E+00,   5.622800E+00,   3.517100E+00,   2.207171E-01
   4.731700E+00,   4.396600E+00,   1.812400E+00,   6.383668E-01
   7.441500E+00,   1.051500E+01,   5.568900E+00,   2.566545E-06
   4.067700E+00,   7.281000E+00,   4.112200E+00,   2.205892E-01
   7.361700E+00,   1.030000E+01,   9.515800E+00,   9.001176E-09
   9.318200E+00,   1.660800E+01,   8.268800E+00,   1.002934E-18
   6.144400E+00,   5.871400E+00,   4.640200E+00,   6.156963E-02
   6.461100E+00,   8.698300E+00,   2.505200E+00,   2.741512E-03
   3.446200E+00,   6.300800E+00,   3.574100E+00,   1.210602E+00
   8.684600E+00,   1.594600E+01,   7.984600E+00,   1.605610E-16
   3.696000E+00,   6.992500E+00,   7.794800E+00,   6.662005E-03
   8.428200E+00,   8.750700E+00,   5.940000E+00,   1.889822E-05
   3.581200E+00,   8.393600E+00,   5.155000E+00,   4.047138E-02
   2.917700E+00,   7.430100E+00,   7.586600E+00,   6.595539E-03
   7.605000E+00,   7.905300E+00,   3.319800E+00,   3.510869E-03
   5.488800E+00,   6.326200E+00,   3.241900E+00,   1.305060E-01
   5.099200E+00,   8.764200E+00,   7.311100E+00,   2.612184E-04
   6.638700E+00,   1.207100E+01,   9.785000E+00,   1.081846E-10
   6.738500E+00,   6.920900E+00,   5.277200E+00,   8.199785E-03
   3.693300E+00,   7.614300E+00,   8.439300E+00,   1.354014E-03
   9.502100E+00,   1.198500E+01,   5.995000E+00,   1.476017E-09
   2.729400E+00,   6.735000E+00,   6.963600E+00,   3.012491E-02
   9.419600E+00,   1.559200E+01,   6.290200E+00,  -1.057366E-10
   7.126000E+00,   1.233600E+01,   5.530900E+00,  -7.165672E-08
   5.251200E+00,   7.363200E+00,   3.139000E+00,   8.910924E-02
   4.978900E+00,   9.538400E+00,   8.048400E+00,   2.290800E-05
   3.421300E+00,   1.035200E+01,   6.934000E+00,  -7.762494E-04
   2.246200E+00,   9.422900E+00,   8.350000E+00,   4.436541E-05
   9.691600E+00,   1.406000E+01,   4.589600E+00,  -7.151706E-06
   9.031500E+00,   1.069600E+01,   4.144600E+00,   3.131618E-05
   8.841400E+00,   1.093000E+01,   7.364600E+00,   6.985944E-09
   4.444200E+00,   9.973100E+00,   5.733900E+00,   7.308948E-04
   9.424700E+00,   1.667600E+01,   7.657900E+00,  -2.982318E-17
   9.580800E+00,   1.084700E+01,   2.723200E+00,   5.022333E-05
   9.934900E+00,   1.383900E+01,   3.915300E+00,  -6.480776E-05
   5.679900E+00,   7.069400E+00,   2.057500E+00,   4.893930E-02
   3.965200E+00,   6.352100E+00,   6.701300E+00,   4.028356E-02
   7.002300E+00,   6.953600E+00,   3.273100E+00,   2.321916E-02
   4.547400E+00,   7.087600E+00,   2.705200E+00,   4.607465E-01
   5.581400E+00,   6.490800E+00,   3.391600E+00,   1.043033E-01
   2.505100E+00,   5.114500E+00,   3.115600E+00,   4.753261E+00
   2.432600E+00,   9.832400E+00,   7.934700E+00,  -1.524167E-04
   4.405400E+00,   1.333500E+01,   9.683900E+00,  -1.109622E-05
   6.750600E+00,   8.928300E+00,   3.175400E+00,   1.069431E-03
   8.014700E+00,   1.073200E+01,   6.020800E+00,   3.481220E-07
   7.866100E+00,   8.987100E+00,   1.698900E+00,  -2.275390E-04
   8.473600E+00,   1.278500E+01,   5.235300E+00,  -3.705694E-07
   3.182400E+00,   9.084500E+00,   6.685300E+00,   6.532781E-04
   8.189400E+00,   9.445700E+00,   3.317600E+00,   2.986606E-04
   7.677700E+00,   9.550700E+00,   8.897700E+00,   1.154864E-07
   8.297000E+00,   1.671700E+01,   9.028400E+00,   1.698224E-18
   4.550400E+00,   9.592800E+00,   5.079900E+00,   5.363712E-03
   9.651500E+00,   1.541800E+01,   8.230800E+00,   4.381992E-17
   9.761700E+00,   1.220100E+01,   3.938400E+00,  -9.174295E-06
   7.157900E+00,   9.032100E+00,   9.592100E+00,   1.870645E-07
   3.279200E+00,   3.094600E+00,   2.680000E+00,   8.097510E+00
   8.449600E+00,   1.162300E+01,   4.282900E+00,  -2.408426E-05
   6.825600E+00,   9.341900E+00,   3.803400E+00,   3.116335E-04
   2.492600E+00,   7.126900E+00,   6.768000E+00,   2.062381E-02
   5.864400E+00,   8.579200E+00,   8.094900E+00,   5.112472E-05
   9.335800E+00,   1.185900E+01,   2.617800E+00,  -1.767073E-04
   3.658200E+00,   1.188900E+01,   9.871700E+00,   6.423660E-06
   9.377300E+00,   1.615100E+01,   6.781300E+00,  -9.298317E-13
   7.122600E+00,   1.346800E+01,   6.453300E+00,   8.979475E-10
   9.712300E+00,   1.051700E+01,   2.357000E+00,   5.329976E-05
   4.300800E+00,   7.615800E+00,   3.751000E+00,   2.640079E-01
   7.632300E+00,   1.329400E+01,   5.758700E+00,  -2.061602E-08
   7.263800E+00,   1.304200E+01,   5.843800E+00,  -7.706008E-09
   2.082200E+00,   6.583400E+00,   4.832300E+00,   2.687894E-01
   6.405900E+00,   1.503700E+01,   8.632300E+00,  -5.438715E-11
   7.725600E+00,   8.682100E+00,   4.620600E+00,   2.948042E-04
   7.038900E+00,   9.639000E+00,   5.856200E+00,   2.630129E-05
   6.841100E+00,   9.084900E+00,   7.245000E+00,   2.001957E-05
   5.640700E+00,   8.249700E+00,   4.106800E+00,   1.037456E-02
   5.830100E+00,   1.231100E+01,   8.846400E+00,   1.286224E-10
   6.542600E+00,   7.078900E+00,   6.251800E+00,   3.262736E-03
   2.102500E+00,   8.585000E+00,   7.991400E+00,   1.024076E-04
   7.426200E+00,   1.158600E+01,   6.796500E+00,   2.969907E-08
   4.027000E+00,   1.076500E+01,   6.787600E+00,  -2.538697E-04
   5.976600E+00,   7.453400E+00,   1.571800E+00,   2.257976E-02
   7.439500E+00,   7.767500E+00,   1.642100E+00,  -3.844531E-03
   3.728200E+00,   1.041300E+01,   6.694200E+00,  -5.259027E-04
   6.280100E+00,   8.299300E+00,   2.031400E+00,   6.207545E-03
   1.654700E+00,   4.768900E+00,   3.553000E+00,   3.034383E+00
   4.770600E+00,   6.892900E+00,   2.442800E+00,   3.234535E-01
   4.447600E+00,   4.549300E+00,   1.772400E+00,   7.038887E-01
   5.425200E+00,   7.462700E+00,   3.349400E+00,   5.585114E-02
   4.710400E+00,   8.413900E+00,   4.302000E+00,   3.723276E-02
   4.819000E+00,   4.611700E+00,   4.250700E+00,   3.410190E-01
   2.805400E+00,   1.028800E+01,   7.678200E+00,  -5.057420E-04
   5.595700E+00,   8.952200E+00,   4.058600E+00,   5.567720E-03
   9.481200E+00,   1.001900E+01,   9.931300E+00,   1.114912E-10
   3.071000E+00,   6.712400E+00,   4.807600E+00,   2.282810E-01
   9.527900E+00,   1.543700E+01,   7.949000E+00,   9.609464E-17
   3.978900E+00,   1.195300E+01,   8.810400E+00,  -5.897208E-05
   8.740900E+00,   1.255800E+01,   6.527000E+00,   2.136002E-10
   3.728900E+00,   5.240000E+00,   4.096500E+00,   4.036112E-01
   7.157500E+00,   9.671600E+00,   4.613800E+00,   7.629688E-05
   2.274700E+00,   6.344400E+00,   4.435500E+00,   6.262756E-01
   5.616100E+00,   1.351000E+01,   8.321300E+00,  -4.008295E-08
   6.158800E+00,   9.525800E+00,   3.550600E+00,   4.431657E-04
   3.123100E+00,   4.941600E+00,   4.464500E+00,   5.342798E-01
   8.508100E+00,   8.664800E+00,   1.703700E+00,  -1.879015E-04
   7.603000E+00,   1.290700E+01,   6.115400E+00,   7.408170E-10
   4.734400E+00,   4.486500E+00,   2.254200E+00,   6.007894E-01
   3.849100E+00,   1.299200E+01,   9.638800E+00,  -6.613780E-05
   8.481400E+00,   1.503400E+01,   6.559500E+00,  -1.329319E-11
   6.863600E+00,   9.413700E+00,   6.094600E+00,   4.149148E-05
   4.601800E+00,   9.052700E+00,   4.688600E+00,   1.614206E-02
   5.038300E+00,   1.039600E+01,   5.620000E+00,   2.316536E-04
   9.638200E+00,   1.580200E+01,   7.400100E+00,  -5.763900E-16
   3.963800E+00,   6.317700E+00,   2.716200E+00,   1.428493E+00
   6.254100E+00,   1.272000E+01,   6.471200E+00,   5.408280E-08
   7.065600E+00,   1.533600E+01,   9.629900E+00,  -2.845057E-14
   8.107100E+00,   1.144200E+01,   8.659700E+00,   6.600567E-10
   9.489900E+00,   1.566100E+01,   9.424400E+00,   1.931751E-18
   2.022500E+00,   6.314300E+00,   4.374600E+00,   6.279830E-01
   3.723200E+00,   8.206000E+00,   5.682100E+00,   1.471449E-02
   3.323900E+00,   6.047400E+00,   2.724700E+00,   4.554736E+00
   2.741500E+00,   5.978400E+00,   3.258700E+00,   4.642937E+00
   3.363100E+00,   8.086200E+00,   5.740200E+00,   2.001836E-02
   4.200600E+00,   1.194600E+01,   8.281400E+00,  -5.522633E-05
   4.740300E+00,   8.008500E+00,   5.592300E+00,   7.804504E-03
   9.955700E+00,   8.678500E+00,   4.801100E+00,   9.276577E-06
   2.206200E+00,   5.058600E+00,   3.921000E+00,   1.380404E+00
   7.179000E+00,   1.051500E+01,   9.697700E+00,   4.690668E-09
   2.820700E+00,   4.616600E+00,   2.032500E+00,   8.841884E+00
   9.603700E+00,   1.673600E+01,   7.207800E+00,  -7.650105E-15
   8.292100E+00,   1.343800E+01,   9.908800E+00,   5.186078E-14
   4.397400E+00,   5.696100E+00,   2.973500E+00,   4.267713E-01
   3.961700E+00,   1.098800E+01,   9.973400E+00,   5.464014E-05
   8.118400E+00,   1.258500E+01,   4.552100E+00,  -2.037499E-05
   3.903100E+00,   8.541400E+00,   5.994500E+00,   5.203997E-03
   7.258100E+00,   9.429400E+00,   2.337500E+00,  -1.790766E-04
   4.607400E+00,   8.149400E+00,   7.613800E+00,   8.663594E-04
   5.157300E+00,   7.002100E+00,   7.569500E+00,   2.824736E-03
   4.275300E+00,   7.739500E+00,   6.664400E+00,   6.640797E-03
   3.400600E+00,   7.831000E+00,   4.874800E+00,   1.202234E-01
   6.419700E+00,   7.291100E+00,   2.844600E+00,   2.789752E-02
   6.997600E+00,   1.270000E+01,   5.838600E+00,   1.186026E-08
   7.670600E+00,   1.201900E+01,   4.412900E+00,  -4.629909E-05
   4.282300E+00,   1.350400E+01,   9.225300E+00,  -3.209470E-05
   8.967400E+00,   1.300200E+01,   5.945200E+00,  -9.681060E-10
   2.812100E+00,   1.096400E+01,   8.503700E+00,  -2.714523E-04
   3.788400E+00,   6.862400E+00,   3.156800E+00,   1.596793E+00
   4.780500E+00,   1.056800E+01,   9.774300E+00,   4.897757E-06
   9.142700E+00,   1.266800E+01,   7.012600E+00,   3.341446E-11
   6.153200E+00,   8.282200E+00,   7.281400E+00,   2.173052E-04
   2.709800E+00,   1.005400E+01,   8.961700E+00,   1.130874E-04
   7.031900E+00,   9.466900E+00,   2.852200E+00,  -3.076127E-04
   7.661000E+00,   7.884600E+00,   5.804500E+00,   3.680218E-04
   2.757200E+00,   1.139500E+01,   8.765300E+00,  -2.753383E-04
   8.974900E+00,   8.068600E+00,   2.812300E+00,   4.772788E-04
   6.958100E+00,   7.384600E+00,   3.144200E+00,   1.488620E-02
   8.646100E+00,   1.220200E+01,   3.556200E+00,  -2.557951E-04
   5.695700E+00,   1.078800E+01,   5.630600E+00,   3.327077E-05
   9.688600E+00,   1.120800E+01,   8.673700E+00,   4.997993E-11
   6.788900E+00,   1.271600E+01,   8.606500E+00,   1.139367E-10
   5.524800E+00,   9.427500E+00,   4.859300E+00,   1.244670E-03
   2.608900E+00,   6.439500E+00,   5.286000E+00,   1.515303E-01
   8.083400E+00,   8.153400E+00,   2.978300E+00,   1.528157E-03
   7.226800E+00,   1.214100E+01,   5.006900E+00,  -3.571816E-06
   3.039100E+00,   7.822600E+00,   6.790700E+00,   9.427750E-03
   8.720900E+00,   1.839500E+01,   9.721400E+00,   1.282880E-22
   6.493900E+00,   1.013400E+01,   6.897600E+00,   4.611314E-06
   9.578700E+00,   1.722900E+01,   8.865900E+00,   7.740154E-21
   5.847900E+00,   8.438900E+00,   2.648800E+00,   1.389014E-02
   8.956000E+00,   1.573800E+01,   6.936500E+00,  -2.130071E-13
   7.453700E+00,   7.412100E+00,   3.310700E+00,   7.913226E-03
   9.585100E+00,   1.395900E+01,   6.510200E+00,  -4.747124E-12
   4.987200E+00,   6.421200E+00,   7.143000E+00,   1.093258E-02
   8.791500E+00,   1.556000E+01,   9.098100E+00,   2.771993E-17
   3.489200E+00,   4.974300E+00,   1.628900E+00,   3.424261E+00
   9.819400E+00,   1.458100E+01,   5.022800E+00,  -8.098635E-07
   8.910100E+00,   9.074700E+00,   2.848400E+00,   3.826536E-04
   6.612600E+00,   1.579100E+01,   9.492500E+00,  -4.674279E-12
   2.888600E+00,   1.123300E+01,   8.643500E+00,  -2.783979E-04
   7.782200E+00,   9.361800E+00,   5.407100E+00,   2.863775E-05
   2.059900E+00,   8.812300E+00,   8.393100E+00,   4.846067E-05
   8.888300E+00,   1.349300E+01,   4.615200E+00,  -1.044073E-05
   9.265300E+00,   1.350600E+01,   5.796700E+00,  -3.775411E-09
   2.865100E+00,   7.733000E+00,   5.888300E+00,   2.851927E-02
   7.779600E+00,   1.080400E+01,   8.963600E+00,   3.855452E-09
   7.984500E+00,   7.672900E+00,   5.532500E+00,   4.125179E-04
   1.895700E+00,   6.977100E+00,   7.472700E+00,  -5.437332E-04
   7.313100E+00,   1.216400E+01,   7.797900E+00,   1.288205E-09
   3.832400E+00,   5.196200E+00,   2.134200E+00,   1.691847E+00
   7.327500E+00,   7.556100E+00,   3.091300E+00,   7.916178E-03
   7.237600E+00,   1.186000E+01,   7.609800E+00,   5.032785E-09
   2.740800E+00,   7.946200E+00,   8.650300E+00,   7.671330E-04
   4.423400E+00,   8.854800E+00,   6.113300E+00,   1.737219E-03
   4.465600E+00,   5.672200E+00,   2.022900E+00,   4.710496E-01
   3.423100E+00,   9.956900E+00,   7.398300E+00,  -2.479938E-04
   9.958300E+00,   1.398600E+01,   5.058000E+00,  -4.263695E-07
   1.828200E+00,   3.958700E+00,   2.496000E+00,   1.283274E+01
   3.201800E+00,   1.242800E+01,   9.953000E+00,  -8.744846E-05
   4.375700E+00,   9.533500E+00,   5.178800E+00,   5.641161E-03
   8.299900E+00,   9.822600E+00,   7.702300E+00,   1.867374E-07
   5.478800E+00,   1.139300E+01,   7.481700E+00,   2.017543E-07
   7.148200E+00,   8.183900E+00,   3.278500E+00,   3.707331E-03
   8.647200E+00,   1.529200E+01,   9.145300E+00,   1.015543E-16
   8.756700E+00,   7.749500E+00,   5.381300E+00,   1.078015E-04
   5.564200E+00,   7.896500E+00,   8.420900E+00,   1.328732E-04
   2.749700E+00,   5.346600E+00,   3.303800E+00,   3.083312E+00
   6.841600E+00,   9.771400E+00,   4.576400E+00,   9.050016E-05
   9.322300E+00,   1.147500E+01,   2.342200E+00,  -1.015461E-04
   6.484200E+00,   1.348400E+01,   7.005100E+00,   1.268995E-09
   2.027100E+00,   1.050700E+01,   8.537400E+00,  -8.690099E-05
   4.875700E+00,   1.074200E+01,   7.760500E+00,   8.528216E-07
   4.714800E+00,   4.717400E+00,   2.824100E+00,   5.362064E-01
   7.645100E+00,   1.111700E+01,   5.736100E+00,   3.164511E-07
   4.236300E+00,   1.041900E+01,   8.777500E+00,   3.113289E-05
   6.862300E+00,   6.549900E+00,   3.739700E+00,   3.297971E-02
