R1,R2,R3
1.600000e+00,8.330504e+00,8.600000e+00
1.600000e+00,8.470018e+00,8.600000e+00
1.600000e+00,8.609383e+00,8.600000e+00
1.600000e+00,8.747571e+00,8.600000e+00
1.600000e+00,8.883610e+00,8.600000e+00
1.600000e+00,9.016585e+00,8.600000e+00
1.600000e+00,9.145638e+00,8.600000e+00
1.600000e+00,9.269973e+00,8.600000e+00
1.600000e+00,9.388847e+00,8.600000e+00
1.600000e+00,9.501579e+00,8.600000e+00
1.600000e+00,9.607540e+00,8.600000e+00
1.600000e+00,9.706159e+00,8.600000e+00
1.600000e+00,9.796917e+00,8.600000e+00
1.600000e+00,9.879349e+00,8.600000e+00
1.600000e+00,9.953043e+00,8.600000e+00
1.600000e+00,1.001764e+01,8.600000e+00
1.600000e+00,1.007281e+01,8.600000e+00
1.600000e+00,1.011832e+01,8.600000e+00
1.600000e+00,1.015393e+01,8.600000e+00
1.600000e+00,1.017948e+01,8.600000e+00
1.600000e+00,1.019487e+01,8.600000e+00
1.600000e+00,7.556824e+00,8.900000e+00
1.600000e+00,7.644642e+00,8.900000e+00
1.600000e+00,7.742936e+00,8.900000e+00
1.600000e+00,7.850580e+00,8.900000e+00
1.600000e+00,7.966392e+00,8.900000e+00
1.600000e+00,8.089162e+00,8.900000e+00
1.600000e+00,8.217664e+00,8.900000e+00
1.600000e+00,8.350679e+00,8.900000e+00
1.600000e+00,8.487006e+00,8.900000e+00
1.600000e+00,8.625476e+00,8.900000e+00
1.600000e+00,8.764959e+00,8.900000e+00
1.600000e+00,8.904370e+00,8.900000e+00
1.600000e+00,9.042677e+00,8.900000e+00
1.600000e+00,9.178899e+00,8.900000e+00
1.600000e+00,9.312116e+00,8.900000e+00
1.600000e+00,9.441460e+00,8.900000e+00
1.600000e+00,9.566124e+00,8.900000e+00
1.600000e+00,9.685358e+00,8.900000e+00
1.600000e+00,9.798469e+00,8.900000e+00
1.600000e+00,9.904820e+00,8.900000e+00
1.600000e+00,1.000383e+01,8.900000e+00
1.600000e+00,1.009497e+01,8.900000e+00
1.600000e+00,1.017777e+01,8.900000e+00
1.600000e+00,1.025180e+01,8.900000e+00
1.600000e+00,1.031671e+01,8.900000e+00
1.600000e+00,1.037216e+01,8.900000e+00
1.600000e+00,1.041789e+01,8.900000e+00
1.600000e+00,1.045369e+01,8.900000e+00
1.600000e+00,1.047938e+01,8.900000e+00
1.600000e+00,1.049484e+01,8.900000e+00
1.600000e+00,7.855203e+00,9.200000e+00
1.600000e+00,7.942554e+00,9.200000e+00
1.600000e+00,8.040376e+00,9.200000e+00
1.600000e+00,8.147563e+00,9.200000e+00
1.600000e+00,8.262949e+00,9.200000e+00
1.600000e+00,8.385339e+00,9.200000e+00
1.600000e+00,8.513519e+00,9.200000e+00
1.600000e+00,8.646278e+00,9.200000e+00
1.600000e+00,8.782421e+00,9.200000e+00
1.600000e+00,8.920783e+00,9.200000e+00
1.600000e+00,9.060232e+00,9.200000e+00
1.600000e+00,9.199681e+00,9.200000e+00
1.600000e+00,9.338094e+00,9.200000e+00
1.600000e+00,9.474485e+00,9.200000e+00
1.600000e+00,9.607924e+00,9.200000e+00
1.600000e+00,9.737537e+00,9.200000e+00
1.600000e+00,9.862508e+00,9.200000e+00
1.600000e+00,9.982078e+00,9.200000e+00
1.600000e+00,1.009554e+01,9.200000e+00
1.600000e+00,1.020226e+01,9.200000e+00
1.600000e+00,1.030163e+01,9.200000e+00
1.600000e+00,1.039313e+01,9.200000e+00
1.600000e+00,1.047628e+01,9.200000e+00
1.600000e+00,1.055063e+01,9.200000e+00
1.600000e+00,1.061583e+01,9.200000e+00
1.600000e+00,1.067154e+01,9.200000e+00
1.600000e+00,1.071749e+01,9.200000e+00
1.600000e+00,1.075346e+01,9.200000e+00
1.600000e+00,1.077927e+01,9.200000e+00
1.600000e+00,1.079481e+01,9.200000e+00
1.600000e+00,8.153700e+00,9.500000e+00
1.600000e+00,8.240618e+00,9.500000e+00
1.600000e+00,8.338000e+00,9.500000e+00
1.600000e+00,8.444759e+00,9.500000e+00
1.600000e+00,8.559746e+00,9.500000e+00
1.600000e+00,8.681778e+00,9.500000e+00
1.600000e+00,8.809654e+00,9.500000e+00
1.600000e+00,8.942170e+00,9.500000e+00
1.600000e+00,9.078138e+00,9.500000e+00
1.600000e+00,9.216393e+00,9.500000e+00
1.600000e+00,9.355805e+00,9.500000e+00
1.600000e+00,9.495286e+00,9.500000e+00
1.600000e+00,9.633795e+00,9.500000e+00
1.600000e+00,9.770340e+00,9.500000e+00
1.600000e+00,9.903984e+00,9.500000e+00
1.600000e+00,1.003385e+01,9.500000e+00
1.600000e+00,1.015910e+01,9.500000e+00
1.600000e+00,1.027899e+01,9.500000e+00
1.600000e+00,1.039279e+01,9.500000e+00
1.600000e+00,1.049984e+01,9.500000e+00
1.600000e+00,1.059956e+01,9.500000e+00
1.600000e+00,1.069140e+01,9.500000e+00
1.600000e+00,1.077487e+01,9.500000e+00
1.600000e+00,1.084953e+01,9.500000e+00
1.600000e+00,1.091500e+01,9.500000e+00
1.600000e+00,1.097095e+01,9.500000e+00
1.600000e+00,1.101711e+01,9.500000e+00
1.600000e+00,1.105324e+01,9.500000e+00
1.600000e+00,1.107918e+01,9.500000e+00
1.600000e+00,1.109479e+01,9.500000e+00
1.600000e+00,8.452304e+00,9.800000e+00
1.600000e+00,8.538817e+00,9.800000e+00
1.600000e+00,8.635789e+00,9.800000e+00
1.600000e+00,8.742147e+00,9.800000e+00
1.600000e+00,8.856759e+00,9.800000e+00
1.600000e+00,8.978454e+00,9.800000e+00
1.600000e+00,9.106042e+00,9.800000e+00
1.600000e+00,9.238327e+00,9.800000e+00
1.600000e+00,9.374127e+00,9.800000e+00
1.600000e+00,9.512278e+00,9.800000e+00
1.600000e+00,9.651652e+00,9.800000e+00
1.600000e+00,9.791159e+00,9.800000e+00
1.600000e+00,9.929753e+00,9.800000e+00
1.600000e+00,1.006644e+01,9.800000e+00
1.600000e+00,1.020027e+01,9.800000e+00
1.600000e+00,1.033037e+01,9.800000e+00
1.600000e+00,1.045590e+01,9.800000e+00
1.600000e+00,1.057607e+01,9.800000e+00
1.600000e+00,1.069018e+01,9.800000e+00
1.600000e+00,1.079756e+01,9.800000e+00
1.600000e+00,1.089761e+01,9.800000e+00
1.600000e+00,1.098976e+01,9.800000e+00
1.600000e+00,1.107353e+01,9.800000e+00
1.600000e+00,1.114848e+01,9.800000e+00
1.600000e+00,1.121421e+01,9.800000e+00
1.600000e+00,1.127040e+01,9.800000e+00
1.600000e+00,1.131675e+01,9.800000e+00
1.600000e+00,1.135304e+01,9.800000e+00
1.600000e+00,1.137908e+01,9.800000e+00
1.600000e+00,1.139476e+01,9.800000e+00
1.600000e+00,8.751003e+00,1.010000e+01
1.600000e+00,8.837138e+00,1.010000e+01
1.600000e+00,8.933725e+00,1.010000e+01
1.600000e+00,9.039707e+00,1.010000e+01
1.600000e+00,9.153967e+00,1.010000e+01
1.600000e+00,9.275344e+00,1.010000e+01
1.600000e+00,9.402659e+00,1.010000e+01
1.600000e+00,9.534725e+00,1.010000e+01
1.600000e+00,9.670362e+00,1.010000e+01
1.600000e+00,9.808413e+00,1.010000e+01
1.600000e+00,9.947748e+00,1.010000e+01
1.600000e+00,1.008728e+01,1.010000e+01
1.600000e+00,1.022595e+01,1.010000e+01
1.600000e+00,1.036276e+01,1.010000e+01
1.600000e+00,1.049678e+01,1.010000e+01
1.600000e+00,1.062709e+01,1.010000e+01
1.600000e+00,1.075286e+01,1.010000e+01
1.600000e+00,1.087332e+01,1.010000e+01
1.600000e+00,1.098772e+01,1.010000e+01
1.600000e+00,1.109540e+01,1.010000e+01
1.600000e+00,1.119575e+01,1.010000e+01
1.600000e+00,1.128821e+01,1.010000e+01
1.600000e+00,1.137227e+01,1.010000e+01
1.600000e+00,1.144749e+01,1.010000e+01
1.600000e+00,1.151347e+01,1.010000e+01
1.600000e+00,1.156987e+01,1.010000e+01
1.600000e+00,1.161641e+01,1.010000e+01
1.600000e+00,1.165284e+01,1.010000e+01
1.600000e+00,1.167900e+01,1.010000e+01
1.600000e+00,1.169474e+01,1.010000e+01
1.600000e+00,9.049789e+00,1.040000e+01
1.600000e+00,9.135569e+00,1.040000e+01
1.600000e+00,9.231795e+00,1.040000e+01
1.600000e+00,9.337424e+00,1.040000e+01
1.600000e+00,9.451351e+00,1.040000e+01
1.600000e+00,9.572428e+00,1.040000e+01
1.600000e+00,9.699485e+00,1.040000e+01
1.600000e+00,9.831341e+00,1.040000e+01
1.600000e+00,9.966823e+00,1.040000e+01
1.600000e+00,1.010478e+01,1.040000e+01
1.600000e+00,1.024407e+01,1.040000e+01
1.600000e+00,1.038361e+01,1.040000e+01
1.600000e+00,1.052236e+01,1.040000e+01
1.600000e+00,1.065929e+01,1.040000e+01
1.600000e+00,1.079347e+01,1.040000e+01
1.600000e+00,1.092399e+01,1.040000e+01
1.600000e+00,1.105000e+01,1.040000e+01
1.600000e+00,1.117071e+01,1.040000e+01
1.600000e+00,1.128539e+01,1.040000e+01
1.600000e+00,1.139336e+01,1.040000e+01
1.600000e+00,1.149400e+01,1.040000e+01
1.600000e+00,1.158674e+01,1.040000e+01
1.600000e+00,1.167107e+01,1.040000e+01
1.600000e+00,1.174655e+01,1.040000e+01
1.600000e+00,1.181276e+01,1.040000e+01
1.600000e+00,1.186937e+01,1.040000e+01
1.600000e+00,1.191608e+01,1.040000e+01
1.600000e+00,1.195266e+01,1.040000e+01
1.600000e+00,1.197891e+01,1.040000e+01
1.600000e+00,1.199472e+01,1.040000e+01
1.600000e+00,9.348652e+00,1.070000e+01
1.600000e+00,9.434100e+00,1.070000e+01
1.600000e+00,9.529986e+00,1.070000e+01
1.600000e+00,9.635282e+00,1.070000e+01
1.600000e+00,9.748895e+00,1.070000e+01
1.600000e+00,9.869688e+00,1.070000e+01
1.600000e+00,9.996499e+00,1.070000e+01
1.600000e+00,1.012816e+01,1.070000e+01
1.600000e+00,1.026349e+01,1.070000e+01
1.600000e+00,1.040135e+01,1.070000e+01
1.600000e+00,1.054060e+01,1.070000e+01
1.600000e+00,1.068016e+01,1.070000e+01
1.600000e+00,1.081896e+01,1.070000e+01
1.600000e+00,1.095601e+01,1.070000e+01
1.600000e+00,1.109034e+01,1.070000e+01
1.600000e+00,1.122105e+01,1.070000e+01
1.600000e+00,1.134728e+01,1.070000e+01
1.600000e+00,1.146824e+01,1.070000e+01
1.600000e+00,1.158318e+01,1.070000e+01
1.600000e+00,1.169142e+01,1.070000e+01
1.600000e+00,1.179233e+01,1.070000e+01
1.600000e+00,1.188534e+01,1.070000e+01
1.600000e+00,1.196994e+01,1.070000e+01
1.600000e+00,1.204565e+01,1.070000e+01
1.600000e+00,1.211209e+01,1.070000e+01
1.600000e+00,1.216889e+01,1.070000e+01
1.600000e+00,1.221577e+01,1.070000e+01
1.600000e+00,1.225248e+01,1.070000e+01
1.600000e+00,1.227884e+01,1.070000e+01
1.600000e+00,1.229470e+01,1.070000e+01
1.600000e+00,9.647585e+00,1.100000e+01
1.600000e+00,9.732720e+00,1.100000e+01
1.600000e+00,9.828288e+00,1.100000e+01
1.600000e+00,9.933269e+00,1.100000e+01
1.600000e+00,1.004659e+01,1.100000e+01
1.600000e+00,1.016711e+01,1.100000e+01
1.600000e+00,1.029369e+01,1.100000e+01
1.600000e+00,1.042515e+01,1.100000e+01
1.600000e+00,1.056035e+01,1.100000e+01
1.600000e+00,1.069811e+01,1.100000e+01
1.600000e+00,1.083732e+01,1.100000e+01
1.600000e+00,1.097689e+01,1.100000e+01
1.600000e+00,1.111575e+01,1.100000e+01
1.600000e+00,1.125291e+01,1.100000e+01
1.600000e+00,1.138738e+01,1.100000e+01
1.600000e+00,1.151827e+01,1.100000e+01
1.600000e+00,1.164470e+01,1.100000e+01
1.600000e+00,1.176589e+01,1.100000e+01
1.600000e+00,1.188108e+01,1.100000e+01
1.600000e+00,1.198957e+01,1.100000e+01
1.600000e+00,1.209075e+01,1.100000e+01
1.600000e+00,1.218401e+01,1.100000e+01
1.600000e+00,1.226885e+01,1.100000e+01
1.600000e+00,1.234480e+01,1.100000e+01
1.600000e+00,1.241145e+01,1.100000e+01
1.600000e+00,1.246844e+01,1.100000e+01
1.600000e+00,1.251548e+01,1.100000e+01
1.600000e+00,1.255231e+01,1.100000e+01
1.600000e+00,1.257876e+01,1.100000e+01
1.600000e+00,1.259468e+01,1.100000e+01
1.600000e+00,9.946583e+00,1.130000e+01
1.600000e+00,1.003142e+01,1.130000e+01
1.600000e+00,1.012669e+01,1.130000e+01
1.600000e+00,1.023137e+01,1.130000e+01
1.600000e+00,1.034441e+01,1.130000e+01
1.600000e+00,1.046468e+01,1.130000e+01
1.600000e+00,1.059103e+01,1.130000e+01
1.600000e+00,1.072232e+01,1.130000e+01
1.600000e+00,1.085737e+01,1.130000e+01
1.600000e+00,1.099505e+01,1.130000e+01
1.600000e+00,1.113422e+01,1.130000e+01
1.600000e+00,1.127379e+01,1.130000e+01
1.600000e+00,1.141271e+01,1.130000e+01
1.600000e+00,1.154996e+01,1.130000e+01
1.600000e+00,1.168457e+01,1.130000e+01
1.600000e+00,1.181562e+01,1.130000e+01
1.600000e+00,1.194225e+01,1.130000e+01
1.600000e+00,1.206366e+01,1.130000e+01
1.600000e+00,1.217908e+01,1.130000e+01
1.600000e+00,1.228782e+01,1.130000e+01
1.600000e+00,1.238924e+01,1.130000e+01
1.600000e+00,1.248275e+01,1.130000e+01
1.600000e+00,1.256782e+01,1.130000e+01
1.600000e+00,1.264399e+01,1.130000e+01
1.600000e+00,1.271084e+01,1.130000e+01
1.600000e+00,1.276801e+01,1.130000e+01
1.600000e+00,1.281520e+01,1.130000e+01
1.600000e+00,1.285215e+01,1.130000e+01
1.600000e+00,1.287869e+01,1.130000e+01
1.600000e+00,1.289467e+01,1.130000e+01
1.600000e+00,1.024564e+01,1.160000e+01
1.600000e+00,1.033020e+01,1.160000e+01
1.600000e+00,1.042518e+01,1.160000e+01
1.600000e+00,1.052959e+01,1.160000e+01
1.600000e+00,1.064236e+01,1.160000e+01
1.600000e+00,1.076238e+01,1.160000e+01
1.600000e+00,1.088853e+01,1.160000e+01
1.600000e+00,1.101964e+01,1.160000e+01
1.600000e+00,1.115456e+01,1.160000e+01
1.600000e+00,1.129215e+01,1.160000e+01
1.600000e+00,1.143128e+01,1.160000e+01
1.600000e+00,1.157086e+01,1.160000e+01
1.600000e+00,1.170982e+01,1.160000e+01
1.600000e+00,1.184716e+01,1.160000e+01
1.600000e+00,1.198190e+01,1.160000e+01
1.600000e+00,1.211311e+01,1.160000e+01
1.600000e+00,1.223993e+01,1.160000e+01
1.600000e+00,1.236154e+01,1.160000e+01
1.600000e+00,1.247718e+01,1.160000e+01
1.600000e+00,1.258615e+01,1.160000e+01
1.600000e+00,1.268780e+01,1.160000e+01
1.600000e+00,1.278154e+01,1.160000e+01
1.600000e+00,1.286684e+01,1.160000e+01
1.600000e+00,1.294322e+01,1.160000e+01
1.600000e+00,1.301026e+01,1.160000e+01
1.600000e+00,1.306760e+01,1.160000e+01
1.600000e+00,1.311493e+01,1.160000e+01
1.600000e+00,1.315200e+01,1.160000e+01
1.600000e+00,1.317862e+01,1.160000e+01
1.600000e+00,1.319465e+01,1.160000e+01
1.600000e+00,1.054475e+01,1.190000e+01
1.600000e+00,1.062905e+01,1.190000e+01
1.600000e+00,1.072376e+01,1.190000e+01
1.600000e+00,1.082790e+01,1.190000e+01
1.600000e+00,1.094041e+01,1.190000e+01
1.600000e+00,1.106021e+01,1.190000e+01
1.600000e+00,1.118615e+01,1.190000e+01
1.600000e+00,1.131710e+01,1.190000e+01
1.600000e+00,1.145189e+01,1.190000e+01
1.600000e+00,1.158940e+01,1.190000e+01
1.600000e+00,1.172849e+01,1.190000e+01
1.600000e+00,1.186807e+01,1.190000e+01
1.600000e+00,1.200708e+01,1.190000e+01
1.600000e+00,1.214450e+01,1.190000e+01
1.600000e+00,1.227935e+01,1.190000e+01
1.600000e+00,1.241071e+01,1.190000e+01
1.600000e+00,1.253771e+01,1.190000e+01
1.600000e+00,1.265951e+01,1.190000e+01
1.600000e+00,1.277537e+01,1.190000e+01
1.600000e+00,1.288456e+01,1.190000e+01
1.600000e+00,1.298643e+01,1.190000e+01
1.600000e+00,1.308039e+01,1.190000e+01
1.600000e+00,1.316590e+01,1.190000e+01
1.600000e+00,1.324248e+01,1.190000e+01
1.600000e+00,1.330971e+01,1.190000e+01
1.600000e+00,1.336721e+01,1.190000e+01
1.600000e+00,1.341467e+01,1.190000e+01
1.600000e+00,1.345186e+01,1.190000e+01
1.600000e+00,1.347856e+01,1.190000e+01
1.600000e+00,1.349463e+01,1.190000e+01
1.600000e+00,1.084391e+01,1.220000e+01
1.600000e+00,1.092796e+01,1.220000e+01
1.600000e+00,1.102241e+01,1.220000e+01
1.600000e+00,1.112630e+01,1.220000e+01
1.600000e+00,1.123858e+01,1.220000e+01
1.600000e+00,1.135815e+01,1.220000e+01
1.600000e+00,1.148390e+01,1.220000e+01
1.600000e+00,1.161469e+01,1.220000e+01
1.600000e+00,1.174936e+01,1.220000e+01
1.600000e+00,1.188679e+01,1.220000e+01
1.600000e+00,1.202584e+01,1.220000e+01
1.600000e+00,1.216542e+01,1.220000e+01
