# R1,R2,R3,E
1.511781,3.212536,4.661909,19.642426
1.511781,3.212526,4.689148,19.683622
1.511781,3.212528,4.708665,19.785051
1.511781,3.212532,4.720399,19.893114
1.511781,2.684941,3.779443,20.550514
1.511781,2.795691,3.779460,19.741123
1.511781,2.913639,3.779443,19.236105
1.511781,3.037165,3.779460,18.967637
1.511781,3.164679,3.779443,18.877137
1.511781,3.294849,3.779451,18.888932
1.511781,3.426422,3.779463,18.934247
1.511781,3.558286,3.779461,18.968028
1.511781,3.689456,3.779450,18.970760
1.511781,3.779462,3.819089,18.938063
1.511781,3.779453,3.946364,18.875532
1.511781,3.779452,4.070595,18.805456
1.511781,3.779453,4.191146,18.740670
1.511781,3.779462,4.307457,18.692666
1.511781,3.779450,4.418978,18.661487
1.511781,3.779461,4.525285,18.655719
1.511781,3.779463,4.625935,18.680177
1.511781,3.779451,4.720533,18.732431
1.511781,3.779443,4.808757,18.811353
1.511781,3.779460,4.890319,18.915427
1.511781,3.779443,4.964881,19.042441
1.511781,3.779460,5.032266,19.188794
1.511781,3.779443,5.092193,19.347377
1.511781,3.779451,5.144526,19.502707
1.511781,3.779463,5.189084,19.618620
1.511781,3.779461,5.225713,19.691645
1.511781,3.779450,5.254307,19.814365
1.511781,3.779462,5.274812,19.911197
1.511781,3.779453,5.287123,19.947753
1.511781,3.045087,4.157393,19.052328
1.511781,3.152797,4.157397,18.710922
1.511781,3.268167,4.157384,18.545878
1.511781,3.389619,4.157397,18.522288
1.511781,3.515600,4.157393,18.563657
1.511781,3.644779,4.157404,18.654505
1.511781,3.775858,4.157402,18.755153
1.511781,3.907702,4.157388,18.843746
1.511781,4.039318,4.157402,18.910007
1.511781,4.157404,4.169734,18.951506
1.511781,4.157400,4.298129,18.962781
1.511781,4.157397,4.423735,18.958097
1.511781,4.157400,4.545878,18.958141
1.511781,4.157404,4.663936,18.962130
1.511781,4.157402,4.777328,18.974489
1.511781,4.157388,4.885548,18.998903
1.511781,4.157402,4.988171,19.037801
1.511781,4.157404,5.084738,19.092656
1.511781,4.157393,5.174876,19.163903
1.511781,4.157397,5.258265,19.251195
1.511781,4.157384,5.334579,19.353014
1.511781,4.157397,5.403586,19.466281
1.511781,4.157393,5.465001,19.585489
1.511781,4.157404,5.518658,19.699971
1.511781,4.157402,5.564343,19.798234
1.511781,4.157388,5.601911,20.000657
1.511781,4.157402,5.631281,20.146274
1.511781,4.157404,5.652317,20.201390
1.511781,4.157400,5.664961,20.222899
1.511781,3.959990,5.102264,19.127781
1.511781,4.062120,5.102265,19.169844
1.511781,4.172535,5.102265,19.256659
1.511781,4.289788,5.102265,19.368235
1.511781,4.412481,5.102264,19.487010
1.511781,4.539281,5.102263,19.597631
1.511781,4.668918,5.102259,19.689477
1.511781,4.800229,5.102258,19.757732
1.511781,4.932114,5.102260,19.802353
1.511781,5.063562,5.102259,19.826334
1.511781,5.102269,5.193657,19.833315
1.511781,5.102261,5.321517,19.830410
1.511781,5.102269,5.446391,19.822908
1.511781,5.102259,5.567531,19.813801
1.511781,5.102260,5.684306,19.805215
1.511781,5.102258,5.796105,19.798581
1.511781,5.102259,5.902395,19.794981
1.511781,5.102263,6.002672,19.794981
1.511781,5.102264,6.096488,19.798711
1.511781,5.102265,6.183437,19.805953
1.511781,5.102265,6.263157,19.816100
1.511781,5.102265,6.335326,19.828372
1.511781,5.102264,6.399659,19.842032
1.511781,5.102263,6.455908,19.856255
1.511781,5.102259,6.503855,19.870392
1.511781,5.102258,6.543329,19.883835
1.511781,5.102260,6.574183,19.896020
1.511781,5.102259,6.596298,19.906297
1.511781,5.102269,6.609610,19.913582
1.511781,4.886299,6.047124,19.768182
1.511781,4.984668,6.047120,19.777029
1.511781,5.091611,6.047119,19.794288
1.511781,5.205815,6.047120,19.816187
1.511781,5.325977,6.047124,19.838953
1.511781,5.450801,6.047121,19.859637
1.511781,5.579068,6.047116,19.876246
1.511781,5.709624,6.047127,19.888084
1.511781,5.841311,6.047118,19.895586
1.511781,5.973117,6.047113,19.899966
1.511781,6.047118,6.104062,19.902481
1.511781,6.047124,6.233232,19.903955
1.511781,6.047118,6.359770,19.904649
1.511781,6.047113,6.482900,19.904693
1.511781,6.047118,6.601918,19.904172
1.511781,6.047127,6.716148,19.903435
1.511781,6.047116,6.824969,19.902871
1.511781,6.047121,6.927849,19.902741
1.511781,6.047124,7.024269,19.903262
1.511781,6.047120,7.113773,19.904432
1.511781,6.047119,7.195954,19.906254
1.511781,6.047120,7.270445,19.908595
1.511781,6.047124,7.336925,19.911284
1.511781,6.047121,7.395095,19.914189
1.511781,6.047116,7.444721,19.917095
1.511781,6.047127,7.485616,19.919913
1.511781,6.047118,7.517576,19.922472
1.511781,6.047113,7.540498,19.924553
1.511781,6.047118,7.554295,19.925898
1.446337,1.889726,1.889735,61.779598
1.597256,1.889723,1.889726,47.886255
1.745150,1.889726,1.889727,40.496793
1.889726,1.889734,1.889734,36.007046
1.889726,1.889731,2.030700,32.629892
1.889721,1.889726,2.167801,30.058140
1.889726,1.889734,2.300790,25.875758
1.889726,1.889731,2.429386,22.409621
1.889718,1.889726,2.553349,19.272531
1.889726,1.889726,2.672476,16.856802
1.889718,1.889726,2.786504,15.058059
1.889726,1.889731,2.895234,13.765114
1.889726,1.889734,2.998447,12.882178
1.889721,1.889726,3.095943,12.303570
1.889726,1.889731,3.187563,12.035884
1.889726,1.889734,3.273106,11.827085
1.889726,1.889727,3.352419,11.972572
1.889723,1.889726,3.425348,12.280067
1.889726,1.889735,3.491767,12.725373
1.889723,1.889726,3.551517,13.238284
1.889726,1.889727,3.604526,13.441228
1.889726,1.889734,3.650679,13.453847
1.889726,1.889731,3.689869,13.511218
1.889721,1.889726,3.722029,13.590270
1.889726,1.889734,3.747127,13.671448
1.889726,1.889731,3.765075,13.729990
1.889718,1.889726,3.775847,13.774004
1.368855,1.889726,2.078705,63.266033
1.528656,1.889726,2.078706,47.760586
1.685851,1.889726,2.078705,38.995398
1.840073,1.889726,2.078699,32.992720
1.889726,1.990954,2.078702,29.485430
1.889726,2.078701,2.138184,26.942428
1.889726,2.078694,2.281452,23.309686
1.889726,2.078701,2.420475,20.061411
1.889726,2.078700,2.554964,16.766475
1.889726,2.078691,2.684642,14.064847
1.889726,2.078699,2.809280,12.035667
1.889726,2.078691,2.928606,10.554565
1.889726,2.078700,3.042413,9.511615
1.889726,2.078701,3.150465,8.819047
1.889726,2.078694,3.252544,8.409646
1.889726,2.078701,3.348477,8.234325
1.889726,2.078702,3.438057,8.251107
1.889726,2.078699,3.521113,8.430504
1.889726,2.078705,3.597508,8.705390
1.889726,2.078706,3.667066,9.141979
1.889726,2.078705,3.729664,9.679391
1.889726,2.078699,3.785183,10.300669
1.889726,2.078702,3.833520,10.953559
1.889726,2.078701,3.874576,10.975241
1.889726,2.078694,3.908269,10.975154
1.889726,2.078701,3.934554,10.955423
1.889726,2.078700,3.953360,10.917480
1.889726,2.078691,3.964648,10.848878
1.301077,1.889726,2.267666,66.744919
1.465606,1.889726,2.267672,46.396308
1.628837,1.889726,2.267676,35.580300
1.790062,1.889726,2.267672,29.608975
1.889726,1.948722,2.267666,25.563927
1.889726,2.104309,2.267671,23.394420
1.889726,2.256399,2.267671,21.814405
1.889726,2.267667,2.404601,18.975877
1.889726,2.267668,2.548564,16.076639
1.889726,2.267673,2.687960,13.126925
1.889726,2.267665,2.822477,10.843024
1.889726,2.267671,2.951847,9.151346
1.889726,2.267665,3.075771,7.934289
1.889726,2.267673,3.194008,7.091377
1.889726,2.267668,3.306295,6.545770
1.889726,2.267667,3.412426,6.240703
1.889726,2.267671,3.512187,6.132510
1.889726,2.267671,3.605367,6.186498
1.889726,2.267666,3.691779,6.380466
1.889726,2.267672,3.771271,6.694856
1.889726,2.267676,3.843661,7.113970
1.889726,2.267672,3.908811,7.702031
1.889726,2.267666,3.966603,8.298461
1.889726,2.267671,4.016928,8.961628
1.889726,2.267671,4.059675,9.384211
1.889726,2.267667,4.094760,9.727135
1.889726,2.267668,4.122123,9.509273
1.889726,2.267673,4.141710,9.341107
1.889726,2.267665,4.153467,9.236470
1.414402,1.889726,2.456648,46.582166
1.579112,1.889726,2.456642,32.950527
1.743803,1.889726,2.456647,25.633439
1.889726,1.907367,2.456642,21.331849
1.889726,2.068975,2.456648,19.276000
1.889726,2.227949,2.456639,18.165618
1.889726,2.383750,2.456641,17.333981
1.889726,2.456646,2.535856,15.532115
1.889726,2.456635,2.683855,13.101253
1.889726,2.456643,2.827348,10.585961
1.889726,2.456638,2.965962,8.695025
1.889726,2.456644,3.099381,7.312187
1.889726,2.456638,3.227280,6.326608
1.889726,2.456643,3.349392,5.652252
1.889726,2.456635,3.465424,5.224725
1.889726,2.456646,3.575161,4.996413
1.889726,2.456641,3.678320,4.931671
1.889726,2.456639,3.774722,5.003525
1.889726,2.456648,3.864158,5.192376
1.889726,2.456642,3.946424,5.483696
1.889726,2.456647,4.021382,5.866037
1.889726,2.456642,4.088853,6.328082
1.889726,2.456648,4.148715,6.551928
1.889726,2.456639,4.200829,7.139945
1.889726,2.456641,4.245116,7.613958
1.889726,2.456646,4.281472,7.520552
1.889726,2.456635,4.309814,7.361015
1.889726,2.456643,4.330112,7.229362
1.889726,2.456638,4.342298,7.090900
1.542621,1.889726,2.645615,32.490433
1.706068,1.889726,2.645610,22.900372
1.870831,1.889726,2.645618,17.744553
1.889726,2.035464,2.645610,15.216078
1.889726,2.198896,2.645615,14.155912
1.889726,2.360275,2.645624,13.956350
1.889726,2.518845,2.645619,13.336547
1.889726,2.645618,2.674041,11.729343
1.889726,2.645625,2.825322,10.070492
1.889726,2.645616,2.972209,8.220188
1.889726,2.645612,3.114297,6.768098
1.889726,2.645617,3.251208,5.732086
1.889726,2.645612,3.382575,5.024947
1.889726,2.645616,3.508087,4.541177
1.889726,2.645625,3.627444,4.229736
1.889726,2.645618,3.740351,4.064779
1.889726,2.645619,3.846576,4.022672
1.889726,2.645624,3.945869,4.078005
1.889726,2.645615,4.038013,4.187716
1.889726,2.645610,4.122805,4.299552
1.889726,2.645618,4.200085,4.575391
1.889726,2.645610,4.269656,4.955998
1.889726,2.645615,4.331398,5.390550
1.889726,2.645624,4.385179,5.819941
1.889726,2.645619,4.430859,5.992010
1.889726,2.645618,4.468370,5.919072
1.889726,2.645625,4.497633,5.817816
1.889726,2.645616,4.518564,5.725451
1.889726,2.645612,4.531141,5.654724
1.682320,1.889726,2.834587,21.252146
1.843684,1.889726,2.834592,15.372492
1.889726,2.007632,2.834589,12.451876
1.889726,2.172482,2.834592,11.031744
1.889726,2.336910,2.834587,10.577679
1.889726,2.499876,2.834592,10.422522
1.889726,2.660516,2.834588,9.893523
1.889726,2.818128,2.834591,9.019736
1.889726,2.834592,2.972068,7.838497
1.889726,2.834585,3.121799,6.520142
1.889726,2.834585,3.266840,5.435475
1.889726,2.834589,3.406752,4.612077
1.889726,2.834585,3.541133,4.018639
1.889726,2.834585,3.669639,3.614572
1.889726,2.834592,3.791934,3.364448
1.889726,2.834591,3.907697,3.238345
1.889726,2.834588,4.016661,3.145286
1.889726,2.834592,4.118565,3.204651
1.889726,2.834587,4.213164,3.340381
1.889726,2.834592,4.300265,3.544539
1.889726,2.834589,4.379649,3.808584
1.889726,2.834592,4.451155,4.120198
1.889726,2.834587,4.514609,4.457788
1.889726,2.834592,4.569890,4.762637
1.889726,2.834588,4.616860,4.905782
1.889726,2.834591,4.655436,4.901446
1.889726,2.834592,4.685524,4.858169
1.889726,2.834585,4.707055,4.813677
1.889726,2.834585,4.719995,4.780807
1.889726,1.986357,3.212537,9.916029
